province,location,year,latinName,commonName,counts,catched,adult,pulli,not_catched
West-Vlaanderen,Damme,2014,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Damme,2014,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Damme,2014,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Damme,2014,Branta canadensis,Canadese gans,49,58,34,24,2
West-Vlaanderen,Damme,2014,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,Damme,2014,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Damme,2014,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Damme,2015,Alopochen aegyptiacus,Nijlgans,1,,,,
West-Vlaanderen,Damme,2015,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Damme,2015,Anser anser,Grauwe gans,56,,,,
West-Vlaanderen,Damme,2015,Anser anser forma domesticus,Soepgans,4,,,,
West-Vlaanderen,Damme,2015,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Damme,2015,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Damme,2015,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Damme,2015,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Damme,2015,Branta canadensis,Canadese gans,40,29,24,5,0
West-Vlaanderen,Damme,2015,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,Damme,2015,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Damme,2015,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Damme,2016,Alopochen aegyptiacus,Nijlgans,19,0,0,0,0
West-Vlaanderen,Damme,2016,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Damme,2016,Anser anser,Grauwe gans,16,,,,
West-Vlaanderen,Damme,2016,Anser anser forma domesticus,Soepgans,1,,,,
West-Vlaanderen,Damme,2016,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Damme,2016,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Damme,2016,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Damme,2016,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Damme,2016,Branta canadensis,Canadese gans,10,,,,
West-Vlaanderen,Damme,2016,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,Damme,2016,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Damme,2016,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Damme,2017,Alopochen aegyptiacus,Nijlgans,37,,,,
West-Vlaanderen,Damme,2017,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Damme,2017,Anser anser,Grauwe gans,50,,,,
West-Vlaanderen,Damme,2017,Anser anser forma domesticus,Soepgans,0,,,,
West-Vlaanderen,Damme,2017,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Damme,2017,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Damme,2017,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Damme,2017,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Damme,2017,Branta canadensis,Canadese gans,19,,,,
West-Vlaanderen,Damme,2017,Branta leucopsis,Brandgans,4,,,,
West-Vlaanderen,Damme,2017,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Damme,2017,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Damme,2018,Alopochen aegyptiacus,Nijlgans,11,,,,
West-Vlaanderen,Damme,2018,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Damme,2018,Anser anser,Grauwe gans,18,,,,
West-Vlaanderen,Damme,2018,Anser anser forma domesticus,Soepgans,0,,,,
West-Vlaanderen,Damme,2018,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Damme,2018,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Damme,2018,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Damme,2018,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Damme,2018,Branta canadensis,Canadese gans,40,,,,
West-Vlaanderen,Damme,2018,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,Damme,2018,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Damme,2018,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,De Haan,2010,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,De Haan,2010,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,De Haan,2010,Anser anser,Grauwe gans,1,,,,
West-Vlaanderen,De Haan,2010,Anser anser forma domesticus,Soepgans,1,,,,
West-Vlaanderen,De Haan,2010,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,De Haan,2010,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,De Haan,2010,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,De Haan,2010,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,De Haan,2010,Branta canadensis,Canadese gans,0,,,,
West-Vlaanderen,De Haan,2010,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,De Haan,2010,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,De Haan,2010,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,De Haan,2011,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,De Haan,2011,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,De Haan,2011,Anser anser,Grauwe gans,16,,,,
West-Vlaanderen,De Haan,2011,Anser anser forma domesticus,Soepgans,1,,,,
West-Vlaanderen,De Haan,2011,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,De Haan,2011,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,De Haan,2011,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,De Haan,2011,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,De Haan,2011,Branta canadensis,Canadese gans,0,,,,
West-Vlaanderen,De Haan,2011,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,De Haan,2011,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,De Haan,2011,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,De Haan,2012,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,De Haan,2012,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,De Haan,2012,Anser anser,Grauwe gans,35,,,,
West-Vlaanderen,De Haan,2012,Anser anser forma domesticus,Soepgans,0,,,,
West-Vlaanderen,De Haan,2012,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,De Haan,2012,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,De Haan,2012,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,De Haan,2012,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,De Haan,2012,Branta canadensis,Canadese gans,6,,,,
West-Vlaanderen,De Haan,2012,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,De Haan,2012,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,De Haan,2012,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,De Haan,2013,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,De Haan,2013,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,De Haan,2013,Anser anser,Grauwe gans,54,,,,
West-Vlaanderen,De Haan,2013,Anser anser forma domesticus,Soepgans,0,,,,
West-Vlaanderen,De Haan,2013,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,De Haan,2013,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,De Haan,2013,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,De Haan,2013,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,De Haan,2013,Branta canadensis,Canadese gans,0,,,,
West-Vlaanderen,De Haan,2013,Branta leucopsis,Brandgans,5,,,,
West-Vlaanderen,De Haan,2013,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,De Haan,2013,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,De Haan,2014,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,De Haan,2014,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,De Haan,2014,Anser anser,Grauwe gans,11,,,,
West-Vlaanderen,De Haan,2014,Anser anser forma domesticus,Soepgans,2,,,,
West-Vlaanderen,De Haan,2014,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,De Haan,2014,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,De Haan,2014,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,De Haan,2014,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,De Haan,2014,Branta canadensis,Canadese gans,16,,,,
West-Vlaanderen,De Haan,2014,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,De Haan,2014,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,De Haan,2014,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,De Haan,2015,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,De Haan,2015,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,De Haan,2015,Anser anser,Grauwe gans,0,,,,
West-Vlaanderen,De Haan,2015,Anser anser forma domesticus,Soepgans,0,,,,
West-Vlaanderen,De Haan,2015,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,De Haan,2015,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,De Haan,2015,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,De Haan,2015,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,De Haan,2015,Branta canadensis,Canadese gans,0,,,,
West-Vlaanderen,De Haan,2015,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,De Haan,2015,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,De Haan,2015,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,De Haan,2016,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,De Haan,2016,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,De Haan,2016,Anser anser,Grauwe gans,31,,,,
West-Vlaanderen,De Haan,2016,Anser anser forma domesticus,Soepgans,0,,,,
West-Vlaanderen,De Haan,2016,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,De Haan,2016,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,De Haan,2016,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,De Haan,2016,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,De Haan,2016,Branta canadensis,Canadese gans,0,,,,
West-Vlaanderen,De Haan,2016,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,De Haan,2016,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,De Haan,2016,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,De Haan,2017,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,De Haan,2017,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,De Haan,2017,Anser anser,Grauwe gans,19,,,,
West-Vlaanderen,De Haan,2017,Anser anser forma domesticus,Soepgans,3,,,,
West-Vlaanderen,De Haan,2017,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,De Haan,2017,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,De Haan,2017,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,De Haan,2017,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,De Haan,2017,Branta canadensis,Canadese gans,0,,,,
West-Vlaanderen,De Haan,2017,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,De Haan,2017,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,De Haan,2017,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,De Haan,2018,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,De Haan,2018,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,De Haan,2018,Anser anser,Grauwe gans,0,,,,
West-Vlaanderen,De Haan,2018,Anser anser forma domesticus,Soepgans,0,,,,
West-Vlaanderen,De Haan,2018,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,De Haan,2018,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,De Haan,2018,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,De Haan,2018,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,De Haan,2018,Branta canadensis,Canadese gans,7,,,,
West-Vlaanderen,De Haan,2018,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,De Haan,2018,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,De Haan,2018,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,De Panne,2010,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,De Panne,2010,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,De Panne,2010,Anser anser,Grauwe gans,7,,,,
West-Vlaanderen,De Panne,2010,Anser anser forma domesticus,Soepgans,21,,,,
West-Vlaanderen,De Panne,2010,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,De Panne,2010,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,De Panne,2010,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,De Panne,2010,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,De Panne,2010,Branta canadensis,Canadese gans,0,,,,
West-Vlaanderen,De Panne,2010,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,De Panne,2010,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,De Panne,2010,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,De Panne,2011,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,De Panne,2011,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,De Panne,2011,Anser anser,Grauwe gans,0,,,,
West-Vlaanderen,De Panne,2011,Anser anser forma domesticus,Soepgans,17,,,,
West-Vlaanderen,De Panne,2011,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,De Panne,2011,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,De Panne,2011,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,De Panne,2011,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,De Panne,2011,Branta canadensis,Canadese gans,0,,,,
West-Vlaanderen,De Panne,2011,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,De Panne,2011,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,De Panne,2011,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Diksmuide,2010,Alopochen aegyptiacus,Nijlgans,6,,,,
West-Vlaanderen,Diksmuide,2010,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Diksmuide,2010,Anser anser,Grauwe gans,221,,,,
West-Vlaanderen,Diksmuide,2010,Anser anser forma domesticus,Soepgans,2,,,,
West-Vlaanderen,Diksmuide,2010,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Diksmuide,2010,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Diksmuide,2010,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Diksmuide,2010,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Diksmuide,2010,Branta canadensis,Canadese gans,2,,,,
West-Vlaanderen,Diksmuide,2010,Branta leucopsis,Brandgans,1,,,,
West-Vlaanderen,Diksmuide,2010,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Diksmuide,2010,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Diksmuide,2011,Alopochen aegyptiacus,Nijlgans,2,,,,
West-Vlaanderen,Diksmuide,2011,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Diksmuide,2011,Anser anser,Grauwe gans,356,,,,
West-Vlaanderen,Diksmuide,2011,Anser anser forma domesticus,Soepgans,21,,,,
West-Vlaanderen,Diksmuide,2011,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Diksmuide,2011,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Diksmuide,2011,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Diksmuide,2011,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Diksmuide,2011,Branta canadensis,Canadese gans,4,,,,
West-Vlaanderen,Diksmuide,2011,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,Diksmuide,2011,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Diksmuide,2011,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Diksmuide,2012,Alopochen aegyptiacus,Nijlgans,1,,,,
West-Vlaanderen,Diksmuide,2012,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Diksmuide,2012,Anser anser,Grauwe gans,234,,,,
West-Vlaanderen,Diksmuide,2012,Anser anser forma domesticus,Soepgans,2,,,,
West-Vlaanderen,Diksmuide,2012,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Diksmuide,2012,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Diksmuide,2012,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Diksmuide,2012,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Diksmuide,2012,Branta canadensis,Canadese gans,8,,,,
West-Vlaanderen,Diksmuide,2012,Branta leucopsis,Brandgans,1,,,,
West-Vlaanderen,Diksmuide,2012,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Diksmuide,2012,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Diksmuide,2013,Alopochen aegyptiacus,Nijlgans,3,,,,
West-Vlaanderen,Diksmuide,2013,Anser albifrons,Kolgans,1,,,,
West-Vlaanderen,Diksmuide,2013,Anser anser,Grauwe gans,398,,,,
West-Vlaanderen,Diksmuide,2013,Anser anser forma domesticus,Soepgans,6,,,,
West-Vlaanderen,Diksmuide,2013,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Diksmuide,2013,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Diksmuide,2013,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Diksmuide,2013,Anser indicus,Indische gans,1,,,,
West-Vlaanderen,Diksmuide,2013,Branta canadensis,Canadese gans,9,,,,
West-Vlaanderen,Diksmuide,2013,Branta leucopsis,Brandgans,2,,,,
West-Vlaanderen,Diksmuide,2013,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Diksmuide,2013,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Diksmuide,2014,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,Diksmuide,2014,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Diksmuide,2014,Anser anser,Grauwe gans,285,,,,
West-Vlaanderen,Diksmuide,2014,Anser anser forma domesticus,Soepgans,1,,,,
West-Vlaanderen,Diksmuide,2014,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Diksmuide,2014,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Diksmuide,2014,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Diksmuide,2014,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Diksmuide,2014,Branta canadensis,Canadese gans,8,,,,
West-Vlaanderen,Diksmuide,2014,Branta leucopsis,Brandgans,1,,,,
West-Vlaanderen,Diksmuide,2014,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Diksmuide,2014,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Diksmuide,2015,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,Diksmuide,2015,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Diksmuide,2015,Anser anser,Grauwe gans,2,12,0,0,0
West-Vlaanderen,Diksmuide,2015,Anser anser forma domesticus,Soepgans,7,1,0,0,0
West-Vlaanderen,Diksmuide,2015,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Diksmuide,2015,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Diksmuide,2015,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Diksmuide,2015,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Diksmuide,2015,Branta canadensis,Canadese gans,0,7,0,0,0
West-Vlaanderen,Diksmuide,2015,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,Diksmuide,2015,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Diksmuide,2015,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Diksmuide,2016,Alopochen aegyptiacus,Nijlgans,2,,,,
West-Vlaanderen,Diksmuide,2016,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Diksmuide,2016,Anser anser,Grauwe gans,45,,,,
West-Vlaanderen,Diksmuide,2016,Anser anser forma domesticus,Soepgans,0,,,,
West-Vlaanderen,Diksmuide,2016,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Diksmuide,2016,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Diksmuide,2016,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Diksmuide,2016,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Diksmuide,2016,Branta canadensis,Canadese gans,0,,,,
West-Vlaanderen,Diksmuide,2016,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,Diksmuide,2016,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Diksmuide,2016,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Diksmuide,2017,Alopochen aegyptiacus,Nijlgans,0,,,,
West-Vlaanderen,Diksmuide,2017,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Diksmuide,2017,Anser anser,Grauwe gans,217,,,,
West-Vlaanderen,Diksmuide,2017,Anser anser forma domesticus,Soepgans,1,,,,
West-Vlaanderen,Diksmuide,2017,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Diksmuide,2017,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Diksmuide,2017,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Diksmuide,2017,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Diksmuide,2017,Branta canadensis,Canadese gans,23,,,,
West-Vlaanderen,Diksmuide,2017,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,Diksmuide,2017,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Diksmuide,2017,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Diksmuide,2018,Alopochen aegyptiacus,Nijlgans,28,,,,
West-Vlaanderen,Diksmuide,2018,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Diksmuide,2018,Anser anser,Grauwe gans,268,,,,
West-Vlaanderen,Diksmuide,2018,Anser anser forma domesticus,Soepgans,1,,,,
West-Vlaanderen,Diksmuide,2018,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Diksmuide,2018,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Diksmuide,2018,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Diksmuide,2018,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Diksmuide,2018,Branta canadensis,Canadese gans,46,,,,
West-Vlaanderen,Diksmuide,2018,Branta leucopsis,Brandgans,1,,,,
West-Vlaanderen,Diksmuide,2018,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Diksmuide,2018,Chloephaga picta,Magelhaengans,1,,,,
West-Vlaanderen,Gistel,2010,Alopochen aegyptiacus,Nijlgans,14,,,,
West-Vlaanderen,Gistel,2010,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Gistel,2010,Anser anser,Grauwe gans,256,,,,
West-Vlaanderen,Gistel,2010,Anser anser forma domesticus,Soepgans,4,,,,
West-Vlaanderen,Gistel,2010,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Gistel,2010,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Gistel,2010,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Gistel,2010,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Gistel,2010,Branta canadensis,Canadese gans,18,,,,
West-Vlaanderen,Gistel,2010,Branta leucopsis,Brandgans,0,,,,
West-Vlaanderen,Gistel,2010,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Gistel,2010,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Gistel,2011,Alopochen aegyptiacus,Nijlgans,35,,,,
West-Vlaanderen,Gistel,2011,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Gistel,2011,Anser anser,Grauwe gans,340,,,,
West-Vlaanderen,Gistel,2011,Anser anser forma domesticus,Soepgans,6,,,,
West-Vlaanderen,Gistel,2011,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Gistel,2011,Anser cygnoides forma domestica,Zwaangans,1,,,,
West-Vlaanderen,Gistel,2011,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Gistel,2011,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Gistel,2011,Branta canadensis,Canadese gans,5,,,,
West-Vlaanderen,Gistel,2011,Branta leucopsis,Brandgans,1,,,,
West-Vlaanderen,Gistel,2011,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Gistel,2011,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Gistel,2012,Alopochen aegyptiacus,Nijlgans,9,,,,
West-Vlaanderen,Gistel,2012,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Gistel,2012,Anser anser,Grauwe gans,116,,,,
West-Vlaanderen,Gistel,2012,Anser anser forma domesticus,Soepgans,0,,,,
West-Vlaanderen,Gistel,2012,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Gistel,2012,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Gistel,2012,Anser erythropus,Dwerggans,0,,,,
West-Vlaanderen,Gistel,2012,Anser indicus,Indische gans,0,,,,
West-Vlaanderen,Gistel,2012,Branta canadensis,Canadese gans,0,,,,
West-Vlaanderen,Gistel,2012,Branta leucopsis,Brandgans,1,,,,
West-Vlaanderen,Gistel,2012,Branta ruficollis,Roodhalsgans,0,,,,
West-Vlaanderen,Gistel,2012,Chloephaga picta,Magelhaengans,0,,,,
West-Vlaanderen,Gistel,2013,Alopochen aegyptiacus,Nijlgans,3,,,,
West-Vlaanderen,Gistel,2013,Anser albifrons,Kolgans,0,,,,
West-Vlaanderen,Gistel,2013,Anser anser,Grauwe gans,82,,,,
West-Vlaanderen,Gistel,2013,Anser anser forma domesticus,Soepgans,3,,,,
West-Vlaanderen,Gistel,2013,Anser brachyrhynchus,Kleine rietgans,0,,,,
West-Vlaanderen,Gistel,2013,Anser cygnoides forma domestica,Zwaangans,0,,,,
West-Vlaanderen,Gistel,2013,Anser erythropus,Dwerggans,0,,,,
