gbifID	occurrenceStatus	species	speciesKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	year	datasetKey
3913650928	PRESENT	Heracleum mantegazzianum	3034825	51.004935	3.636943	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650855	PRESENT	Heracleum mantegazzianum	3034825	50.912642	3.573099	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650854	PRESENT	Heracleum mantegazzianum	3034825	50.921957	3.551865	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650827	PRESENT	Heracleum mantegazzianum	3034825	51.16445	3.42688	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650794	PRESENT	Heracleum mantegazzianum	3034825	51.053676	3.799619	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650793	PRESENT	Heracleum mantegazzianum	3034825	50.912642	3.573099	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650788	PRESENT	Heracleum mantegazzianum	3034825	51.00215	3.485453	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650786	PRESENT	Heracleum mantegazzianum	3034825	51.053676	3.799619	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650762	PRESENT	Heracleum mantegazzianum	3034825	50.821831	3.772394	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650706	PRESENT	Heracleum mantegazzianum	3034825	51.175563	3.931623	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650678	PRESENT	Heracleum mantegazzianum	3034825	51.045887	3.857606	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650662	PRESENT	Heracleum mantegazzianum	3034825	50.836926	3.613803	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650628	PRESENT	Heracleum mantegazzianum	3034825	51.178673	3.61805	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650606	PRESENT	Heracleum mantegazzianum	3034825	50.85381	4.056988	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650589	PRESENT	Heracleum mantegazzianum	3034825	50.822373	3.616334	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650541	PRESENT	Heracleum mantegazzianum	3034825	50.815551	3.619232	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650519	PRESENT	Heracleum mantegazzianum	3034825	50.963586	3.504409	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650482	PRESENT	Heracleum mantegazzianum	3034825	50.822112	4.033213	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650481	PRESENT	Heracleum mantegazzianum	3034825	51.183703	3.604122	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650383	PRESENT	Heracleum mantegazzianum	3034825	50.949039	3.69528	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650363	PRESENT	Heracleum mantegazzianum	3034825	50.908723	3.773318	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650344	PRESENT	Heracleum mantegazzianum	3034825	51.045888	3.857606	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650326	PRESENT	Heracleum mantegazzianum	3034825	51.131584	3.457356	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650302	PRESENT	Heracleum mantegazzianum	3034825	51.031092	3.981672	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650270	PRESENT	Heracleum mantegazzianum	3034825	50.870442	3.694322	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650196	PRESENT	Heracleum mantegazzianum	3034825	51.196171	3.821748	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650195	PRESENT	Heracleum mantegazzianum	3034825	51.196171	3.821748	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650143	PRESENT	Heracleum mantegazzianum	3034825	51.20459	3.373048	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650102	PRESENT	Heracleum mantegazzianum	3034825	50.822112	4.033213	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913650097	PRESENT	Heracleum mantegazzianum	3034825	51.219939	3.613237	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649969	PRESENT	Heracleum mantegazzianum	3034825	51.187644	3.972706	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649960	PRESENT	Heracleum mantegazzianum	3034825	51.053186	3.671362	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649917	PRESENT	Heracleum mantegazzianum	3034825	50.84314	3.586591	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649898	PRESENT	Heracleum mantegazzianum	3034825	51.122268	4.229108	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649864	PRESENT	Heracleum mantegazzianum	3034825	51.045887	3.857606	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649847	PRESENT	Heracleum mantegazzianum	3034825	50.870442	3.694322	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649844	PRESENT	Heracleum mantegazzianum	3034825	50.908723	3.773318	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649717	PRESENT	Heracleum mantegazzianum	3034825	51.004935	3.636943	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649661	PRESENT	Heracleum mantegazzianum	3034825	50.884126	3.564568	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649651	PRESENT	Heracleum mantegazzianum	3034825	50.932626	3.667239	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649637	PRESENT	Heracleum mantegazzianum	3034825	50.875642	3.657542	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649634	PRESENT	Heracleum mantegazzianum	3034825	50.949039	3.69528	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649633	PRESENT	Heracleum mantegazzianum	3034825	50.918026	3.653224	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649564	PRESENT	Heracleum mantegazzianum	3034825	50.821831	3.772394	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649530	PRESENT	Heracleum mantegazzianum	3034825	51.026115	3.665813	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649529	PRESENT	Heracleum mantegazzianum	3034825	51.004935	3.636943	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649505	PRESENT	Heracleum mantegazzianum	3034825	50.884279	3.565051	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649447	PRESENT	Heracleum mantegazzianum	3034825	51.126627	4.230787	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649408	PRESENT	Heracleum mantegazzianum	3034825	50.875642	3.657542	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649340	PRESENT	Heracleum mantegazzianum	3034825	50.899972	3.614054	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649302	PRESENT	Heracleum mantegazzianum	3034825	50.884002	3.661937	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649300	PRESENT	Heracleum mantegazzianum	3034825	51.154838	3.862945	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649288	PRESENT	Heracleum mantegazzianum	3034825	51.178248	3.941409	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649275	PRESENT	Heracleum mantegazzianum	3034825	51.126627	4.230787	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649264	PRESENT	Heracleum mantegazzianum	3034825	51.161304	3.879401	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649255	PRESENT	Heracleum mantegazzianum	3034825	51.004935	3.636943	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649173	PRESENT	Heracleum mantegazzianum	3034825	50.975127	3.791831	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649092	PRESENT	Heracleum mantegazzianum	3034825	50.875642	3.657542	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913649049	PRESENT	Heracleum mantegazzianum	3034825	50.921957	3.551865	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648968	PRESENT	Heracleum mantegazzianum	3034825	51.147504	4.040625	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648802	PRESENT	Heracleum mantegazzianum	3034825	51.039879	3.796847	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648795	PRESENT	Heracleum mantegazzianum	3034825	51.122268	4.229108	30	2021	69351197-880d-4100-8e69-e80babf3fdd7
3913648792	PRESENT	Heracleum mantegazzianum	3034825	50.899972	3.614054	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648752	PRESENT	Heracleum mantegazzianum	3034825	50.903597	3.840039	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648734	PRESENT	Heracleum mantegazzianum	3034825	50.907016	3.845607	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648732	PRESENT	Heracleum mantegazzianum	3034825	50.84314	3.586591	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648709	PRESENT	Heracleum mantegazzianum	3034825	50.870338	3.609286	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648680	PRESENT	Heracleum mantegazzianum	3034825	51.122268	4.229108	30	2021	69351197-880d-4100-8e69-e80babf3fdd7
3913648653	PRESENT	Heracleum mantegazzianum	3034825	50.83819	3.580247	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648608	PRESENT	Heracleum mantegazzianum	3034825	51.002122	3.749959	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648594	PRESENT	Heracleum mantegazzianum	3034825	51.231096	3.409931	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648591	PRESENT	Heracleum mantegazzianum	3034825	50.836926	3.613803	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648585	PRESENT	Heracleum mantegazzianum	3034825	51.03459	3.697907	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648566	PRESENT	Heracleum mantegazzianum	3034825	50.836926	3.613803	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648548	PRESENT	Heracleum mantegazzianum	3034825	50.905506	4.077193	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648547	PRESENT	Heracleum mantegazzianum	3034825	50.950695	3.782904	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648545	PRESENT	Heracleum mantegazzianum	3034825	50.927418	4.066131	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648543	PRESENT	Heracleum mantegazzianum	3034825	50.941681	4.076359	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648535	PRESENT	Heracleum mantegazzianum	3034825	51.065869	3.665839	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648532	PRESENT	Heracleum mantegazzianum	3034825	50.950695	3.782904	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648464	PRESENT	Heracleum mantegazzianum	3034825	51.030589	4.116833	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648289	PRESENT	Heracleum mantegazzianum	3034825	50.821831	3.772394	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648283	PRESENT	Heracleum mantegazzianum	3034825	51.045888	3.857606	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648241	PRESENT	Heracleum mantegazzianum	3034825	51.03459	3.697907	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648233	PRESENT	Heracleum mantegazzianum	3034825	50.918026	3.653224	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648221	PRESENT	Heracleum mantegazzianum	3034825	51.174237	4.097889	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648211	PRESENT	Heracleum mantegazzianum	3034825	50.916145	3.649713	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648143	PRESENT	Heracleum mantegazzianum	3034825	51.053354	3.668073	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648106	PRESENT	Heracleum mantegazzianum	3034825	51.065869	3.665839	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913648025	PRESENT	Heracleum mantegazzianum	3034825	51.039879	3.796847	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647990	PRESENT	Heracleum mantegazzianum	3034825	50.932626	3.667239	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647966	PRESENT	Heracleum mantegazzianum	3034825	50.884279	3.565051	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647957	PRESENT	Heracleum mantegazzianum	3034825	50.882133	3.556032	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647902	PRESENT	Heracleum mantegazzianum	3034825	50.906474	3.504516	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647820	PRESENT	Heracleum mantegazzianum	3034825	50.873213	3.546588	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647813	PRESENT	Heracleum mantegazzianum	3034825	50.921957	3.551865	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647786	PRESENT	Heracleum mantegazzianum	3034825	50.85381	4.056988	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647766	PRESENT	Heracleum mantegazzianum	3034825	51.039879	3.796847	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647741	PRESENT	Heracleum mantegazzianum	3034825	51.053676	3.799619	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647734	PRESENT	Heracleum mantegazzianum	3034825	51.097127	3.585671	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647732	PRESENT	Heracleum mantegazzianum	3034825	50.924209	3.660273	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647716	PRESENT	Heracleum mantegazzianum	3034825	50.939363	4.082121	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647711	PRESENT	Heracleum mantegazzianum	3034825	50.927418	4.066131	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647701	PRESENT	Heracleum mantegazzianum	3034825	50.905506	4.077193	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647546	PRESENT	Heracleum mantegazzianum	3034825	51.002235	3.750654	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647545	PRESENT	Heracleum mantegazzianum	3034825	51.00135	3.752327	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647544	PRESENT	Heracleum mantegazzianum	3034825	50.970948	3.712046	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647543	PRESENT	Heracleum mantegazzianum	3034825	51.002122	3.749959	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647535	PRESENT	Heracleum mantegazzianum	3034825	50.978037	3.721493	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647534	PRESENT	Heracleum mantegazzianum	3034825	50.977788	3.721375	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647512	PRESENT	Heracleum mantegazzianum	3034825	50.962557	3.701573	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647511	PRESENT	Heracleum mantegazzianum	3034825	50.964623	3.708854	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647505	PRESENT	Heracleum mantegazzianum	3034825	51.031092	3.981672	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647504	PRESENT	Heracleum mantegazzianum	3034825	51.183703	3.604122	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647502	PRESENT	Heracleum mantegazzianum	3034825	50.964277	3.698844	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647492	PRESENT	Heracleum mantegazzianum	3034825	51.139794	3.902148	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647491	PRESENT	Heracleum mantegazzianum	3034825	50.908715	3.771437	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647490	PRESENT	Heracleum mantegazzianum	3034825	50.966814	3.69735	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647488	PRESENT	Heracleum mantegazzianum	3034825	50.965312	3.698397	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647470	PRESENT	Heracleum mantegazzianum	3034825	50.815551	3.619232	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647459	PRESENT	Heracleum mantegazzianum	3034825	51.036393	3.695336	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647436	PRESENT	Heracleum mantegazzianum	3034825	51.147504	4.040625	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647418	PRESENT	Heracleum mantegazzianum	3034825	50.950695	3.782904	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647396	PRESENT	Heracleum mantegazzianum	3034825	50.927396	4.060065	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647395	PRESENT	Heracleum mantegazzianum	3034825	50.8435	3.594179	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647390	PRESENT	Heracleum mantegazzianum	3034825	50.927418	4.066131	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647378	PRESENT	Heracleum mantegazzianum	3034825	50.8435	3.594179	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647377	PRESENT	Heracleum mantegazzianum	3034825	50.950695	3.782904	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647324	PRESENT	Heracleum mantegazzianum	3034825	51.174237	4.097889	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913647304	PRESENT	Heracleum mantegazzianum	3034825	50.870338	3.609286	30	2022	69351197-880d-4100-8e69-e80babf3fdd7
3913021570	PRESENT	Heracleum mantegazzianum	3034825	51.02752	3.66711	3	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913021513	PRESENT	Heracleum mantegazzianum	3034825	51.07461	3.71843	3	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913020613	PRESENT	Heracleum mantegazzianum	3034825	51.07004	5.33468	4	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913019679	PRESENT	Heracleum mantegazzianum	3034825	51.20726	3.24084	3	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913019549	PRESENT	Heracleum mantegazzianum	3034825	51.02621	3.66734	3	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913018841	PRESENT	Heracleum mantegazzianum	3034825	50.92139	5.70619	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913018222	PRESENT	Heracleum mantegazzianum	3034825	51.03048	3.63941	999	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913016178	PRESENT	Heracleum mantegazzianum	3034825	51.18094	3.99846	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913014366	PRESENT	Heracleum mantegazzianum	3034825	50.8686	4.47186	10	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913013578	PRESENT	Heracleum mantegazzianum	3034825	51.28136	5.49663	3	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913013572	PRESENT	Heracleum mantegazzianum	3034825	51.00804	3.8043	3	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913013333	PRESENT	Heracleum mantegazzianum	3034825	51.28136	5.49663	3	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913013044	PRESENT	Heracleum mantegazzianum	3034825	50.98455	5.48997	3	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913010518	PRESENT	Heracleum mantegazzianum	3034825	51.09782	5.02736	7	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913008848	PRESENT	Heracleum mantegazzianum	3034825	51.00798	3.80382	3	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913008487	PRESENT	Heracleum mantegazzianum	3034825	50.86191	4.25155	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913007928	PRESENT	Heracleum mantegazzianum	3034825	51.06448	5.38804	999	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913007844	PRESENT	Heracleum mantegazzianum	3034825	50.92616	4.10314	208	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913005803	PRESENT	Heracleum mantegazzianum	3034825	51.02534	4.10591	3	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913004805	PRESENT	Heracleum mantegazzianum	3034825	51.31925	4.51171	6	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913004754	PRESENT	Heracleum mantegazzianum	3034825	50.9274	4.73862	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913004750	PRESENT	Heracleum mantegazzianum	3034825	50.93412	4.41401	6	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913004504	PRESENT	Heracleum mantegazzianum	3034825	50.95079	4.43285	999	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913003908	PRESENT	Heracleum mantegazzianum	3034825	50.82518	4.51582	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913003844	PRESENT	Heracleum mantegazzianum	3034825	50.88192	4.29786	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913003699	PRESENT	Heracleum mantegazzianum	3034825	50.78419	4.82903	113	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913002705	PRESENT	Heracleum mantegazzianum	3034825	50.91877	4.74095	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913002065	PRESENT	Heracleum mantegazzianum	3034825	51.02504	3.78934	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913000872	PRESENT	Heracleum mantegazzianum	3034825	51.13785	3.46281	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913000749	PRESENT	Heracleum mantegazzianum	3034825	50.93134	4.41354	8	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3913000370	PRESENT	Heracleum mantegazzianum	3034825	50.95072	4.43297	999	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912999784	PRESENT	Heracleum mantegazzianum	3034825	51.03904	4.09274	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912999753	PRESENT	Heracleum mantegazzianum	3034825	50.86818	4.27101	12	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912999436	PRESENT	Heracleum mantegazzianum	3034825	50.95079	4.43285	999	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912999383	PRESENT	Heracleum mantegazzianum	3034825	51.0192	4.50238	133	2021	7f5e4129-0717-428e-876a-464fbd5d9a47
3912998569	PRESENT	Heracleum mantegazzianum	3034825	51.22174	4.573	20	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912998402	PRESENT	Heracleum mantegazzianum	3034825	50.91239	5.58009	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912998016	PRESENT	Heracleum mantegazzianum	3034825	50.7733	4.86583	4	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912997786	PRESENT	Heracleum mantegazzianum	3034825	50.92608	4.40454	4	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912997561	PRESENT	Heracleum mantegazzianum	3034825	51.03046	3.64467	15	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912997055	PRESENT	Heracleum mantegazzianum	3034825	50.93128	4.74176	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912996613	PRESENT	Heracleum mantegazzianum	3034825	51.09602	3.45299	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912995778	PRESENT	Heracleum mantegazzianum	3034825	50.92578	4.40419	6	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912995723	PRESENT	Heracleum mantegazzianum	3034825	50.95318	4.61259	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912995621	PRESENT	Heracleum mantegazzianum	3034825	50.99167	4.46703	49	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912994632	PRESENT	Heracleum mantegazzianum	3034825	50.91328	4.72112	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912994609	PRESENT	Heracleum mantegazzianum	3034825	50.97756	4.67779	999	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912994258	PRESENT	Heracleum mantegazzianum	3034825	50.78125	4.55661	999	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912993775	PRESENT	Heracleum mantegazzianum	3034825	50.92691	4.40559	8	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912993608	PRESENT	Heracleum mantegazzianum	3034825	51.2648	4.42753	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912992892	PRESENT	Heracleum mantegazzianum	3034825	50.9056	5.65398	5	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912992106	PRESENT	Heracleum mantegazzianum	3034825	51.22147	4.57219	8	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912991627	PRESENT	Heracleum mantegazzianum	3034825	51.01145	3.79545	15	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912990767	PRESENT	Heracleum mantegazzianum	3034825	50.95075	4.43286	4	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3912990661	PRESENT	Heracleum mantegazzianum	3034825	51.01257	4.27914	33	2022	7f5e4129-0717-428e-876a-464fbd5d9a47
3903848213	PRESENT	Heracleum mantegazzianum	3034825	50.7963	3.16791	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903848125	PRESENT	Heracleum mantegazzianum	3034825	51.03601	3.66772	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903848052	PRESENT	Heracleum mantegazzianum	3034825	50.88075	3.73298	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903847771	PRESENT	Heracleum mantegazzianum	3034825	50.7981	3.17689	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903847695	PRESENT	Heracleum mantegazzianum	3034825	50.8384	3.23844	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903847692	PRESENT	Heracleum mantegazzianum	3034825	50.83362	3.59301	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903847519	PRESENT	Heracleum mantegazzianum	3034825	51.18906	4.74205	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903847440	PRESENT	Heracleum mantegazzianum	3034825	50.80054	3.18552	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903847121	PRESENT	Heracleum mantegazzianum	3034825	50.87323	2.75719	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903847077	PRESENT	Heracleum mantegazzianum	3034825	50.91902	3.29757	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903847059	PRESENT	Heracleum mantegazzianum	3034825	50.96936	3.69983	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846704	PRESENT	Heracleum mantegazzianum	3034825	51.03008	3.63342	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846692	PRESENT	Heracleum mantegazzianum	3034825	50.84095	3.20065	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846683	PRESENT	Heracleum mantegazzianum	3034825	50.83662	3.59686	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846639	PRESENT	Heracleum mantegazzianum	3034825	51.02985	3.63389	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846603	PRESENT	Heracleum mantegazzianum	3034825	50.99294	3.59428	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846456	PRESENT	Heracleum mantegazzianum	3034825	50.92745	3.28149	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846377	PRESENT	Heracleum mantegazzianum	3034825	50.82602	3.60999	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846313	PRESENT	Heracleum mantegazzianum	3034825	50.92417	3.32467	30	2022	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
