province,location,year,latinName,commonName,counts,catched,x,y
West-Vlaanderen,Damme,2013,Branta leucopsis,Brandgans,0,,4.84449,51.138
West-Vlaanderen,Damme,2013,Branta ruficollis,Roodhalsgans,0,,2.75808,51.04082
West-Vlaanderen,Damme,2013,Chloephaga picta,Magelhaengans,0,,5.27962,50.85855
West-Vlaanderen,Damme,2014,Alopochen aegyptiacus,Nijlgans,39,,4.06983,51.1736
West-Vlaanderen,Damme,2014,Anser albifrons,Kolgans,0,,3.59775,51.25619
West-Vlaanderen,Damme,2014,Anser anser,Grauwe gans,30,1,5.48821,51.19541
West-Vlaanderen,Damme,2014,Anser anser forma domesticus,Soepgans,0,1,3.4415,50.82618
West-Vlaanderen,Damme,2014,Anser brachyrhynchus,Kleine rietgans,0,,3.95181,50.99071
West-Vlaanderen,Damme,2014,Anser cygnoides forma domestica,Zwaangans,0,,4.14796,50.78105
West-Vlaanderen,Damme,2014,Anser erythropus,Dwerggans,0,,3.95181,50.99071
West-Vlaanderen,Damme,2014,Anser indicus,Indische gans,0,,3.4415,50.82618
West-Vlaanderen,Damme,2014,Branta canadensis,Canadese gans,49,58,5.48821,51.19541
West-Vlaanderen,Damme,2014,Branta leucopsis,Brandgans,0,,4.61731,50.91977
West-Vlaanderen,Damme,2014,Branta ruficollis,Roodhalsgans,0,,5.17111,51.27566
West-Vlaanderen,Damme,2014,Chloephaga picta,Magelhaengans,0,,5.27962,50.85855
West-Vlaanderen,Damme,2015,Alopochen aegyptiacus,Nijlgans,1,,4.61731,50.91977
West-Vlaanderen,Damme,2015,Anser albifrons,Kolgans,0,,3.15924,51.2728
West-Vlaanderen,Damme,2015,Anser anser,Grauwe gans,56,,3.59775,51.25619
West-Vlaanderen,Damme,2015,Anser anser forma domesticus,Soepgans,4,,5.03706,51.36435
West-Vlaanderen,Damme,2015,Anser brachyrhynchus,Kleine rietgans,0,,4.61731,50.91977
West-Vlaanderen,Damme,2015,Anser cygnoides forma domestica,Zwaangans,0,,3.89966,50.86607
West-Vlaanderen,Damme,2015,Anser erythropus,Dwerggans,0,,4.14796,50.78105
West-Vlaanderen,Damme,2015,Anser indicus,Indische gans,0,,3.95181,50.99071
West-Vlaanderen,Damme,2015,Branta canadensis,Canadese gans,40,29,3.59775,51.25619
West-Vlaanderen,Damme,2015,Branta leucopsis,Brandgans,0,,4.92756,50.990476
West-Vlaanderen,Damme,2015,Branta ruficollis,Roodhalsgans,0,,4.92756,50.990476
West-Vlaanderen,Damme,2015,Chloephaga picta,Magelhaengans,0,,2.75808,51.04082
West-Vlaanderen,Damme,2016,Alopochen aegyptiacus,Nijlgans,19,0,3.60046,50.80073
West-Vlaanderen,Damme,2016,Anser albifrons,Kolgans,0,,3.59775,51.25619
West-Vlaanderen,Damme,2016,Anser anser,Grauwe gans,16,,3.95181,50.99071
West-Vlaanderen,Damme,2016,Anser anser forma domesticus,Soepgans,1,,5.62545,50.93824
West-Vlaanderen,Damme,2016,Anser brachyrhynchus,Kleine rietgans,0,,4.39161,51.1087
West-Vlaanderen,Damme,2016,Anser cygnoides forma domestica,Zwaangans,0,,4.06983,51.1736
West-Vlaanderen,Damme,2016,Anser erythropus,Dwerggans,0,,3.89966,50.86607
West-Vlaanderen,Damme,2016,Anser indicus,Indische gans,0,,5.8506,50.74037
West-Vlaanderen,Damme,2016,Branta canadensis,Canadese gans,10,,3.22237,51.10927
West-Vlaanderen,Damme,2016,Branta leucopsis,Brandgans,0,,3.22237,51.10927
West-Vlaanderen,Damme,2016,Branta ruficollis,Roodhalsgans,0,,5.56507,50.83254
West-Vlaanderen,Damme,2016,Chloephaga picta,Magelhaengans,0,,4.39161,51.1087
West-Vlaanderen,Damme,2017,Alopochen aegyptiacus,Nijlgans,37,,5.8506,50.74037
West-Vlaanderen,Damme,2017,Anser albifrons,Kolgans,0,,5.17111,51.27566
West-Vlaanderen,Damme,2017,Anser anser,Grauwe gans,50,,3.60046,50.80073
West-Vlaanderen,Damme,2017,Anser anser forma domesticus,Soepgans,0,,4.39161,51.1087
West-Vlaanderen,Damme,2017,Anser brachyrhynchus,Kleine rietgans,0,,3.95181,50.99071
West-Vlaanderen,Damme,2017,Anser cygnoides forma domestica,Zwaangans,0,,5.48821,51.19541
West-Vlaanderen,Damme,2017,Anser erythropus,Dwerggans,0,,3.60046,50.80073
West-Vlaanderen,Damme,2017,Anser indicus,Indische gans,0,,5.19728,51.09375
West-Vlaanderen,Damme,2017,Branta canadensis,Canadese gans,19,,3.95181,50.99071
West-Vlaanderen,Damme,2017,Branta leucopsis,Brandgans,4,,5.19728,51.09375
West-Vlaanderen,Damme,2017,Branta ruficollis,Roodhalsgans,0,,4.87836,50.90303
West-Vlaanderen,Damme,2017,Chloephaga picta,Magelhaengans,0,,4.84449,51.138
West-Vlaanderen,Damme,2018,Alopochen aegyptiacus,Nijlgans,11,,4.92756,50.990476
West-Vlaanderen,Damme,2018,Anser albifrons,Kolgans,0,,4.14796,50.78105
West-Vlaanderen,Damme,2018,Anser anser,Grauwe gans,18,,5.03706,51.36435
West-Vlaanderen,Damme,2018,Anser anser forma domesticus,Soepgans,0,,3.95181,50.99071
West-Vlaanderen,Damme,2018,Anser brachyrhynchus,Kleine rietgans,0,,3.22237,51.10927
West-Vlaanderen,Damme,2018,Anser cygnoides forma domestica,Zwaangans,0,,3.60046,50.80073
West-Vlaanderen,Damme,2018,Anser erythropus,Dwerggans,0,,3.60046,50.80073
West-Vlaanderen,Damme,2018,Anser indicus,Indische gans,0,,5.27962,50.85855
West-Vlaanderen,Damme,2018,Branta canadensis,Canadese gans,40,,5.27962,50.85855
West-Vlaanderen,Damme,2018,Branta leucopsis,Brandgans,0,,5.27962,50.85855
West-Vlaanderen,Damme,2018,Branta ruficollis,Roodhalsgans,0,,4.14796,50.78105
West-Vlaanderen,Damme,2018,Chloephaga picta,Magelhaengans,0,,5.62545,50.93824
West-Vlaanderen,De Haan,2010,Alopochen aegyptiacus,Nijlgans,0,,2.75808,51.04082
West-Vlaanderen,De Haan,2010,Anser albifrons,Kolgans,0,,5.27962,50.85855
West-Vlaanderen,De Haan,2010,Anser anser,Grauwe gans,1,,3.4415,50.82618
West-Vlaanderen,De Haan,2010,Anser anser forma domesticus,Soepgans,1,,3.15924,51.2728
West-Vlaanderen,De Haan,2010,Anser brachyrhynchus,Kleine rietgans,0,,3.4415,50.82618
West-Vlaanderen,De Haan,2010,Anser cygnoides forma domestica,Zwaangans,0,,5.8506,50.74037
West-Vlaanderen,De Haan,2010,Anser erythropus,Dwerggans,0,,5.17111,51.27566
West-Vlaanderen,De Haan,2010,Anser indicus,Indische gans,0,,4.14796,50.78105
West-Vlaanderen,De Haan,2010,Branta canadensis,Canadese gans,0,,4.92756,50.990476
West-Vlaanderen,De Haan,2010,Branta leucopsis,Brandgans,0,,3.59775,51.25619
West-Vlaanderen,De Haan,2010,Branta ruficollis,Roodhalsgans,0,,2.99137,50.92843
West-Vlaanderen,De Haan,2010,Chloephaga picta,Magelhaengans,0,,3.4415,50.82618
West-Vlaanderen,De Haan,2011,Alopochen aegyptiacus,Nijlgans,0,,4.84449,51.138
West-Vlaanderen,De Haan,2011,Anser albifrons,Kolgans,0,,2.75808,51.04082
West-Vlaanderen,De Haan,2011,Anser anser,Grauwe gans,16,,5.03706,51.36435
West-Vlaanderen,De Haan,2011,Anser anser forma domesticus,Soepgans,1,,3.95181,50.99071
West-Vlaanderen,De Haan,2011,Anser brachyrhynchus,Kleine rietgans,0,,3.59775,51.25619
West-Vlaanderen,De Haan,2011,Anser cygnoides forma domestica,Zwaangans,0,,4.92756,50.990476
West-Vlaanderen,De Haan,2011,Anser erythropus,Dwerggans,0,,3.89966,50.86607
West-Vlaanderen,De Haan,2011,Anser indicus,Indische gans,0,,4.14796,50.78105
West-Vlaanderen,De Haan,2011,Branta canadensis,Canadese gans,0,,5.48821,51.19541
West-Vlaanderen,De Haan,2011,Branta leucopsis,Brandgans,0,,5.56507,50.83254
West-Vlaanderen,De Haan,2011,Branta ruficollis,Roodhalsgans,0,,3.60046,50.80073
West-Vlaanderen,De Haan,2011,Chloephaga picta,Magelhaengans,0,,4.14796,50.78105
West-Vlaanderen,De Haan,2012,Alopochen aegyptiacus,Nijlgans,0,,5.19728,51.09375
West-Vlaanderen,De Haan,2012,Anser albifrons,Kolgans,0,,4.14796,50.78105
West-Vlaanderen,De Haan,2012,Anser anser,Grauwe gans,35,,4.14796,50.78105
West-Vlaanderen,De Haan,2012,Anser anser forma domesticus,Soepgans,0,,4.14796,50.78105
West-Vlaanderen,De Haan,2012,Anser brachyrhynchus,Kleine rietgans,0,,2.99137,50.92843
West-Vlaanderen,De Haan,2012,Anser cygnoides forma domestica,Zwaangans,0,,5.03706,51.36435
West-Vlaanderen,De Haan,2012,Anser erythropus,Dwerggans,0,,4.39161,51.1087
West-Vlaanderen,De Haan,2012,Anser indicus,Indische gans,0,,3.59775,51.25619
West-Vlaanderen,De Haan,2012,Branta canadensis,Canadese gans,6,,5.03706,51.36435
West-Vlaanderen,De Haan,2012,Branta leucopsis,Brandgans,0,,5.17111,51.27566
West-Vlaanderen,De Haan,2012,Branta ruficollis,Roodhalsgans,0,,4.06983,51.1736
West-Vlaanderen,De Haan,2012,Chloephaga picta,Magelhaengans,0,,4.87836,50.90303
West-Vlaanderen,De Haan,2013,Alopochen aegyptiacus,Nijlgans,0,,4.06983,51.1736
West-Vlaanderen,De Haan,2013,Anser albifrons,Kolgans,0,,5.56507,50.83254
West-Vlaanderen,De Haan,2013,Anser anser,Grauwe gans,54,,5.17111,51.27566
West-Vlaanderen,De Haan,2013,Anser anser forma domesticus,Soepgans,0,,3.15924,51.2728
West-Vlaanderen,De Haan,2013,Anser brachyrhynchus,Kleine rietgans,0,,5.48821,51.19541
West-Vlaanderen,De Haan,2013,Anser cygnoides forma domestica,Zwaangans,0,,4.61731,50.91977
West-Vlaanderen,De Haan,2013,Anser erythropus,Dwerggans,0,,4.87836,50.90303
West-Vlaanderen,De Haan,2013,Anser indicus,Indische gans,0,,4.14796,50.78105
West-Vlaanderen,De Haan,2013,Branta canadensis,Canadese gans,0,,4.14796,50.78105
West-Vlaanderen,De Haan,2013,Branta leucopsis,Brandgans,5,,5.56507,50.83254
West-Vlaanderen,De Haan,2013,Branta ruficollis,Roodhalsgans,0,,3.89966,50.86607
West-Vlaanderen,De Haan,2013,Chloephaga picta,Magelhaengans,0,,5.62545,50.93824
West-Vlaanderen,De Haan,2014,Alopochen aegyptiacus,Nijlgans,0,,3.60046,50.80073
West-Vlaanderen,De Haan,2014,Anser albifrons,Kolgans,0,,5.19728,51.09375
West-Vlaanderen,De Haan,2014,Anser anser,Grauwe gans,11,,5.27962,50.85855
West-Vlaanderen,De Haan,2014,Anser anser forma domesticus,Soepgans,2,,3.60046,50.80073
West-Vlaanderen,De Haan,2014,Anser brachyrhynchus,Kleine rietgans,0,,4.87836,50.90303
West-Vlaanderen,De Haan,2014,Anser cygnoides forma domestica,Zwaangans,0,,4.87836,50.90303
West-Vlaanderen,De Haan,2014,Anser erythropus,Dwerggans,0,,3.60046,50.80073
West-Vlaanderen,De Haan,2014,Anser indicus,Indische gans,0,,3.89966,50.86607
West-Vlaanderen,De Haan,2014,Branta canadensis,Canadese gans,16,,4.84449,51.138
West-Vlaanderen,De Haan,2014,Branta leucopsis,Brandgans,0,,2.75808,51.04082
West-Vlaanderen,De Haan,2014,Branta ruficollis,Roodhalsgans,0,,5.8506,50.74037
West-Vlaanderen,De Haan,2014,Chloephaga picta,Magelhaengans,0,,4.61731,50.91977
West-Vlaanderen,De Haan,2015,Alopochen aegyptiacus,Nijlgans,0,,5.19728,51.09375
West-Vlaanderen,De Haan,2015,Anser albifrons,Kolgans,0,,5.03706,51.36435
West-Vlaanderen,De Haan,2015,Anser anser,Grauwe gans,0,,2.99137,50.92843
West-Vlaanderen,De Haan,2015,Anser anser forma domesticus,Soepgans,0,,4.06983,51.1736
West-Vlaanderen,De Haan,2015,Anser brachyrhynchus,Kleine rietgans,0,,4.61731,50.91977
West-Vlaanderen,De Haan,2015,Anser cygnoides forma domestica,Zwaangans,0,,3.22237,51.10927
West-Vlaanderen,De Haan,2015,Anser erythropus,Dwerggans,0,,5.48821,51.19541
West-Vlaanderen,De Haan,2015,Anser indicus,Indische gans,0,,5.19728,51.09375
West-Vlaanderen,De Haan,2015,Branta canadensis,Canadese gans,0,,5.17111,51.27566
West-Vlaanderen,De Haan,2015,Branta leucopsis,Brandgans,0,,5.8506,50.74037
West-Vlaanderen,De Haan,2015,Branta ruficollis,Roodhalsgans,0,,5.03706,51.36435
West-Vlaanderen,De Haan,2015,Chloephaga picta,Magelhaengans,0,,5.19728,51.09375
West-Vlaanderen,De Haan,2016,Alopochen aegyptiacus,Nijlgans,0,,3.59775,51.25619
West-Vlaanderen,De Haan,2016,Anser albifrons,Kolgans,0,,2.99137,50.92843
West-Vlaanderen,De Haan,2016,Anser anser,Grauwe gans,31,,4.14796,50.78105
West-Vlaanderen,De Haan,2016,Anser anser forma domesticus,Soepgans,0,,3.4415,50.82618
West-Vlaanderen,De Haan,2016,Anser brachyrhynchus,Kleine rietgans,0,,5.56507,50.83254
West-Vlaanderen,De Haan,2016,Anser cygnoides forma domestica,Zwaangans,0,,5.56507,50.83254
West-Vlaanderen,De Haan,2016,Anser erythropus,Dwerggans,0,,5.17111,51.27566
West-Vlaanderen,De Haan,2016,Anser indicus,Indische gans,0,,5.27962,50.85855
West-Vlaanderen,De Haan,2016,Branta canadensis,Canadese gans,0,,4.84449,51.138
West-Vlaanderen,De Haan,2016,Branta leucopsis,Brandgans,0,,3.15924,51.2728
West-Vlaanderen,De Haan,2016,Branta ruficollis,Roodhalsgans,0,,3.95181,50.99071
West-Vlaanderen,De Haan,2016,Chloephaga picta,Magelhaengans,0,,5.17111,51.27566
West-Vlaanderen,De Haan,2017,Alopochen aegyptiacus,Nijlgans,0,,3.89966,50.86607
West-Vlaanderen,De Haan,2017,Anser albifrons,Kolgans,0,,4.87836,50.90303
West-Vlaanderen,De Haan,2017,Anser anser,Grauwe gans,19,,5.03706,51.36435
West-Vlaanderen,De Haan,2017,Anser anser forma domesticus,Soepgans,3,,4.06983,51.1736
West-Vlaanderen,De Haan,2017,Anser brachyrhynchus,Kleine rietgans,0,,4.61731,50.91977
West-Vlaanderen,De Haan,2017,Anser cygnoides forma domestica,Zwaangans,0,,5.27962,50.85855
West-Vlaanderen,De Haan,2017,Anser erythropus,Dwerggans,0,,5.56507,50.83254
West-Vlaanderen,De Haan,2017,Anser indicus,Indische gans,0,,3.4415,50.82618
West-Vlaanderen,De Haan,2017,Branta canadensis,Canadese gans,0,,4.06983,51.1736
West-Vlaanderen,De Haan,2017,Branta leucopsis,Brandgans,0,,3.15924,51.2728
West-Vlaanderen,De Haan,2017,Branta ruficollis,Roodhalsgans,0,,5.27962,50.85855
West-Vlaanderen,De Haan,2017,Chloephaga picta,Magelhaengans,0,,4.61731,50.91977
West-Vlaanderen,De Haan,2018,Alopochen aegyptiacus,Nijlgans,0,,3.59775,51.25619
West-Vlaanderen,De Haan,2018,Anser albifrons,Kolgans,0,,2.99137,50.92843
West-Vlaanderen,De Haan,2018,Anser anser,Grauwe gans,0,,5.62545,50.93824
West-Vlaanderen,De Haan,2018,Anser anser forma domesticus,Soepgans,0,,4.87836,50.90303
West-Vlaanderen,De Haan,2018,Anser brachyrhynchus,Kleine rietgans,0,,3.59775,51.25619
West-Vlaanderen,De Haan,2018,Anser cygnoides forma domestica,Zwaangans,0,,3.15924,51.2728
West-Vlaanderen,De Haan,2018,Anser erythropus,Dwerggans,0,,5.62545,50.93824
West-Vlaanderen,De Haan,2018,Anser indicus,Indische gans,0,,4.06983,51.1736
West-Vlaanderen,De Haan,2018,Branta canadensis,Canadese gans,7,,5.48821,51.19541
West-Vlaanderen,De Haan,2018,Branta leucopsis,Brandgans,0,,3.15924,51.2728
West-Vlaanderen,De Haan,2018,Branta ruficollis,Roodhalsgans,0,,4.87836,50.90303
West-Vlaanderen,De Haan,2018,Chloephaga picta,Magelhaengans,0,,4.92756,50.990476
West-Vlaanderen,De Panne,2010,Alopochen aegyptiacus,Nijlgans,0,,3.59775,51.25619
West-Vlaanderen,De Panne,2010,Anser albifrons,Kolgans,0,,3.60046,50.80073
West-Vlaanderen,De Panne,2010,Anser anser,Grauwe gans,7,,2.75808,51.04082
West-Vlaanderen,De Panne,2010,Anser anser forma domesticus,Soepgans,21,,3.15924,51.2728
West-Vlaanderen,De Panne,2010,Anser brachyrhynchus,Kleine rietgans,0,,3.89966,50.86607
West-Vlaanderen,De Panne,2010,Anser cygnoides forma domestica,Zwaangans,0,,3.22237,51.10927
West-Vlaanderen,De Panne,2010,Anser erythropus,Dwerggans,0,,5.48821,51.19541
West-Vlaanderen,De Panne,2010,Anser indicus,Indische gans,0,,4.92756,50.990476
West-Vlaanderen,De Panne,2010,Branta canadensis,Canadese gans,0,,4.39161,51.1087
West-Vlaanderen,De Panne,2010,Branta leucopsis,Brandgans,0,,4.92756,50.990476
West-Vlaanderen,De Panne,2010,Branta ruficollis,Roodhalsgans,0,,4.06983,51.1736
West-Vlaanderen,De Panne,2010,Chloephaga picta,Magelhaengans,0,,5.56507,50.83254
West-Vlaanderen,De Panne,2011,Alopochen aegyptiacus,Nijlgans,0,,3.59775,51.25619
West-Vlaanderen,De Panne,2011,Anser albifrons,Kolgans,0,,4.61731,50.91977
West-Vlaanderen,De Panne,2011,Anser anser,Grauwe gans,0,,3.95181,50.99071
West-Vlaanderen,De Panne,2011,Anser anser forma domesticus,Soepgans,17,,4.84449,51.138
West-Vlaanderen,De Panne,2011,Anser brachyrhynchus,Kleine rietgans,0,,5.03706,51.36435
West-Vlaanderen,De Panne,2011,Anser cygnoides forma domestica,Zwaangans,0,,5.8506,50.74037
West-Vlaanderen,De Panne,2011,Anser erythropus,Dwerggans,0,,5.03706,51.36435
West-Vlaanderen,De Panne,2011,Anser indicus,Indische gans,0,,3.4415,50.82618
West-Vlaanderen,De Panne,2011,Branta canadensis,Canadese gans,0,,4.84449,51.138
West-Vlaanderen,De Panne,2011,Branta leucopsis,Brandgans,0,,5.19728,51.09375
West-Vlaanderen,De Panne,2011,Branta ruficollis,Roodhalsgans,0,,5.27962,50.85855
West-Vlaanderen,De Panne,2011,Chloephaga picta,Magelhaengans,0,,4.61731,50.91977
West-Vlaanderen,Diksmuide,2010,Alopochen aegyptiacus,Nijlgans,6,,4.84449,51.138
West-Vlaanderen,Diksmuide,2010,Anser albifrons,Kolgans,0,,4.84449,51.138
West-Vlaanderen,Diksmuide,2010,Anser anser,Grauwe gans,221,,4.84449,51.138
West-Vlaanderen,Diksmuide,2010,Anser anser forma domesticus,Soepgans,2,,3.4415,50.82618
West-Vlaanderen,Diksmuide,2010,Anser brachyrhynchus,Kleine rietgans,0,,3.22237,51.10927
West-Vlaanderen,Diksmuide,2010,Anser cygnoides forma domestica,Zwaangans,0,,4.61731,50.91977
West-Vlaanderen,Diksmuide,2010,Anser erythropus,Dwerggans,0,,4.14796,50.78105
West-Vlaanderen,Diksmuide,2010,Anser indicus,Indische gans,0,,3.89966,50.86607
West-Vlaanderen,Diksmuide,2010,Branta canadensis,Canadese gans,2,,5.17111,51.27566
West-Vlaanderen,Diksmuide,2010,Branta leucopsis,Brandgans,1,,3.89966,50.86607
West-Vlaanderen,Diksmuide,2010,Branta ruficollis,Roodhalsgans,0,,4.14796,50.78105
West-Vlaanderen,Diksmuide,2010,Chloephaga picta,Magelhaengans,0,,3.15924,51.2728
West-Vlaanderen,Diksmuide,2011,Alopochen aegyptiacus,Nijlgans,2,,5.17111,51.27566
West-Vlaanderen,Diksmuide,2011,Anser albifrons,Kolgans,0,,5.27962,50.85855
West-Vlaanderen,Diksmuide,2011,Anser anser,Grauwe gans,356,,3.95181,50.99071
West-Vlaanderen,Diksmuide,2011,Anser anser forma domesticus,Soepgans,21,,3.89966,50.86607
West-Vlaanderen,Diksmuide,2011,Anser brachyrhynchus,Kleine rietgans,0,,3.60046,50.80073
West-Vlaanderen,Diksmuide,2011,Anser cygnoides forma domestica,Zwaangans,0,,3.15924,51.2728
West-Vlaanderen,Diksmuide,2011,Anser erythropus,Dwerggans,0,,5.03706,51.36435
West-Vlaanderen,Diksmuide,2011,Anser indicus,Indische gans,0,,4.87836,50.90303
West-Vlaanderen,Diksmuide,2011,Branta canadensis,Canadese gans,4,,5.27962,50.85855
West-Vlaanderen,Diksmuide,2011,Branta leucopsis,Brandgans,0,,4.87836,50.90303
West-Vlaanderen,Diksmuide,2011,Branta ruficollis,Roodhalsgans,0,,3.4415,50.82618
West-Vlaanderen,Diksmuide,2011,Chloephaga picta,Magelhaengans,0,,5.48821,51.19541
West-Vlaanderen,Diksmuide,2012,Alopochen aegyptiacus,Nijlgans,1,,4.92756,50.990476
West-Vlaanderen,Diksmuide,2012,Anser albifrons,Kolgans,0,,5.27962,50.85855
West-Vlaanderen,Diksmuide,2012,Anser anser,Grauwe gans,234,,3.15924,51.2728
West-Vlaanderen,Diksmuide,2012,Anser anser forma domesticus,Soepgans,2,,5.17111,51.27566
West-Vlaanderen,Diksmuide,2012,Anser brachyrhynchus,Kleine rietgans,0,,3.15924,51.2728
West-Vlaanderen,Diksmuide,2012,Anser cygnoides forma domestica,Zwaangans,0,,3.59775,51.25619
West-Vlaanderen,Diksmuide,2012,Anser erythropus,Dwerggans,0,,3.95181,50.99071
West-Vlaanderen,Diksmuide,2012,Anser indicus,Indische gans,0,,4.87836,50.90303
West-Vlaanderen,Diksmuide,2012,Branta canadensis,Canadese gans,8,,4.84449,51.138
West-Vlaanderen,Diksmuide,2012,Branta leucopsis,Brandgans,1,,2.99137,50.92843
West-Vlaanderen,Diksmuide,2012,Branta ruficollis,Roodhalsgans,0,,4.06983,51.1736
West-Vlaanderen,Diksmuide,2012,Chloephaga picta,Magelhaengans,0,,5.8506,50.74037
West-Vlaanderen,Diksmuide,2013,Alopochen aegyptiacus,Nijlgans,3,,5.03706,51.36435
West-Vlaanderen,Diksmuide,2013,Anser albifrons,Kolgans,1,,3.15924,51.2728
West-Vlaanderen,Diksmuide,2013,Anser anser,Grauwe gans,398,,4.84449,51.138
West-Vlaanderen,Diksmuide,2013,Anser anser forma domesticus,Soepgans,6,,5.62545,50.93824
West-Vlaanderen,Diksmuide,2013,Anser brachyrhynchus,Kleine rietgans,0,,3.15924,51.2728
West-Vlaanderen,Diksmuide,2013,Anser cygnoides forma domestica,Zwaangans,0,,4.84449,51.138
West-Vlaanderen,Diksmuide,2013,Anser erythropus,Dwerggans,0,,5.03706,51.36435
West-Vlaanderen,Diksmuide,2013,Anser indicus,Indische gans,1,,5.27962,50.85855
West-Vlaanderen,Diksmuide,2013,Branta canadensis,Canadese gans,9,,5.03706,51.36435
West-Vlaanderen,Diksmuide,2013,Branta leucopsis,Brandgans,2,,4.39161,51.1087
West-Vlaanderen,Diksmuide,2013,Branta ruficollis,Roodhalsgans,0,,4.92756,50.990476
West-Vlaanderen,Diksmuide,2013,Chloephaga picta,Magelhaengans,0,,3.59775,51.25619
West-Vlaanderen,Diksmuide,2014,Alopochen aegyptiacus,Nijlgans,0,,3.59775,51.25619
West-Vlaanderen,Diksmuide,2014,Anser albifrons,Kolgans,0,,4.92756,50.990476
West-Vlaanderen,Diksmuide,2014,Anser anser,Grauwe gans,285,,5.03706,51.36435
West-Vlaanderen,Diksmuide,2014,Anser anser forma domesticus,Soepgans,1,,2.99137,50.92843
West-Vlaanderen,Diksmuide,2014,Anser brachyrhynchus,Kleine rietgans,0,,4.84449,51.138
West-Vlaanderen,Diksmuide,2014,Anser cygnoides forma domestica,Zwaangans,0,,5.19728,51.09375
West-Vlaanderen,Diksmuide,2014,Anser erythropus,Dwerggans,0,,5.27962,50.85855
West-Vlaanderen,Diksmuide,2014,Anser indicus,Indische gans,0,,4.84449,51.138
West-Vlaanderen,Diksmuide,2014,Branta canadensis,Canadese gans,8,,4.84449,51.138
West-Vlaanderen,Diksmuide,2014,Branta leucopsis,Brandgans,1,,2.75808,51.04082
West-Vlaanderen,Diksmuide,2014,Branta ruficollis,Roodhalsgans,0,,4.06983,51.1736
West-Vlaanderen,Diksmuide,2014,Chloephaga picta,Magelhaengans,0,,5.56507,50.83254
West-Vlaanderen,Diksmuide,2015,Alopochen aegyptiacus,Nijlgans,0,,4.61731,50.91977
West-Vlaanderen,Diksmuide,2015,Anser albifrons,Kolgans,0,,3.15924,51.2728
West-Vlaanderen,Diksmuide,2015,Anser anser,Grauwe gans,2,12,3.89966,50.86607
West-Vlaanderen,Diksmuide,2015,Anser anser forma domesticus,Soepgans,7,1,3.22237,51.10927
West-Vlaanderen,Diksmuide,2015,Anser brachyrhynchus,Kleine rietgans,0,,5.03706,51.36435
West-Vlaanderen,Diksmuide,2015,Anser cygnoides forma domestica,Zwaangans,0,,3.22237,51.10927
West-Vlaanderen,Diksmuide,2015,Anser erythropus,Dwerggans,0,,3.22237,51.10927
West-Vlaanderen,Diksmuide,2015,Anser indicus,Indische gans,0,,4.39161,51.1087
West-Vlaanderen,Diksmuide,2015,Branta canadensis,Canadese gans,0,7,5.19728,51.09375
West-Vlaanderen,Diksmuide,2015,Branta leucopsis,Brandgans,0,,5.27962,50.85855
West-Vlaanderen,Diksmuide,2015,Branta ruficollis,Roodhalsgans,0,,4.87836,50.90303
West-Vlaanderen,Diksmuide,2015,Chloephaga picta,Magelhaengans,0,,3.89966,50.86607
West-Vlaanderen,Diksmuide,2016,Alopochen aegyptiacus,Nijlgans,2,,5.27962,50.85855
West-Vlaanderen,Diksmuide,2016,Anser albifrons,Kolgans,0,,3.60046,50.80073
West-Vlaanderen,Diksmuide,2016,Anser anser,Grauwe gans,45,,4.84449,51.138
West-Vlaanderen,Diksmuide,2016,Anser anser forma domesticus,Soepgans,0,,2.99137,50.92843
West-Vlaanderen,Diksmuide,2016,Anser brachyrhynchus,Kleine rietgans,0,,3.95181,50.99071
West-Vlaanderen,Diksmuide,2016,Anser cygnoides forma domestica,Zwaangans,0,,2.75808,51.04082
West-Vlaanderen,Diksmuide,2016,Anser erythropus,Dwerggans,0,,3.22237,51.10927
West-Vlaanderen,Diksmuide,2016,Anser indicus,Indische gans,0,,4.14796,50.78105
West-Vlaanderen,Diksmuide,2016,Branta canadensis,Canadese gans,0,,4.06983,51.1736
West-Vlaanderen,Diksmuide,2016,Branta leucopsis,Brandgans,0,,3.4415,50.82618
West-Vlaanderen,Diksmuide,2016,Branta ruficollis,Roodhalsgans,0,,3.95181,50.99071
West-Vlaanderen,Diksmuide,2016,Chloephaga picta,Magelhaengans,0,,4.61731,50.91977
West-Vlaanderen,Diksmuide,2017,Alopochen aegyptiacus,Nijlgans,0,,3.4415,50.82618
West-Vlaanderen,Diksmuide,2017,Anser albifrons,Kolgans,0,,4.06983,51.1736
West-Vlaanderen,Diksmuide,2017,Anser anser,Grauwe gans,217,,4.84449,51.138
West-Vlaanderen,Diksmuide,2017,Anser anser forma domesticus,Soepgans,1,,5.48821,51.19541
West-Vlaanderen,Diksmuide,2017,Anser brachyrhynchus,Kleine rietgans,0,,5.17111,51.27566
West-Vlaanderen,Diksmuide,2017,Anser cygnoides forma domestica,Zwaangans,0,,4.92756,50.990476
West-Vlaanderen,Diksmuide,2017,Anser erythropus,Dwerggans,0,,3.22237,51.10927
West-Vlaanderen,Diksmuide,2017,Anser indicus,Indische gans,0,,2.75808,51.04082
West-Vlaanderen,Diksmuide,2017,Branta canadensis,Canadese gans,23,,3.22237,51.10927
West-Vlaanderen,Diksmuide,2017,Branta leucopsis,Brandgans,0,,3.59775,51.25619
West-Vlaanderen,Diksmuide,2017,Branta ruficollis,Roodhalsgans,0,,4.87836,50.90303
