gbifID	occurrenceID	species	speciesKey	eventDate	locality	municipality	coordinateUncertaintyInMeters	decimalLongitude	decimalLatitude
4873303344	Natuurpunt:Waarnemingen:305257026	Heracleum mantegazzianum	3034825	2024-04-16		Affligem	4	4.10306	50.92621
4873303020	Natuurpunt:Waarnemingen:307624462	Heracleum mantegazzianum	3034825	2024-05-03		Liedekerke	9	4.11034	50.86164
4873303001	Natuurpunt:Waarnemingen:307568087	Heracleum mantegazzianum	3034825	2024-05-03		Grimbergen	15	4.36857	50.91719
4873302756	Natuurpunt:Waarnemingen:306952360	Heracleum mantegazzianum	3034825	2024-04-30		Sint-Genesius-Rode	3	4.35319	50.7379
4873302733	Natuurpunt:Waarnemingen:306900952	Heracleum mantegazzianum	3034825	2024-04-29		Roeselare	999	3.14351	50.95667
4873302715	Natuurpunt:Waarnemingen:306882368	Heracleum mantegazzianum	3034825	2024-04-29		Meise	3	4.31376	50.92422
4873302679	Natuurpunt:Waarnemingen:306809116	Heracleum mantegazzianum	3034825	2024-04-29		Opglabbeek	29	5.61617	51.04286
4873302506	Natuurpunt:Waarnemingen:306458864	Heracleum mantegazzianum	3034825	2024-04-27		Aalter	5	3.45148	51.04173
4873302477	Natuurpunt:Waarnemingen:306396430	Heracleum mantegazzianum	3034825	2024-04-26		Roeselare	999	3.14799	50.96561
4873302364	Natuurpunt:Waarnemingen:306214431	Heracleum mantegazzianum	3034825	2024-04-25		Heusden-Zolder	11	5.3009	51.05452
4873302313	Natuurpunt:Waarnemingen:306120066	Heracleum mantegazzianum	3034825	2024-04-24		Mol	4	5.14567	51.19775
4873302286	Natuurpunt:Waarnemingen:307497279	Heracleum mantegazzianum	3034825	2024-05-02		Zemst	5	4.45397	50.9596
4873302205	Natuurpunt:Waarnemingen:307295787	Heracleum mantegazzianum	3034825	2024-04-30		Zemst	15	4.40542	50.99013
4873302145	Natuurpunt:Waarnemingen:307223768	Heracleum mantegazzianum	3034825	2024-05-01		Rotselaar	10	4.75132	50.97888
4873302115	Natuurpunt:Waarnemingen:307184366	Heracleum mantegazzianum	3034825	2024-04-14		Geel	3	4.93782	51.18625
4873301986	Natuurpunt:Waarnemingen:306882290	Heracleum mantegazzianum	3034825	2024-04-29		Meise	3	4.30638	50.92293
4873301983	Natuurpunt:Waarnemingen:306874244	Heracleum mantegazzianum	3034825	2024-04-28		Asse	4	4.29763	50.882
4873301982	Natuurpunt:Waarnemingen:306871823	Heracleum mantegazzianum	3034825	2024-04-29		Holsbeek	3	4.7604	50.92908
4873301950	Natuurpunt:Waarnemingen:306806087	Heracleum mantegazzianum	3034825	2024-04-29		Roeselare	5	3.11347	50.93775
4873301709	Natuurpunt:Waarnemingen:306302059	Heracleum mantegazzianum	3034825	2024-04-26		Zoersel	49	4.63068	51.24652
4873301690	Natuurpunt:Waarnemingen:306252613	Heracleum mantegazzianum	3034825	2024-04-25		Puurs	92	4.27194	51.07435
4873301641	Natuurpunt:Waarnemingen:306199677	Heracleum mantegazzianum	3034825	2024-04-25		Wetteren	12	3.86321	51.00262
4873301511	Natuurpunt:Waarnemingen:305967305	Heracleum mantegazzianum	3034825	2024-04-21		Kalmthout	4	4.46637	51.39425
4873301500	Natuurpunt:Waarnemingen:305950628	Heracleum mantegazzianum	3034825	2024-04-22		Dentergem	3	3.38405	50.93653
4873301487	Natuurpunt:Waarnemingen:305911865	Heracleum mantegazzianum	3034825	2024-04-22		Riemst	2	5.67155	50.81334
4873301454	Natuurpunt:Waarnemingen:305834302	Heracleum mantegazzianum	3034825	2024-04-21		Kruibeke	3	4.3209	51.15819
4873301394	Natuurpunt:Waarnemingen:305736310	Heracleum mantegazzianum	3034825	2024-04-21		Affligem	999	4.11042	50.92421
4873301333	Natuurpunt:Waarnemingen:305622019	Heracleum mantegazzianum	3034825	2024-04-20		Heers	4	5.35591	50.7629
4873301321	Natuurpunt:Waarnemingen:305584878	Heracleum mantegazzianum	3034825	2024-04-19		Oostende	7	2.96706	51.20635
4873301272	Natuurpunt:Waarnemingen:306045213	Heracleum mantegazzianum	3034825	2024-04-23		Jabbeke	7	3.12445	51.20827
4873301242	Natuurpunt:Waarnemingen:306004713	Heracleum mantegazzianum	3034825	2024-04-23		Aalst	9	4.08427	50.95932
4873301129	Natuurpunt:Waarnemingen:305772569	Heracleum mantegazzianum	3034825	2024-04-21		Ternat	10	4.1613	50.85922
4873301082	Natuurpunt:Waarnemingen:305691091	Heracleum mantegazzianum	3034825	2024-04-20		Dentergem	4	3.38477	50.94168
4873300881	Natuurpunt:Waarnemingen:305256931	Heracleum mantegazzianum	3034825	2024-04-16		Affligem	6	4.10314	50.92597
4873300859	Natuurpunt:Waarnemingen:305179982	Heracleum mantegazzianum	3034825	2024-04-15		Wevelgem	4	3.17214	50.79727
4873300733	Natuurpunt:Waarnemingen:304912630	Heracleum mantegazzianum	3034825	2024-04-13		Mechelen	999	4.52497	51.0105
4873300552	Natuurpunt:Waarnemingen:304605721	Heracleum mantegazzianum	3034825	2024-04-09		Bilzen	999	5.51806	50.91346
4873300459	Natuurpunt:Waarnemingen:304403905	Heracleum mantegazzianum	3034825	2024-04-10		Brugge	4	3.25837	51.21831
4873300329	Natuurpunt:Waarnemingen:302115538	Heracleum mantegazzianum	3034825	2024-03-26		Diest	3	5.11858	51.03947
4873300260	Natuurpunt:Waarnemingen:305494544	Heracleum mantegazzianum	3034825	2024-04-17		Oudenaarde	5	3.58574	50.83792
4873300226	Natuurpunt:Waarnemingen:305427539	Heracleum mantegazzianum	3034825	2024-04-18		Dilbeek	4	4.25158	50.86197
4873300214	Natuurpunt:Waarnemingen:305407991	Heracleum mantegazzianum	3034825	2024-04-17		Beringen	5	5.30825	51.05944
4873300148	Natuurpunt:Waarnemingen:305220619	Heracleum mantegazzianum	3034825	2024-04-15		Brasschaat	999	4.51483	51.31412
4873299874	Natuurpunt:Waarnemingen:304714968	Heracleum mantegazzianum	3034825	2024-04-12		Overpelt	5	5.40336	51.23953
4873299647	Natuurpunt:Waarnemingen:304078046	Heracleum mantegazzianum	3034825	2024-04-08		Asse	4	4.29774	50.88199
4873299603	Natuurpunt:Waarnemingen:303917964	Heracleum mantegazzianum	3034825	2024-04-08		Schoten	10	4.53484	51.28302
4873299527	Natuurpunt:Waarnemingen:312711552	Heracleum mantegazzianum	3034825	2024-06-02		Sint-Lievens-Houtem	4	3.88738	50.9218
4873299442	Natuurpunt:Waarnemingen:312613830	Heracleum mantegazzianum	3034825	2024-06-02		Destelbergen	9	3.79751	51.00973
4873299386	Natuurpunt:Waarnemingen:312502950	Heracleum mantegazzianum	3034825	2024-06-01		Sint-Niklaas	5	4.002	51.15615
4873299070	Natuurpunt:Waarnemingen:304313679	Heracleum mantegazzianum	3034825	2024-04-10		Essen	4	4.39571	51.44942
4873299050	Natuurpunt:Waarnemingen:304251209	Heracleum mantegazzianum	3034825	2024-04-09		Schilde	5	4.57314	51.2206
4873298864	Natuurpunt:Waarnemingen:312686294	Heracleum mantegazzianum	3034825	2024-06-02		Brugge	11	3.24728	51.22857
4873298769	Natuurpunt:Waarnemingen:312570265	Heracleum mantegazzianum	3034825	2024-06-01		Grimbergen	3	4.33969	50.91436
4873298732	Natuurpunt:Waarnemingen:312492361	Heracleum mantegazzianum	3034825	2024-06-01		Elsene / Ixelles	14	4.39937	50.81854
4873298563	Natuurpunt:Waarnemingen:312168208	Heracleum mantegazzianum	3034825	2024-05-30		Lanaken	3	5.64097	50.87391
4873298357	Natuurpunt:Waarnemingen:311773955	Heracleum mantegazzianum	3034825	2024-05-27		Lanaken	999	5.69525	50.90627
4873298291	Natuurpunt:Waarnemingen:305099310	Heracleum mantegazzianum	3034825	2024-04-14		Ronse	4	3.64056	50.74078
4873298281	Natuurpunt:Waarnemingen:305082408	Heracleum mantegazzianum	3034825	2024-04-14		Kortenberg	11	4.57417	50.91359
4873298213	Natuurpunt:Waarnemingen:304985410	Heracleum mantegazzianum	3034825	2024-04-14		Meise	24	4.31161	50.93411
4873298135	Natuurpunt:Waarnemingen:304805851	Heracleum mantegazzianum	3034825	2024-04-13		Grimbergen	4	4.36931	50.93626
4873297947	Natuurpunt:Waarnemingen:304403730	Heracleum mantegazzianum	3034825	2024-04-10		Brugge	9	3.25832	51.21834
4873297914	Natuurpunt:Waarnemingen:304296488	Heracleum mantegazzianum	3034825	2024-04-09		Antwerpen	50	4.43917	51.23163
4873297790	Natuurpunt:Waarnemingen:303860527	Heracleum mantegazzianum	3034825	2024-04-04		Grobbendonk	999	4.74245	51.18774
4873297765	Natuurpunt:Waarnemingen:311840300:3465241	Heracleum mantegazzianum	3034825	2024-05-27		Riemst	15	5.65226	50.81765
4873297639	Natuurpunt:Waarnemingen:312652406	Heracleum mantegazzianum	3034825	2024-06-02		Ukkel / Uccle	93	4.33222	50.80157
4873297635	Natuurpunt:Waarnemingen:312649275	Heracleum mantegazzianum	3034825	2024-06-02		Kortessem	3	5.42523	50.82947
4873297615	Natuurpunt:Waarnemingen:312625910	Heracleum mantegazzianum	3034825	2024-06-02		Asse	15	4.29717	50.882
4873297379	Natuurpunt:Waarnemingen:312203936	Heracleum mantegazzianum	3034825	2024-05-30		Geel	9	4.93783	51.18625
4873297364	Natuurpunt:Waarnemingen:312184361	Heracleum mantegazzianum	3034825	2024-05-30		Merelbeke	4	3.69852	50.96428
4873297362	Natuurpunt:Waarnemingen:312181490	Heracleum mantegazzianum	3034825	2024-05-30		Merelbeke	15	3.69501	50.96553
4873297352	Natuurpunt:Waarnemingen:312158504	Heracleum mantegazzianum	3034825	2024-05-30		Merelbeke	15	3.7217	50.98874
4873297298	Natuurpunt:Waarnemingen:305893558	Heracleum mantegazzianum	3034825	2024-04-10		Houthalen-Helchteren	3	5.39299	51.09335
4873297288	Natuurpunt:Waarnemingen:305882794	Heracleum mantegazzianum	3034825	2024-04-18		Oostkamp	3	3.22873	51.12207
4873297063	Natuurpunt:Waarnemingen:305442099	Heracleum mantegazzianum	3034825	2024-04-18		Gent	8	3.67033	51.03073
4873296859	Natuurpunt:Waarnemingen:305013374	Heracleum mantegazzianum	3034825	2024-04-14		Gent	52	3.74446	51.02193
4873296854	Natuurpunt:Waarnemingen:305007713	Heracleum mantegazzianum	3034825	2024-04-14		Zoersel	9	4.68961	51.25403
4873296846	Natuurpunt:Waarnemingen:304985182	Heracleum mantegazzianum	3034825	2024-04-14		Mol	5	5.1457	51.19781
4873296472	Natuurpunt:Waarnemingen:304041387	Heracleum mantegazzianum	3034825	2024-04-08		Bornem	7	4.30911	51.11795
4873296350	Natuurpunt:Waarnemingen:312764273	Heracleum mantegazzianum	3034825	2024-06-02		Mechelen	4	4.4368	51.04257
4871040596	{CB3FCE48-DF1D-4914-8EEC-03DF61C25F54}	Heracleum mantegazzianum	3034825	2024-05-13T10:07:14Z		Sint-Niklaas	30	4.05649	51.15072
4871040506	{F2F200C0-A9B0-4F50-ABB9-2E92BEFDBCD8}	Heracleum mantegazzianum	3034825	2024-05-14T08:37:40Z		Kruisem	30	3.50361	50.90672
4871040493	{BA3A9A7D-5C69-4988-B7A5-1753689CBC16}	Heracleum mantegazzianum	3034825	2024-05-13T09:36:07Z		Ninove	30	4.03523	50.82304
4871040456	{A8D21232-3A56-4CE1-A3D6-0B5C9A882109}	Heracleum mantegazzianum	3034825	2024-05-13T10:05:51Z		Sint-Niklaas	30	4.06525	51.14274
4871040442	{C8E9B528-4FC3-4F67-BD6C-528B3E693DB2}	Heracleum mantegazzianum	3034825	2024-05-13T10:06:42Z		Sint-Niklaas	30	4.06287	51.14305
4871040415	{8596BE79-69FC-4ABF-8ABE-76A89FAAFE47}	Heracleum mantegazzianum	3034825	2024-05-13T10:28:14Z		Gent	30	3.66719	51.0263
4871040387	{8F8725FB-51CE-413E-8CC6-D3B8CC118C5B}	Heracleum mantegazzianum	3034825	2024-05-13T08:29:15Z		Gent	30	3.60145	51.06862
4869741411	722597:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2024-05-21		Oud-Heverlee	30	4.64617	50.82784
4869741385	722598:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2024-05-21		Oud-Heverlee	30	4.64619	50.82802
4868379845	{E14D6CC6-6911-4B29-B08D-3DCBA635A41D}	Heracleum mantegazzianum	3034825	2024-04-15T12:42:57Z		Gent	30	3.66719	51.0263
4868379792	{8A1EA3AC-D91E-4E7C-A3EB-3A675600689C}	Heracleum mantegazzianum	3034825	2024-04-23T07:36:46Z		Zwalm	30	3.76242	50.84862
4868376171	{06FC718B-DC09-444B-83F6-8255428AB47F}	Heracleum mantegazzianum	3034825	2024-04-24T14:40Z		Gent	30	3.80436	51.13566
4868373822	{3B7C40E0-8E4D-44C5-8D38-6D1EBCC46B1E}	Heracleum mantegazzianum	3034825	2024-04-30T09:33:47Z		Eeklo	30	3.60418	51.18385
4868373477	{270F2FAD-E20A-423A-BA77-6045AD1B876E}	Heracleum mantegazzianum	3034825	2024-03-18T14:17:52Z		Sint-Niklaas	30	4.05649	51.15072
4868372592	{15527C1B-7E68-41CC-8708-6B629F686782}	Heracleum mantegazzianum	3034825	2024-04-18T12:55:28Z		Lochristi	30	3.88036	51.1615
4868372533	{2EA97BBC-9270-442D-8E59-0E4252D3FEAA}	Heracleum mantegazzianum	3034825	2024-04-15T08:40:21Z		Sint-Niklaas	30	4.05649	51.15072
4868371095	{F79E29DE-1AC5-4A74-9B48-2F5F819466BD}	Heracleum mantegazzianum	3034825	2024-04-17T12:10:28Z		Merelbeke-Melle	30	3.80583	50.9917
4868370260	{57E10633-B73E-43E8-84BE-67B0F2A88A43}	Heracleum mantegazzianum	3034825	2024-04-16T12:51:39Z		Eeklo	30	3.60418	51.18385
4868369832	{66109AC0-D06F-490D-A460-11E4D6A542CA}	Heracleum mantegazzianum	3034825	2024-04-15T09:08:49Z		Sint-Niklaas	30	4.06525	51.14274
4868369641	{660718BE-4967-4E70-AE64-E867648857AF}	Heracleum mantegazzianum	3034825	2024-05-07T11:45:24Z		Dendermonde	30	4.11675	51.03049
4868367135	{0BD7BF71-5220-477A-8E59-EB0D1509375A}	Heracleum mantegazzianum	3034825	2024-04-18T07:19:33Z		Sint-Lievens-Houtem	30	3.85171	50.90781
4868366993	{D4BEDCF1-33AE-4BA4-A70F-80B10C0FC7A6}	Heracleum mantegazzianum	3034825	2024-05-07T13:58:10Z		Horebeke	30	3.69626	50.83526
4868366785	{4DB7354E-84F4-4BE9-80C9-F00F7F7B6600}	Heracleum mantegazzianum	3034825	2024-04-25T07:27:24Z		Sint-Lievens-Houtem	30	3.85188	50.90789
4868365612	{E91377CA-575B-4313-8AB6-E22433F3A422}	Heracleum mantegazzianum	3034825	2024-04-22T13:42:40Z		Sint-Niklaas	30	4.05649	51.15072
4868365503	{4BCE1B69-B5AD-4BA5-BE13-CD4B23153B54}	Heracleum mantegazzianum	3034825	2024-04-10T12:06:46Z		Oudenaarde	30	3.6219	50.82167
4868365265	{153E09FB-15EB-4CC2-AE27-DB5FC13A0B04}	Heracleum mantegazzianum	3034825	2024-04-26T07:44:44Z		Oudenaarde	30	3.66243	50.88463
4868365134	{83C066F7-AB6D-42A9-A149-D61185247F57}	Heracleum mantegazzianum	3034825	2024-04-15T07:20:42Z		Gent	30	3.66778	51.05337
4868364597	{D3DD275A-EB0B-4E29-BCBF-CD70EF6AEE6C}	Heracleum mantegazzianum	3034825	2024-04-23T10:08:25Z		Zottegem	30	3.80042	50.86241
4868364382	{C0FF3981-9868-4CD6-BA07-DEBFEC812E49}	Heracleum mantegazzianum	3034825	2024-04-16T09:22:05Z		Brakel	30	3.7825	50.76336
4868364328	{CEAA395E-B4B6-4BD4-9364-AA9A9DE9FB03}	Heracleum mantegazzianum	3034825	2024-04-17T07:28:10Z		Oudenaarde	30	3.5944	50.84327
4868364104	{33D94D69-572B-403F-9490-FC8F8BCF31E9}	Heracleum mantegazzianum	3034825	2024-04-29T07:01:46Z		Maarkedal	30	3.6104	50.80993
4868363517	{93F5D670-951E-4381-BE76-89B7A73E0F62}	Heracleum mantegazzianum	3034825	2024-04-25T11:45:24Z		Kaprijke	30	3.61636	51.17682
4868362396	{0DE96829-4269-47E9-8581-FA931811CF91}	Heracleum mantegazzianum	3034825	2024-04-17T06:45:47Z		Oudenaarde	30	3.59411	50.84389
4868360712	{2854B9C8-138B-4015-B495-AB1A71C2DFE6}	Heracleum mantegazzianum	3034825	2024-04-18T13:07:16Z		Lochristi	30	3.86294	51.1551
4868360445	{B43D9D28-7006-4C49-8D40-22CDA3F0730E}	Heracleum mantegazzianum	3034825	2024-05-07T12:57:54Z		Lokeren	30	3.97275	51.18763
4868358843	{6846EB3D-1DB4-4D01-92D3-FFA472BDCF4D}	Heracleum mantegazzianum	3034825	2024-04-23T12:43:45Z		Brakel	30	3.73492	50.78767
4868357296	{4F6E21F5-D20B-4AE7-9302-05BF30AD72B1}	Heracleum mantegazzianum	3034825	2024-04-25T08:49:54Z		Dendermonde	30	4.15953	51.04215
4868355949	{F1CFFD17-87E0-4458-B5BD-F6DB4F50F2E3}	Heracleum mantegazzianum	3034825	2024-03-20T08:42:17Z		Lokeren	30	3.9088	51.1101
4868355918	{78E12EE3-9BBE-4DC2-8756-75AF112E22CE}	Heracleum mantegazzianum	3034825	2024-04-29T08:35:02Z		Oudenaarde	30	3.6211700000000002	50.82166
4868355465	{45F001E0-10C6-46B1-A0FE-B78EAA80292A}	Heracleum mantegazzianum	3034825	2024-04-18T13:17:26Z		Brakel	30	3.77353	50.80697
4868355445	{BE532B30-3059-4386-80FE-BF3F2A18773C}	Heracleum mantegazzianum	3034825	2024-05-07T11:27:41Z		Dendermonde	30	4.11544	51.03442
4868354225	{D817B1B0-A4D3-4375-BA21-D84250B4EC3E}	Heracleum mantegazzianum	3034825	2024-04-22T13:43:05Z		Sint-Niklaas	30	4.06287	51.14305
4868353317	{BB70CC77-6C0F-4426-9E76-326FF7813635}	Heracleum mantegazzianum	3034825	2024-04-20T12:47:24Z		Kaprijke	30	3.62187	51.17296
4868352308	{77493120-75EA-4BE4-B54E-8E90796B6966}	Heracleum mantegazzianum	3034825	2024-04-25T11:46:47Z		Kaprijke	30	3.61805	51.17867
4868350177	{876ADFDA-86CC-4A9A-ABC6-B61381FF22B3}	Heracleum mantegazzianum	3034825	2024-04-12T07:38:18Z		Oudenaarde	30	3.59091	50.84584
4868350118	{7F7B4CF7-16C0-4AE9-B4C6-996C7DDB6E13}	Heracleum mantegazzianum	3034825	2024-04-15T09:10:24Z		Gent	30	3.69639	51.03509
4868349954	{043AA259-9C8F-4BC6-9F0B-0F016BD6FDEC}	Heracleum mantegazzianum	3034825	2024-04-17T12:14:28Z		Oosterzele	30	3.77383	50.94472
4868349276	{DBE0FFCF-42E5-440D-AC47-0175916ED6BE}	Heracleum mantegazzianum	3034825	2024-04-16T12:36:54Z		Oudenaarde	30	3.60658	50.89667
4868348177	{FDF8304B-C0BA-412D-9C8B-7FFE956D6201}	Heracleum mantegazzianum	3034825	2024-04-29T13:57:53Z		Lochristi	30	3.85487	51.20085
4868346801	{58F1B82D-CD09-4C31-8759-710398A6E404}	Heracleum mantegazzianum	3034825	2024-04-15T08:17:50Z		Gent	30	3.65848	51.07088
4868346571	{FB407D0A-A31F-42D4-BAB9-B90F57B7F9B6}	Heracleum mantegazzianum	3034825	2024-04-15T13:21:37Z		Gent	30	3.6256	51.06433
4868345873	{0B7A81C7-9971-4FAC-B2C0-0B6E0187D36D}	Heracleum mantegazzianum	3034825	2024-04-23T08:37:40Z		Merelbeke-Melle	30	3.69922	50.96434
4868341586	{074FCBB6-C2D8-40AD-B7E4-67D060711EAA}	Heracleum mantegazzianum	3034825	2024-04-17T07:33:52Z		Oudenaarde	30	3.59407	50.8439
4868341479	{87943843-9588-4D16-8B06-2755640EC586}	Heracleum mantegazzianum	3034825	2024-04-24T13:55:46Z		Lokeren	30	3.9088	51.1101
4868339058	{4517FF78-B759-4AFC-8153-0F0C482A67F1}	Heracleum mantegazzianum	3034825	2024-04-22T13:43:38Z		Sint-Niklaas	30	4.06525	51.14274
4868338161	{35F8C772-5286-402F-9133-7182B2C9F144}	Heracleum mantegazzianum	3034825	2024-04-23T09:27:18Z		Zottegem	30	3.79301	50.86088
4868337516	{24EAA6DC-E61C-4AB0-9599-3A77C4317EC2}	Heracleum mantegazzianum	3034825	2024-04-17T12:47:58Z		Oudenaarde	30	3.58495	50.83972
4868335754	{3E9DDF03-C2A4-4D38-91CE-F2D166DAEEF1}	Heracleum mantegazzianum	3034825	2024-04-17T07:38:06Z		Oosterzele	30	3.78607	50.97284
4868335717	{FD97CB6B-C550-44EA-9393-5881CC53A802}	Heracleum mantegazzianum	3034825	2024-04-26T13:48:08Z		Gent	30	3.67136	51.05317
4868335501	{3F303A84-D92F-4B70-9EE9-72123000F64C}	Heracleum mantegazzianum	3034825	2024-04-24T13:01:31Z		Kluisbergen	30	3.54173	50.80785
4868333605	{716CD378-4437-4C6C-937F-0802042CD35A}	Heracleum mantegazzianum	3034825	2024-04-16T13:10:19Z		Oudenaarde	30	3.60939	50.8966
4868333330	{EFE7CA55-CBA3-4B4C-BCDB-83E4EA630B59}	Heracleum mantegazzianum	3034825	2024-04-17T08:12:44Z		Oosterzele	30	3.78327	50.96823
4868331665	{0A33328B-046D-4CCF-B9E4-0197A4248C14}	Heracleum mantegazzianum	3034825	2024-04-23T12:44:36Z		Aalter	30	3.44727	51.04068
4868330374	{0F1090C0-E036-4626-B6AD-B10EB7D7F165}	Heracleum mantegazzianum	3034825	2024-04-16T11:17:14Z		Zottegem	30	3.77166	50.90873
4868329609	{E159CCFA-2383-48A2-A015-92F00E199244}	Heracleum mantegazzianum	3034825	2024-04-17T13:23:59Z		Gent	30	3.63041	51.07026
4868329151	{125E274B-C4BD-4171-9C51-2F8259B24665}	Heracleum mantegazzianum	3034825	2024-04-17T08:22:59Z		Oudenaarde	30	3.5965	50.84229
4868326220	{0399AC8E-FC23-4BD0-B64B-4AA350BF96A8}	Heracleum mantegazzianum	3034825	2024-04-23T09:42:06Z		Zottegem	30	3.79633	50.85987
4868325749	{0330581E-725A-42E7-82AA-BBF57CF102F9}	Heracleum mantegazzianum	3034825	2024-04-24T14:41:09Z		Gent	30	3.80087	51.13456
4868322498	{2E27D695-8D20-49A6-A521-7E2FA8B1AEF0}	Heracleum mantegazzianum	3034825	2024-04-24T14:40:28Z		Gent	30	3.80139	51.13506
4868321303	{A041708F-B794-42A1-BB17-141400DB1127}	Heracleum mantegazzianum	3034825	2024-04-03T13:32:02Z		Gent	30	3.6256	51.06433
4868320345	{DFE36842-2D15-4531-AAEB-A96E43989154}	Heracleum mantegazzianum	3034825	2024-04-22T13:41:13Z		Sint-Niklaas	30	4.15119	51.17854
4868320151	{42352DD3-DF03-498A-869F-EAFBEE51500D}	Heracleum mantegazzianum	3034825	2024-05-07T13:07:19Z		Lokeren	30	3.94141	51.17825
4868319939	{7EE2FDE3-1E9A-4352-BCC8-AD221F3845E1}	Heracleum mantegazzianum	3034825	2024-04-18T13:37:34Z		Gavere	30	3.6641	50.93204
4868319766	{994576C4-6240-46A9-B2B8-60E3448D4BF3}	Heracleum mantegazzianum	3034825	2024-04-30T12:44:15Z		Maldegem	30	3.42688	51.16445
4868319517	{8BEBE4DB-28E6-4B22-B23A-926DD4FAF77A}	Heracleum mantegazzianum	3034825	2024-04-25T13:20:25Z		Wortegem-Petegem	30	3.55211	50.87842
4868319282	{FA6E8A2E-111C-4F90-B14D-0F350566BFE5}	Heracleum mantegazzianum	3034825	2024-04-17T07:55:51Z		Oosterzele	30	3.78029	50.97104
4868318739	{C9A5A225-0F23-4CF1-B635-76CD235C5376}	Heracleum mantegazzianum	3034825	2024-04-17T07:09:48Z		Oosterzele	30	3.79084	50.97475
4868317908	{01420276-8C6C-4537-91FD-2DC224B8FCB5}	Heracleum mantegazzianum	3034825	2024-04-20T12:45:41Z		Kaprijke	30	3.61636	51.17682
4868317574	{C58649A1-5C28-4773-AE97-8E84BE02C038}	Heracleum mantegazzianum	3034825	2024-04-17T07:29:18Z		Oosterzele	30	3.78666	50.97342
4868317427	{96AF5147-0048-49AF-9141-BD8A585227B3}	Heracleum mantegazzianum	3034825	2024-05-07T13:19:18Z		Lokeren	30	3.97268	51.18769
4868316933	{3A8F15F1-58D7-48D0-B89B-A15076D56C94}	Heracleum mantegazzianum	3034825	2024-04-03T11:39:43Z		Gent	30	3.60145	51.06862
4868316196	{68C52C2C-DB35-449A-8E04-2C2F8CC30E70}	Heracleum mantegazzianum	3034825	2024-04-23T08:11:30Z		Zottegem	30	3.76672	50.85461
4868316141	{17AB97E0-4809-4399-A3BA-C6682FB4572F}	Heracleum mantegazzianum	3034825	2024-03-19T14:46:18Z		Kruisem	30	3.55184	50.92163
4868315853	{7F9776C3-9954-4B5A-AA6B-A6BB8E053CDF}	Heracleum mantegazzianum	3034825	2024-05-07T10:56:58Z		Kruisem	30	3.57947	50.92193
4868315254	{64701419-AF10-42C5-A854-73A7EAF09F26}	Heracleum mantegazzianum	3034825	2024-04-25T11:45:28Z		Kaprijke	30	3.62187	51.17296
4868313850	{389DEDCD-B14C-43D7-9607-C76598E51E27}	Heracleum mantegazzianum	3034825	2024-05-08T09:40:05Z		Sint-Martens-Latem	30	3.6377100000000002	51.00295
4868313806	{80FB3163-7600-48C8-B8F6-4CADBF04B68C}	Heracleum mantegazzianum	3034825	2024-04-25T12:39:57Z		Kaprijke	30	3.61324	51.21994
4868313577	{69626677-A23D-4151-8BFF-70D9AC464912}	Heracleum mantegazzianum	3034825	2024-04-15T09:07:06Z		Sint-Niklaas	30	4.06287	51.14305
4868311584	{1C883827-AA60-4190-A651-2078F8EF7E33}	Heracleum mantegazzianum	3034825	2024-04-17T07:14:58Z		Oudenaarde	30	3.59456	50.84174
4868311432	{AFA3EB47-AC5A-4876-96F3-7FCBB6150495}	Heracleum mantegazzianum	3034825	2024-04-26T09:37:19Z		Oudenaarde	30	3.65761	50.87571
4868310353	{78165F58-C7C1-4B68-BC9A-1235CA6E6399}	Heracleum mantegazzianum	3034825	2024-04-11T13:02Z		Gavere	30	3.64731	50.91607
4868310351	{6FC5AAEE-51D4-4D82-A6DF-BF93A6995294}	Heracleum mantegazzianum	3034825	2024-04-16T11:33:34Z		Kruisem	30	3.60048	50.8968
4868310344	{E7ECF600-25F8-4117-BE7A-80977F4E9E00}	Heracleum mantegazzianum	3034825	2024-04-08T08:05:37Z		Destelbergen	30	3.80167	51.04606
4868308586	{CF4D58FB-5F86-4BD6-B9A0-862AF69B1174}	Heracleum mantegazzianum	3034825	2024-04-24T13:46:34Z		Temse	30	4.14493	51.12652
4868308232	{E5D399EE-3619-4953-A98F-D1A256DBD88C}	Heracleum mantegazzianum	3034825	2024-04-23T10:01:30Z		Zottegem	30	3.79941	50.86144
4868306831	{38722ACD-6F6D-4681-8204-203B14321DDE}	Heracleum mantegazzianum	3034825	2024-04-26T07:43:53Z		Oudenaarde	30	3.66167	50.88394
4868306391	{DF9C7557-BA7B-4160-A82D-A68F865D49EA}	Heracleum mantegazzianum	3034825	2024-04-22T13:41:56Z		Sint-Niklaas	30	4.14978	51.17991
4868306132	{B060BC9A-A451-4F1D-8728-22D673FAC43C}	Heracleum mantegazzianum	3034825	2024-02-29T08:01:27Z		Kruisem	30	3.5373	50.91726
4868303347	{06E3A823-A28A-483D-A737-99BE23E132D8}	Heracleum mantegazzianum	3034825	2024-04-26T12:52:54Z		Oudenaarde	30	3.55678	50.81964
4868303014	{6F1C3D78-5381-43CD-B9CC-F74CE75F86AC}	Heracleum mantegazzianum	3034825	2024-04-24T14:41:50Z		Gent	30	3.80075	51.13497
