taxonKey	vernacularName	language	country	source	sourceTaxonKey	area	preferred
9488733	Bog Pincerwort	eng	GB	Checklist of Vermont Species	160778176	NA	NA
9488733	Bog Pincerwort	eng	GB	TAXREF	221966679	eng	NA
9488733	aksglefsemose	nob	NA	Catalogue of Life	294900577	NA	NA
9488733	myrtrådmossa	swe	NA	Catalogue of Life	294900577	NA	NA
9488733	aksglefsemose	nno	NO	NA	168646811	NA	TRUE
9488733	aksglefsemose	nob	NO	NA	168646811	NA	TRUE
9488733	myrtrådmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030442	NA	TRUE
2689217	Gelbgrünes Spatenmoos	deu	NA	Catalogue of Life	294894951	NA	NA
2689217	Gelbgrünes Spatenmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816242	NA	NA
2689217	Heath Earwort	eng	GB	Checklist of Vermont Species	160777962	NA	NA
2689217	Heath Earwort	eng	NA	Catalogue of Life	294894951	NA	NA
2689217	Heath Earwort	eng	GB	TAXREF	221963545	eng	NA
2689217	Kær-tveblad	dan	NA	Catalogue of Life	294894951	NA	NA
2689217	Kær-tveblad	dan	DK	National Checklist of all species occurring in Denmark	307226191	NA	NA
2689217	Zandschoffelmos	nld	NA	Catalogue of Life	294894951	NA	NA
2689217	rantakinnassammal	fin	FI	The FinBIF checklist of Finnish species	258025055	NA	NA
2689217	rantakinnassammal	fin	NA	Catalogue of Life	294894951	NA	NA
2689217	strandskapania	swe	NA	Catalogue of Life	294894951	NA	NA
2689217	sumptvebladmose	nob	NA	Catalogue of Life	294894951	NA	NA
2689217	zandschoffelmos	nld	BE	Belgian Species List	100541702	NA	NA
2689217	Heath Earwort	eng	NA	United Kingdom Species Inventory (UKSI)	180135846	NA	TRUE
2689217	Zandschoffelmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	124591761	NA	TRUE
2689217	strandskapania	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030638	NA	TRUE
2689217	sumptvebladmose	nno	NO	NA	168102658	NA	TRUE
2689217	sumptvebladmose	nob	NO	NA	168102658	NA	TRUE
5710073	Cavernous Crystalwort	eng	GB	Checklist of Vermont Species	197819281	NA	NA
5710073	Cavernous Crystalwort	eng	GB	TAXREF	221962469	eng	NA
5710073	Cavernous Crystalwort	eng	NA	Catalogue of Life	294858606	NA	NA
5710073	Grubet stjerneløv	dan	DK	National Checklist of all species occurring in Denmark	307227120	NA	NA
5710073	Grubet stjerneløv	dan	NA	Catalogue of Life	294858606	NA	NA
5710073	Grubiges Sternlebermoos	deu	NA	Catalogue of Life	294858606	NA	NA
5710073	Grubiges Sternlebermoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816151	NA	NA
5710073	Sponswatervorkje	nld	NA	Catalogue of Life	294858606	NA	NA
5710073	krystallgaffelmose	nob	NA	Catalogue of Life	294858606	NA	NA
5710073	pösgaffelmossa	swe	NA	Catalogue of Life	294858606	NA	NA
5710073	reikähankasammal	fin	NA	Catalogue of Life	294858606	NA	NA
5710073	reikähankasammal	fin	FI	The FinBIF checklist of Finnish species	258024532	NA	NA
5710073	riccie poreuse	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043470	NA	NA
5710073	sponswatervorkje	nld	BE	Belgian Species List	100541759	NA	NA
5710073	svampig gaffel	swe	NA	Catalogue of Life	294858606	NA	NA
5710073	Cavernous Crystalwort	eng	NA	United Kingdom Species Inventory (UKSI)	180137273	NA	TRUE
5710073	Sponswatervorkje	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	124590566	NA	TRUE
5710073	cavernous crystalwort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043470	NA	TRUE
5710073	krystallgaffelmose	nob	NO	NA	168099407	NA	TRUE
5710073	krystallgaffelmose	nno	NO	NA	168099407	NA	TRUE
5710073	pösgaffelmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030076	NA	TRUE
5710073	riccie caverneuse	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043470	NA	TRUE
5710073	svampig gaffel	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030076	NA	FALSE
5710058	Gerand blaasjesmos	nld	NA	Catalogue of Life	294859754	NA	NA
5710058	Großsporiges Bläschenmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816188	NA	NA
5710058	Großsporiges Bläschenmoos	deu	NA	Catalogue of Life	294859754	NA	NA
5710058	Texas Balloonwort	eng	GB	TAXREF	221958640	eng	NA
5710058	Texas Balloonwort	eng	NA	DAISIE - Inventory of alien invasive species in Europe	159517740	NA	NA
5710058	gerand blaasjesmos	nld	BE	Belgian Species List	100541881	NA	NA
5710058	Gerand blaasjesmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466316	NA	TRUE
5836563	Dam-stjerneløv	dan	DK	National Checklist of all species occurring in Denmark	307227131	NA	NA
5836563	Dam-stjerneløv	dan	NA	Catalogue of Life	294858457	NA	NA
5836563	Gedeeld watervorkje	nld	NA	Catalogue of Life	294858457	NA	NA
5836563	Hübeners Sternlebermoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816144	NA	NA
5836563	Hübeners Sternlebermoos	deu	NA	Catalogue of Life	294858457	NA	NA
5836563	Violet Crystalwort	eng	NA	Catalogue of Life	294858457	NA	NA
5836563	Violet Crystalwort	eng	GB	TAXREF	221962381	eng	NA
5836563	Violet Crystalwort	eng	GB	Checklist of Vermont Species	205797370	NA	NA
5836563	Violet Crystalwort	eng	GB	Martha's Vineyard species checklist	244999522	NA	NA
5836563	gedeeld watervorkje	nld	BE	Belgian Species List	100541770	NA	NA
5836563	rutahankasammal	fin	FI	The FinBIF checklist of Finnish species	258024525	NA	NA
5836563	rutahankasammal	fin	NA	Catalogue of Life	294858457	NA	NA
5836563	röd gaffelmossa	swe	NA	Catalogue of Life	294858457	NA	NA
5836563	svampgaffelmose	nob	NA	Catalogue of Life	294858457	NA	NA
5836563	sydlig gaffel	swe	NA	Catalogue of Life	294858457	NA	NA
5836563	Gedeeld watervorkje	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	124590555	NA	TRUE
5836563	Violet Crystalwort	eng	NA	United Kingdom Species Inventory (UKSI)	180137295	NA	TRUE
5836563	röd gaffelmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030080	NA	TRUE
5836563	röd gaffelmossa	swe	SE	The Swedish Red List 2020	164685085	NA	TRUE
5836563	svampgaffelmose	nob	NO	NA	168099444	NA	TRUE
5836563	svampgaffelmose	nno	NO	NA	168099444	NA	TRUE
5836563	sydlig gaffel	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030080	NA	FALSE
5836563	sydlig gaffel	swe	SE	The Swedish Red List 2020	164685085	NA	FALSE
7844805	Large-celled Flapwort	eng	GB	Checklist of Vermont Species	197819214	NA	NA
7844805	Large-celled Flapwort	eng	NA	Catalogue of Life	294883721	NA	NA
7844805	Rød foldbæger	dan	DK	National Checklist of all species occurring in Denmark	307226922	NA	NA
7844805	Rød foldbæger	dan	NA	Catalogue of Life	294883721	NA	NA
7844805	Violet trapmos	nld	NA	Catalogue of Life	294883721	NA	NA
7844805	knoppflik	nob	NA	Catalogue of Life	294883721	NA	NA
7844805	rantalovisammal	fin	NA	Catalogue of Life	294883721	NA	NA
7844805	rantalovisammal	fin	FI	The FinBIF checklist of Finnish species	258024845	NA	NA
7844805	strandflikmossa	swe	NA	Catalogue of Life	294883721	NA	NA
7844805	Delicate Notchwort	eng	US	Checklist of Vermont Species	197819214	NA	TRUE
7844805	knoppflik	nno	NO	NA	168646774	NA	TRUE
7844805	knoppflik	nob	NO	NA	168646774	NA	TRUE
7844805	strandflikmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030913	NA	TRUE
7844805	Large-celled Flapwort	eng	NA	United Kingdom Species Inventory (UKSI)	209713239	NA	FALSE
2689446	Aufgeblasenes Nacktkelchmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816274	NA	NA
2689446	Aufgeblasenes Nacktkelchmoos	deu	NA	Catalogue of Life	294890212	NA	NA
2689446	Broedkelkje	nld	NA	Catalogue of Life	294890212	NA	NA
2689446	Inflated Notchwort	eng	GB	Checklist of Vermont Species	160778082	NA	NA
2689446	Inflated Notchwort	eng	GB	TAXREF	221967309	eng	NA
2689446	Opblæst blæremos	dan	NA	Catalogue of Life	294890212	NA	NA
2689446	Opblæst blæremos	dan	DK	National Checklist of all species occurring in Denmark	307226860	NA	NA
2689446	broedkelkje	nld	BE	Belgian Species List	100541604	NA	NA
2689446	dymose	nob	NA	Catalogue of Life	294890212	NA	NA
2689446	nevaruoppasammal	fin	FI	The FinBIF checklist of Finnish species	258024894	NA	NA
2689446	nevaruoppasammal	fin	NA	Catalogue of Life	294890212	NA	NA
2689446	päronsvepemossa	swe	NA	Catalogue of Life	294890212	NA	NA
2689446	päronsvepmossa	swe	NA	Catalogue of Life	294890212	NA	NA
2689446	torvdymose	nob	NA	Catalogue of Life	294890212	NA	NA
2689446	Broedkelkje	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	124590787	NA	TRUE
2689446	päronsvepemossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030927	NA	TRUE
2689446	torvdymose	nob	NO	NA	168102006	NA	TRUE
2689446	torvdymose	nno	NO	NA	168102006	NA	TRUE
2689446	dymose	nob	NO	NA	168102006	NA	FALSE
2689446	päronsvepmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030927	NA	FALSE
4277547	Grof goudkorrelmos	nld	NA	Catalogue of Life	294860370	NA	NA
4277547	Moor-Zipfelmoos	deu	NA	Catalogue of Life	294860370	NA	NA
4277547	Moor-Zipfelmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816520	NA	NA
4277547	Netsporet klokkesvøb	dan	NA	Catalogue of Life	294860370	NA	NA
4277547	Netsporet klokkesvøb	dan	DK	National Checklist of all species occurring in Denmark	307226104	NA	NA
4277547	Pitted Frillwort	eng	GB	Checklist of Vermont Species	160777695	NA	NA
4277547	Pitted Frillwort	eng	GB	TAXREF	221967784	eng	NA
4277547	Pitted Frillwort	eng	NA	Catalogue of Life	294860370	NA	NA
4277547	fossombronie alvéolée	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042741	NA	NA
4277547	grof goudkorrelmos	nld	BE	Belgian Species List	100541828	NA	NA
4277547	rantaresusammal	fin	NA	Catalogue of Life	294860370	NA	NA
4277547	rantaresusammal	fin	FI	The FinBIF checklist of Finnish species	258025573	NA	NA
4277547	strandbronia	swe	NA	Catalogue of Life	294860370	NA	NA
4277547	torvlurv	nob	NA	Catalogue of Life	294860370	NA	NA
4277547	Grof goudkorrelmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466345	NA	TRUE
4277547	Pitted Frillwort	eng	NA	United Kingdom Species Inventory (UKSI)	180135313	NA	TRUE
4277547	chiffonée commune	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042741	NA	TRUE
4277547	pitted frillwort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042741	NA	TRUE
4277547	strandbronia	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030169	NA	TRUE
4277547	torvlurv	nno	NO	NA	168101475	NA	TRUE
4277547	torvlurv	nob	NO	NA	168101475	NA	TRUE
8983959	Bol gladkelkje	nld	NA	Catalogue of Life	294932449	NA	NA
8983959	Liden rørbæger	dan	NA	Catalogue of Life	294932449	NA	NA
8983959	Liden rørbæger	dan	DK	National Checklist of all species occurring in Denmark	307226769	NA	NA
8983959	Scarce Notchwort	eng	GB	Checklist of Vermont Species	197819175	NA	NA
8983959	Scarce Notchwort	eng	GB	TAXREF	221965882	eng	NA
8983959	Scarce Notchwort	eng	NA	Catalogue of Life	294932449	NA	NA
8983959	dvergflik	nob	NA	Catalogue of Life	294932449	NA	NA
8983959	dvärgflikmossa	swe	NA	Catalogue of Life	294932449	NA	NA
8983959	kääpiöhammassammal	fin	NA	Catalogue of Life	294932449	NA	NA
8983959	kääpiöhammassammal	fin	FI	The FinBIF checklist of Finnish species	258025212	NA	NA
8983959	dvergflik	nob	NO	NA	168104057	NA	TRUE
8983959	dvergflik	nno	NO	NA	168104057	NA	TRUE
8983959	dvärgflikmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030752	NA	TRUE
8983959	Scarce Notchwort	eng	NA	United Kingdom Species Inventory (UKSI)	209713263	NA	FALSE
2688584	Bakke-hjælmhoved	dan	DK	National Checklist of all species occurring in Denmark	307227066	NA	NA
2688584	Bakke-hjælmhoved	dan	NA	Catalogue of Life	294859040	NA	NA
2688584	Halbkugeliges Reboulmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816176	NA	NA
2688584	Halbkugeliges Reboulmoos	deu	NA	Catalogue of Life	294859040	NA	NA
2688584	Hemisphaeric Liverwort	eng	GB	Checklist of Vermont Species	160778426	NA	NA
2688584	Hemisphaeric Liverwort	eng	NA	Catalogue of Life	294859040	NA	NA
2688584	Hemisphaeric Liverwort	eng	GB	TAXREF	221962910	eng	NA
2688584	Schermlevermos	nld	NA	Catalogue of Life	294859040	NA	NA
2688584	glanslungmossa	swe	NA	Catalogue of Life	294859040	NA	NA
2688584	koll-levre	nor	NA	Nordic plant uses from Gunnerus and Høeg	164942577	NA	NA
2688584	lastusammal	fin	FI	The FinBIF checklist of Finnish species	258024608	NA	NA
2688584	lastusammal	fin	NA	Catalogue of Life	294859040	NA	NA
2688584	lermose	nob	NA	Catalogue of Life	294859040	NA	NA
2688584	marchantie hémisphérique	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042539	NA	NA
2688584	rebouillie hémisphérique	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042539	NA	NA
2688584	reboulie hémisphérique	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042539	NA	NA
2688584	réboulie hémisphérique	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042539	NA	NA
2688584	schermlevermos	nld	BE	Belgian Species List	100541723	NA	NA
2688584	Hemisphaeric Liverwort	eng	NA	United Kingdom Species Inventory (UKSI)	180137382	NA	TRUE
2688584	Purple-margined Liverwort	eng	US	Checklist of Vermont Species	160778426	NA	TRUE
2688584	Schermlevermos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466269	NA	TRUE
2688584	glanslungmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030135	NA	TRUE
2688584	lermose	nno	NO	NA	168099851	NA	TRUE
2688584	lermose	nob	NO	NA	168099851	NA	TRUE
2688584	purple-margined liverwort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042539	NA	TRUE
2688584	réboulie commune	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042539	NA	TRUE
2688970	Greater Featherwort	eng	GB	Checklist of Vermont Species	160778244	NA	NA
2688970	Greater Featherwort	eng	GB	TAXREF	221964039	eng	NA
2688970	Greater Featherwort	eng	NA	Catalogue of Life	294914886	NA	NA
2688970	Groot varentjesmos	nld	NA	Catalogue of Life	294914886	NA	NA
2688970	Großes Muschelmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816308	NA	NA
2688970	Radeløv-hindeblad	dan	DK	National Checklist of all species occurring in Denmark	307226722	NA	NA
2688970	Radeløv-hindeblad	dan	NA	Catalogue of Life	294914886	NA	NA
2688970	groot varentjesmos	nld	BE	Belgian Species List	100541646	NA	NA
2688970	isokastesammal	fin	FI	The FinBIF checklist of Finnish species	258025137	NA	NA
2688970	isokastesammal	fin	NA	Catalogue of Life	294914886	NA	NA
2688970	plagiochile faux asplénium	fra	BE	Belgian Species List	100541646	NA	NA
2688970	praktbräkenmossa	swe	NA	Catalogue of Life	294914886	NA	NA
2688970	prakthinnemose	nob	NA	Catalogue of Life	294914886	NA	NA
2688970	stor bräkenmossa	swe	NA	Catalogue of Life	294914886	NA	NA
2688970	stor muslingmose	nob	NA	Catalogue of Life	294914886	NA	NA
2688970	Greater Featherwort	eng	NA	United Kingdom Species Inventory (UKSI)	180136242	NA	TRUE
2688970	Groot varentjesmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466426	NA	TRUE
2688970	praktbräkenmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030527	NA	TRUE
2688970	prakthinnemose	nno	NO	NA	168103301	NA	TRUE
2688970	prakthinnemose	nob	NO	NA	168103301	NA	TRUE
2688970	stor bräkenmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030527	NA	FALSE
2688970	stor muslingmose	nob	NO	NA	168103301	NA	FALSE
5710075	Channelled Crystalwort	eng	GB	TAXREF	221962484	eng	NA
5710075	Channelled Crystalwort	eng	NA	Catalogue of Life	294858583	NA	NA
5710075	Channelled Crystalwort	eng	GB	Checklist of Vermont Species	160778449	NA	NA
5710075	Gaffel-stjerneløv	dan	NA	Catalogue of Life	294858583	NA	NA
5710075	Gaffel-stjerneløv	dan	DK	National Checklist of all species occurring in Denmark	307227129	NA	NA
5710075	Rinniges Sternlebermoos	deu	NA	Catalogue of Life	294858583	NA	NA
5710075	Rinniges Sternlebermoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816152	NA	NA
5710075	Smal watervorkje	nld	NA	Catalogue of Life	294858583	NA	NA
5710075	furegaffelmose	nob	NA	Catalogue of Life	294858583	NA	NA
5710075	fòregaffelmose	nno	NA	Catalogue of Life	294858583	NA	NA
5710075	ränngaffelmossa	swe	NA	Catalogue of Life	294858583	NA	NA
5710075	rännlik gaffel	swe	NA	Catalogue of Life	294858583	NA	NA
5710075	smal watervorkje	nld	BE	Belgian Species List	100541757	NA	NA
5710075	uurrehankasammal	fin	NA	Catalogue of Life	294858583	NA	NA
5710075	uurrehankasammal	fin	FI	The FinBIF checklist of Finnish species	258024534	NA	NA
5710075	Річія жолобкувата	ukr	UA	Red list of flora and fauna of Kyiv region of Ukraine	222682732	NA	NA
5710075	Channelled Crystalwort	eng	NA	United Kingdom Species Inventory (UKSI)	180137293	NA	TRUE
5710075	Smal watervorkje	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466303	NA	TRUE
5710075	furegaffelmose	nob	NO	NA	168099403	NA	TRUE
5710075	fòregaffelmose	nno	NO	NA	168099403	NA	TRUE
5710075	ränngaffelmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030075	NA	TRUE
5710075	rännlik gaffel	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030075	NA	FALSE
8244689	Floating Crystalwort	eng	GB	Checklist of Vermont Species	160778439	NA	NA
8244689	Floating Crystalwort	eng	GB	TAXREF	221962422	eng	NA
8244689	Floating Crystalwort	eng	GB	Martha's Vineyard species checklist	244999520	NA	NA
8244689	Floating Crystalwort	eng	NA	Catalogue of Life	294858665	NA	NA
8244689	Flydende stjerneløv	dan	DK	National Checklist of all species occurring in Denmark	307227127	NA	NA
8244689	Flydende stjerneløv	dan	NA	Catalogue of Life	294858665	NA	NA
8244689	Gewoon watervorkje	nld	NA	Catalogue of Life	294858665	NA	NA
8244689	Svømmende stjerneløv	dan	DK	National Checklist of all species occurring in Denmark	307227127	NA	NA
8244689	Svømmende stjerneløv	dan	NA	Catalogue of Life	294858665	NA	NA
8244689	Untergetauchtes Sternlebermoos	deu	NA	Catalogue of Life	294858665	NA	NA
8244689	Untergetauchtes Sternlebermoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816147	NA	NA
8244689	gaffelmossa	swe	NA	Catalogue of Life	294858665	NA	NA
8244689	gewoon watervorkje	nld	BE	Belgian Species List	100541764	NA	NA
8244689	kelluhankasammal	fin	NA	Catalogue of Life	294858665	NA	NA
8244689	kelluhankasammal	fin	FI	The FinBIF checklist of Finnish species	258024529	NA	NA
8244689	vassgaffelmose	nob	NA	Catalogue of Life	294858665	NA	NA
8244689	vattengaffel	swe	NA	Catalogue of Life	294858665	NA	NA
8244689	Річія плаваюча	ukr	UA	Red list of flora and fauna of Dnipropetrovsk region of Ukraine	222680603	NA	NA
8244689	Floating Crystalwort	eng	NA	United Kingdom Species Inventory (UKSI)	180137265	NA	TRUE
8244689	Gewoon watervorkje	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	124590568	NA	TRUE
8244689	floating crystalwort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043472	NA	TRUE
8244689	gaffelmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030073	NA	TRUE
8244689	riccie flottante	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043472	NA	TRUE
8244689	vassgaffelmose	nno	NO	NA	168099424	NA	TRUE
8244689	vassgaffelmose	nob	NO	NA	168099424	NA	TRUE
8244689	vattengaffel	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030073	NA	FALSE
2689491	Almindelig læbemund	dan	DK	National Checklist of all species occurring in Denmark	307227019	NA	NA
2689491	Almindelig læbemund	dan	NA	Catalogue of Life	294909960	NA	NA
2689491	Lippenmos	nld	NA	Catalogue of Life	294909960	NA	NA
2689491	St Winifrid's Moss	eng	GB	TAXREF	221964490	eng	NA
2689491	St Winifrid's Moss	eng	GB	Martha's Vineyard species checklist	244999432	NA	NA
2689491	St Winifrid's Moss	eng	GB	Checklist of Vermont Species	160777894	NA	NA
2689491	Vielblütiges Lippenbechermoos	deu	NA	Catalogue of Life	294909960	NA	NA
2689491	Vielblütiges Lippenbechermoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816320	NA	NA
2689491	bekkeblonde	nob	NA	Catalogue of Life	294909960	NA	NA
2689491	bäckblekmossa	swe	NA	Catalogue of Life	294909960	NA	NA
2689491	hetealvesammal	fin	FI	The FinBIF checklist of Finnish species	258024705	NA	NA
2689491	hetealvesammal	fin	NA	Catalogue of Life	294909960	NA	NA
2689491	lippenmos	nld	BE	Belgian Species List	100541479	NA	NA
2689491	Lippenmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466541	NA	TRUE
2689491	Square-leaved Crestwort	eng	US	Checklist of Vermont Species	160777894	NA	TRUE
2689491	Square-leaved Crestwort	eng	US	Martha's Vineyard species checklist	244999432	NA	TRUE
2689491	bekkeblonde	nno	NO	NA	168106007	NA	TRUE
2689491	bekkeblonde	nob	NO	NA	168106007	NA	TRUE
2689491	bäckblekmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030590	NA	TRUE
2689533	Buchtiges Riccardimoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816489	NA	NA
2689533	Buchtiges Riccardimoos	deu	NA	Catalogue of Life	294862318	NA	NA
2689533	Gewoon moerasvorkje	nld	NA	Catalogue of Life	294862318	NA	NA
2689533	Jagged Germanderwort	eng	GB	TAXREF	221962042	eng	NA
2689533	Jagged Germanderwort	eng	NA	Catalogue of Life	294862318	NA	NA
2689533	Smalfliget ribbeløs	dan	NA	Catalogue of Life	294862318	NA	NA
2689533	Smalfliget ribbeløs	dan	DK	National Checklist of all species occurring in Denmark	307226053	NA	NA
2689533	gewoon moerasvorkje	nld	BE	Belgian Species List	100541803	NA	NA
2689533	luhtaliuskasammal	fin	FI	The FinBIF checklist of Finnish species	258024667	NA	NA
2689533	luhtaliuskasammal	fin	NA	Catalogue of Life	294862318	NA	NA
2689533	riccardie à feuille de chêne	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042488	NA	NA
2689533	stor flikbålmossa	swe	NA	Catalogue of Life	294862318	NA	NA
2689533	Gewoon moerasvorkje	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466357	NA	TRUE
2689533	Jagged Germanderwort	eng	NA	United Kingdom Species Inventory (UKSI)	180135392	NA	TRUE
2689533	jagged germanderwort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042488	NA	TRUE
2689533	riccardie des cédrières	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042488	NA	TRUE
2689533	stor flikbålmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030213	NA	TRUE
9375586	Bog Notchwort	eng	NA	Catalogue of Life	294899309	NA	NA
9375586	Bog Notchwort	eng	GB	Checklist of Vermont Species	160778158	NA	NA
9375586	Bog Notchwort	eng	GB	TAXREF	221966870	eng	NA
9375586	Bog Notchwort	eng	GB	Martha's Vineyard species checklist	244999468	NA	NA
9375586	IJl stompmos	nld	NA	Catalogue of Life	294899309	NA	NA
9375586	myrsnutemose	nob	NA	Catalogue of Life	294899309	NA	NA
9375586	myrsnuteskovlmose	nob	NA	Catalogue of Life	294899309	NA	NA
9375586	silmäkerihmasammal	fin	FI	The FinBIF checklist of Finnish species	258025396	NA	NA
9375586	silmäkerihmasammal	fin	NA	Catalogue of Life	294899309	NA	NA
9375586	torvstolonmossa	swe	NA	Catalogue of Life	294899309	NA	NA
9375586	torvtrådmossa	swe	NA	Catalogue of Life	294899309	NA	NA
9375586	Cladopodiella Moss	eng	US	Martha's Vineyard species checklist	244999468	NA	TRUE
9375586	Cladopodiella Moss	eng	US	Checklist of Vermont Species	160778158	NA	TRUE
9375586	myrsnutemose	nno	NO	NA	168106490	NA	TRUE
9375586	myrsnuteskovlmose	nob	NO	NA	168106490	NA	TRUE
9375586	torvstolonmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030419	NA	TRUE
9375586	Bog Notchwort	eng	NA	United Kingdom Species Inventory (UKSI)	209713280	NA	FALSE
9375586	myrsnutemose	nob	NO	NA	168106490	NA	FALSE
9375586	torvtrådmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030419	NA	FALSE
5710187	Crenulated Flapwort	eng	GB	Checklist of Vermont Species	197819208	NA	NA
5710187	Crenulated Flapwort	eng	GB	TAXREF	221963194	eng	NA
5710187	Crenulated Flapwort	eng	NA	Catalogue of Life	294934852	NA	NA
5710187	Lichtrandmos	nld	NA	Catalogue of Life	294934852	NA	NA
5710187	Vinget rørmund	dan	DK	National Checklist of all species occurring in Denmark	307226385	NA	NA
5710187	Vinget rørmund	dan	NA	Catalogue of Life	294934852	NA	NA
5710187	Zierliches Jungermannmoos	deu	NA	Catalogue of Life	294934852	NA	NA
5710187	Zierliches Jungermannmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816209	NA	NA
5710187	kragesleivmose	nob	NA	Catalogue of Life	294934852	NA	NA
5710187	listslevmossa	swe	NA	Catalogue of Life	294934852	NA	NA
5710187	savikkokorvasammal	fin	FI	The FinBIF checklist of Finnish species	258024730	NA	NA
5710187	savikkokorvasammal	fin	NA	Catalogue of Life	294934852	NA	NA
5710187	Crenulated Flapwort	eng	NA	United Kingdom Species Inventory (UKSI)	180136548	NA	TRUE
5710187	kragesleivmose	nob	NO	NA	168104968	NA	TRUE
5710187	kragesleivmose	nno	NO	NA	168104968	NA	TRUE
5710187	listslevmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160031027	NA	TRUE
5931123	Warnstorfs Sternlebermoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816136	NA	NA
5931123	Warnstorfs Sternlebermoos	deu	NA	Catalogue of Life	294858282	NA	NA
5931123	dvärgrosett	swe	NA	Catalogue of Life	294858282	NA	NA
5931123	dvärgrosettmossa	swe	NA	Catalogue of Life	294858282	NA	NA
5931123	smal landvorkje	nld	BE	Belgian Species List	100541777	NA	NA
