id,date,species,n_fishes,n_traps,location_id,location_name,location_x,location_y,weight,weight_total,weight_unit,weight_calibration,length,length_unit,depth,depth_unit
1162,2009-07-24,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.5,,g,2.3462685546837747,5.9,cm,65,cm
1163,2009-07-24,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.3,,g,-0.6391029409132898,5.6,cm,89,cm
1164,2009-07-24,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.1,,g,0.5479079787619412,5,cm,58,cm
1165,2009-07-24,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1,,g,4.065735498443246,4.7,cm,148,cm
1166,2009-07-24,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,65,,g,-4.730807514861226,37,cm,93,cm
1167,2009-07-24,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.1,,g,3.7891941727139056,4.4,cm,41,cm
1168,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.8,,g,1.8726807949133217,4.5,cm,60,cm
1169,2009-07-24,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.6,,g,-1.5654446091502905,5.3,cm,199,cm
1170,2009-07-24,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.5,,g,1.5792818018235266,5.3,cm,117,cm
1171,2009-07-24,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.4,,g,4.395487380679697,5.3,cm,153,cm
1172,2009-07-24,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.3,,g,-1.1234441376291215,5.2,cm,159,cm
1173,2009-07-24,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.4,,g,4.281342995818704,5.2,cm,147,cm
1174,2009-07-24,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.6,,g,-0.3091217461042106,4.8,cm,93,cm
1175,2009-07-24,pos,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,21,,g,-2.383824368007481,11.5,cm,129,cm
1176,2009-07-24,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.1,,g,-3.6061003897339106,4.5,cm,187,cm
1177,2009-07-24,steurgarnaal,63,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,35,g,-2.440441926009953,,cm,42,cm
1178,2009-07-24,baars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,9.6,,g,-2.690294962376356,9.1,cm,37,cm
1179,2009-07-24,baars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.7,,g,-1.0087618883699179,8.6,cm,41,cm
1180,2009-07-24,baars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.6,,g,-2.0927334064617753,8.3,cm,86,cm
1181,2009-07-24,baars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.7,,g,2.4485823628492653,8,cm,197,cm
1182,2009-07-24,baars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.6,,g,4.991919521708041,7.5,cm,164,cm
1183,2009-07-24,baars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.2,,g,-0.21307852817699313,7.1,cm,117,cm
1184,2009-07-24,baars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.4,,g,1.0142184840515256,7,cm,177,cm
1185,2009-07-24,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.7,,g,1.4879924012348056,5.4,cm,197,cm
1186,2009-07-24,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.4,,g,0.9271322679705918,4.8,cm,144,cm
1187,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6,,g,2.261423827148974,9.5,cm,28,cm
1188,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.5,,g,-4.117744679097086,9,cm,173,cm
1189,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.5,,g,1.6093120886944234,9,cm,71,cm
1190,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.7,,g,-0.2982602664269507,7.3,cm,46,cm
1191,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.3,,g,-0.29916743049398065,9.1,cm,124,cm
1192,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.8,,g,-2.760903888847679,4,cm,84,cm
1193,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.5,,g,4.554922026582062,9.1,cm,160,cm
1194,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.5,,g,-3.317911447957158,9.1,cm,122,cm
1195,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.4,,g,3.6865493119694293,9.2,cm,105,cm
1196,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.8,,g,1.0605115653015673,9.2,cm,72,cm
1197,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.5,,g,3.3500603423453867,9.3,cm,198,cm
1198,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.9,,g,0.6573994527570903,9.3,cm,176,cm
1199,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.2,,g,-1.556206161621958,9.3,cm,51,cm
1200,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.2,,g,4.087582170031965,9.4,cm,79,cm
1201,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.3,,g,-3.369602388702333,9,cm,55,cm
1202,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.4,,g,-4.347018483094871,9.6,cm,65,cm
1203,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6,,g,-2.702789285685867,9.8,cm,107,cm
1204,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,7.9,,g,-0.46358768828213215,9.6,cm,175,cm
1205,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.3,,g,-4.914722335524857,9.6,cm,64,cm
1206,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.9,,g,-1.5740652359090745,9.6,cm,36,cm
1207,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.8,,g,2.6810906012542546,9.6,cm,80,cm
1208,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.4,,g,-1.5349223441444337,9.4,cm,78,cm
1209,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.6,,g,4.438542479183525,9.6,cm,163,cm
1210,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.9,,g,-4.083830930758268,9.4,cm,158,cm
1211,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.4,,g,-1.1669429950416088,9.5,cm,82,cm
1212,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.4,,g,0.34377523232251406,9.5,cm,29,cm
1213,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.3,,g,-0.04316819831728935,9.5,cm,90,cm
1214,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.2,,g,1.3926333794370294,9.5,cm,186,cm
1215,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.1,,g,3.967815882060677,9.5,cm,87,cm
1216,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.2,,g,3.6544771026819944,9.1,cm,168,cm
1217,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.7,,g,0.805402765981853,9.6,cm,33,cm
1218,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.4,,g,3.1871115090325475,7.9,cm,122,cm
1219,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5,,g,-2.300274765584618,8.6,cm,199,cm
1220,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.2,,g,1.2693121703341603,8.6,cm,149,cm
1221,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.9,,g,-3.474612096324563,8.5,cm,118,cm
1222,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.9,,g,-0.2446141466498375,8.5,cm,90,cm
1223,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.9,,g,-0.8750631124712527,8.4,cm,163,cm
1224,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.1,,g,3.429651262704283,8.3,cm,98,cm
1225,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.6,,g,-0.8910454879514873,8.2,cm,31,cm
1226,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.8,,g,1.4219922083429992,8,cm,193,cm
1227,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.2,,g,3.755914324428886,8.7,cm,168,cm
1228,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.4,,g,-4.9038327182643116,9.1,cm,116,cm
1229,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.7,,g,-2.150685996748507,8,cm,146,cm
1230,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.5,,g,-4.831766868010163,7.8,cm,116,cm
1231,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.2,,g,-0.685131240170449,7.8,cm,46,cm
1232,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3,,g,-2.208203044719994,7.6,cm,182,cm
1233,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.3,,g,0.4285365855321288,7.5,cm,65,cm
1234,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.9,,g,-1.642144238576293,7.5,cm,153,cm
1235,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3,,g,-2.5376590504311025,7.4,cm,177,cm
1236,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.6,,g,-2.334445626474917,7.4,cm,158,cm
1237,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.4,,g,-4.488593766000122,7.4,cm,162,cm
1238,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.4,,g,-4.578331296797842,7.4,cm,151,cm
1239,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.5,,g,2.9844787414185703,8,cm,109,cm
1240,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.1,,g,4.3261717818677425,7.9,cm,92,cm
1241,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.5,,g,-2.2655321983620524,8.7,cm,113,cm
1242,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.1,,g,4.59428311092779,9,cm,106,cm
1243,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.9,,g,-3.6269182479009032,9,cm,90,cm
1244,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.8,,g,2.2724102716892958,9,cm,113,cm
1245,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.6,,g,-3.708332518581301,8.9,cm,184,cm
1246,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.8,,g,-3.0033534951508045,8.8,cm,111,cm
1247,2009-07-24,snoekbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5,,g,-3.2264216244220734,8.7,cm,172,cm
1248,2005-03-23,bot,7,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,343,g,-1.0142149939201772,,cm,34,cm
1249,2005-03-23,blankvoorn,7,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,49,g,-4.406833325047046,,cm,94,cm
1250,2005-03-23,bittervoorn,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,3,g,1.6547957342118025,,cm,195,cm
1251,2005-03-23,haring,3,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,23,g,1.1591945099644363,,cm,139,cm
1252,2005-03-23,paling,2,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,714,g,-2.797326846048236,,cm,109,cm
1253,2005-03-23,rivierprik,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,111,g,-3.424257126171142,,cm,71,cm
1254,2005-03-23,driedoornige_stekelbaars,11,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,39,g,-4.524944534059614,,cm,26,cm
1255,2005-03-23,chinese_wolhandkrab,5,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,49.870898186856884,g,4.903266518376768,,cm,118,cm
1256,2005-03-23,baars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,133,g,-2.3219377221539617,,cm,60,cm
1257,2005-03-23,zeebaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,4,g,-1.6375766671262681,,cm,170,cm
1258,2009-10-01,chinese_wolhandkrab,181,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,1805.326514364219,g,4.907501668203622,,cm,110,cm
1259,2009-10-01,steurgarnaal,39372,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,31104,g,0.5037572863511741,,cm,89,cm
1260,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,12.7,,g,2.700759475119412,10.8,cm,29,cm
1261,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,7.4,,g,2.5608057528734207,9.2,cm,197,cm
1262,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,9,,g,1.6277190297842026,9.8,cm,34,cm
1263,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,18.4,,g,3.6730600870214403,12.3,cm,57,cm
1264,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,9.9,,g,-0.5528969084843993,10.3,cm,95,cm
1265,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,9.2,,g,4.997017807327211,9.9,cm,170,cm
1266,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,9.5,,g,0.03376302542164922,9.8,cm,56,cm
1267,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,14,,g,1.3762471079826355,10.9,cm,64,cm
1268,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.8,,g,2.4232503189705312,9.6,cm,163,cm
1269,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,9,,g,4.215923503506929,9.5,cm,122,cm
1270,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,12.4,,g,1.7569593456573784,10.8,cm,23,cm
1271,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,7.3,,g,-0.6882077339105308,9.3,cm,22,cm
1272,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,10.8,,g,-3.6799665191210806,10.5,cm,119,cm
1273,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.1,,g,3.2144380873069167,8.9,cm,183,cm
1274,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,7.1,,g,1.6395191592164338,8.7,cm,155,cm
1275,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.3,,g,4.273027554154396,8.7,cm,127,cm
1276,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.8,,g,-4.962560082785785,8.5,cm,145,cm
1277,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.1,,g,-1.74651765730232,8.3,cm,185,cm
1278,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,7.7,,g,-0.09161098627373576,9.3,cm,74,cm
1279,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,12.6,,g,2.3745122156105936,11.3,cm,186,cm
1280,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.5,,g,-0.8785003330558538,8,cm,198,cm
1281,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,207.1,,g,-0.5484607024118304,27.2,cm,66,cm
1282,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,13.4,,g,4.488140367902815,11.2,cm,122,cm
1283,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,9.1,,g,1.6229686723090708,10.1,cm,34,cm
1284,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,12.6,,g,4.9051937041804194,11,cm,35,cm
1285,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,103,,g,-4.903029098641127,10.1,cm,163,cm
1286,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,10.9,,g,2.3111608647741377,10.2,cm,90,cm
1287,2009-10-01,tong,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,11.3,,g,-1.5283626853488386,10.6,cm,119,cm
1288,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,37.9,,g,1.543297751341015,15.5,cm,161,cm
1289,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,40,,g,-2.2277363436296582,15.4,cm,67,cm
1290,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,22.8,,g,0.8271097438409925,12.3,cm,69,cm
1291,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,20.7,,g,-0.0808814587071538,11.9,cm,92,cm
1292,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,13.5,,g,3.5733333905227482,10.4,cm,156,cm
1293,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.7,,g,2.822764532174915,7.6,cm,85,cm
1294,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,10.2,,g,4.225253912154585,9.4,cm,63,cm
1295,2009-10-01,haring,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,,g,2.3087125970050693,7.6,cm,160,cm
1296,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,8.9,,g,2.148099837359041,9.1,cm,145,cm
1297,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,8.9,,g,3.156133859883994,9,cm,126,cm
1298,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,7,,g,-3.929574827197939,8.8,cm,190,cm
1299,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,8.4,,g,-2.262101899832487,8.7,cm,62,cm
1300,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.8,,g,-0.7405568868853152,8.6,cm,194,cm
1301,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,7.3,,g,-4.126846471335739,8.4,cm,160,cm
1302,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.7,,g,-3.9231186383403838,8.3,cm,139,cm
1303,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,11.7,,g,0.9933334845118225,10,cm,112,cm
1304,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,70.6,,g,-4.773770074825734,34.2,cm,79,cm
1305,2009-10-01,kolblei,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5,,g,-4.899936087895185,8.4,cm,144,cm
1306,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,694.4,,g,-4.912316000554711,66.8,cm,107,cm
1307,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,453.8,,g,-0.7175820390693843,61.8,cm,190,cm
1308,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,411.5,,g,2.41442512255162,58.8,cm,157,cm
1309,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,128.9,,g,1.9650614052079618,47.5,cm,84,cm
1310,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,121.5,,g,1.0101611376740038,40.2,cm,158,cm
1311,2009-10-01,haring,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.3,,g,2.2689672536216676,8.2,cm,89,cm
1312,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,73.2,,g,-2.0258176047354937,36.3,cm,48,cm
1313,2009-10-01,kolblei,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,12.7,,g,-1.1854965472593904,11.3,cm,54,cm
1314,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,70.2,,g,2.0536346989683807,33.3,cm,25,cm
1315,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,53.7,,g,-3.4489643829874694,32.5,cm,61,cm
1316,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,63.5,,g,0.5913553922437131,32.4,cm,108,cm
1317,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,56.6,,g,-4.283261846285313,31.6,cm,166,cm
1318,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,35.1,,g,2.289007641375065,29.1,cm,156,cm
1319,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,35.8,,g,0.0852703326381743,28.8,cm,69,cm
1320,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,28.6,,g,1.249148405622691,26,cm,115,cm
1321,2009-10-01,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,115.6,,g,0.007341261953115463,40.2,cm,44,cm
1322,2009-10-01,giebel,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5,,g,-3.9228400867432356,6.7,cm,176,cm
1323,2009-10-01,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.2,,g,-4.89339938852936,7.5,cm,131,cm
1324,2009-10-01,haring,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.7,,g,0.5095290602184832,7.3,cm,104,cm
1325,2009-10-01,haring,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.8,,g,2.5916199665516615,7.3,cm,85,cm
1326,2009-10-01,haring,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.3,,g,-4.620782744605094,7.2,cm,196,cm
1327,2009-10-01,haring,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.4,,g,2.6378730847500265,7.1,cm,100,cm
1328,2009-10-01,haring,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.8,,g,4.621622418053448,6.6,cm,97,cm
1329,2009-10-01,haring,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.3,,g,-3.4316392987966537,6.4,cm,89,cm
1330,2009-10-01,kolblei,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,7.9,,g,0.2644510683603585,8.8,cm,164,cm
1331,2009-10-01,giebel,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.9,,g,-4.245131390634924,7.6,cm,120,cm
1332,2009-10-01,kolblei,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,11.9,,g,0.8634301298297942,10.7,cm,116,cm
1333,2009-10-01,giebel,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.5,,g,-4.491176444571465,4.8,cm,83,cm
1334,2009-10-01,kolblei,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,188.8,,g,4.73000658210367,26.7,cm,84,cm
1335,2009-10-01,kolblei,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,58.8,,g,-4.400269014295191,17.6,cm,112,cm
1336,2009-10-01,kolblei,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,42,,g,-3.503129354212433,16.4,cm,69,cm
1337,2009-10-01,kolblei,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,32.3,,g,-4.273896920494735,15.7,cm,114,cm
1338,2009-10-01,kolblei,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,26.6,,g,-4.266805979423225,14.3,cm,185,cm
1339,2009-10-01,haring,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.7,,g,-3.1739696580916643,8.1,cm,62,cm
