time data type username
2018-03-09T20:01:36.543389521Z wildapp AppStop KPzXvqO56CebAdcG2FpCB2XH8HKxRAeASScSzdbm
2018-03-09T20:05:16.547201533Z wildapp AppStop gnS_bswFko0999i9wKp24VWh0N5qf1miVrf7qK_n
2018-03-09T20:06:31.617620439Z wildapp AppStart WbyjyzfeqEToEXc3Y1h6zOiytCPdsduJmgdupPMr
2018-03-09T20:09:56.559874205Z wildapp AppStop WbyjyzfeqEToEXc3Y1h6zOiytCPdsduJmgdupPMr
2018-03-09T21:09:29.609882575Z wildapp AppStart 6b45CtKmgXWz622Y_0VK92HNbn7SCDuWUBqZfp_V
2018-03-09T21:10:07.643381157Z wildapp AppStart bzK48v0QOb3GfYKQRiq7I5wwdF0_Fd6a0C6iIqr0
2018-03-09T21:11:16.572020794Z wildapp AppStop bzK48v0QOb3GfYKQRiq7I5wwdF0_Fd6a0C6iIqr0
2018-03-09T21:23:27.833771779Z wildapp AppStart ZQUzS_URK-RSII5W0sRfjh3FZDJs2RdBoxk4BZPw
2018-03-09T21:26:16.587443474Z wildapp AppStop ZQUzS_URK-RSII5W0sRfjh3FZDJs2RdBoxk4BZPw
2018-03-09T21:43:56.588665143Z wildapp AppStop 6b45CtKmgXWz622Y_0VK92HNbn7SCDuWUBqZfp_V
2018-03-09T21:55:44.591529367Z wildapp AppStart pQrvQc7GqQ6Me3sZG58D3GCdEw4Z-BzBjLAei_iV
2018-03-09T21:57:16.611276886Z wildapp AppStop pQrvQc7GqQ6Me3sZG58D3GCdEw4Z-BzBjLAei_iV
2018-03-09T23:49:53.123014723Z wildapp AppStart 1JplFx7obyxhKTY2-u-psTH2gAImR4-vxFg5bwtb
2018-03-09T23:53:16.640603361Z wildapp AppStop 1JplFx7obyxhKTY2-u-psTH2gAImR4-vxFg5bwtb
2018-03-10T07:23:06.428979107Z wildapp AppStart nFCwQn714cYghsq3VUTuCoFA8Oda1_kZUsTBgs_q
2018-03-10T07:23:09.605484008Z wildapp AppStart g5S4ewAXbR14UHvrV7JLPLrQXdtiNFTLrpVQpLsJ
2018-03-10T07:24:36.848030857Z wildapp AppStop g5S4ewAXbR14UHvrV7JLPLrQXdtiNFTLrpVQpLsJ
2018-03-10T07:24:56.832299154Z wildapp AppStop nFCwQn714cYghsq3VUTuCoFA8Oda1_kZUsTBgs_q
2018-03-10T09:51:59.362938909Z wildapp AppStart NMDuIm_jYNrZT41YHr4WHZ6zEkkTLysfSqADGQn8
2018-03-10T09:53:16.921151742Z wildapp AppStop NMDuIm_jYNrZT41YHr4WHZ6zEkkTLysfSqADGQn8
2018-03-10T09:55:06.963607987Z wildapp AppStart NMDuIm_jYNrZT41YHr4WHZ6zEkkTLysfSqADGQn8
2018-03-10T10:05:16.908686651Z wildapp AppStop NMDuIm_jYNrZT41YHr4WHZ6zEkkTLysfSqADGQn8
2018-03-10T10:12:22.723257998Z wildapp AppStart LRbSCA-bOlpPj6vR1uDav3FIwa-1544G2771c4iO
2018-03-10T10:20:56.94557377Z wildapp AppStop LRbSCA-bOlpPj6vR1uDav3FIwa-1544G2771c4iO
2018-03-10T14:24:21.135861502Z wildapp AppStart Lqjilb9POO9DH5f_4Dkv_hxxLRzJ61xAW84PQqBD
2018-03-10T14:25:37.045342791Z wildapp AppStop Lqjilb9POO9DH5f_4Dkv_hxxLRzJ61xAW84PQqBD
2018-03-10T16:13:52.683005815Z wildapp AppStart DboWrFdCk0T37rs_X1bT2Y4vuF-C85kRq9ouYtIc
2018-03-10T16:14:57.076661888Z wildapp AppStop DboWrFdCk0T37rs_X1bT2Y4vuF-C85kRq9ouYtIc
2018-03-10T17:56:37.21215919Z wildapp AppStart vmAy95aZZ6BlYpf0-cIxkLFpzMyU4_4tpLEEONzE
2018-03-10T17:57:37.08792715Z wildapp AppStop vmAy95aZZ6BlYpf0-cIxkLFpzMyU4_4tpLEEONzE
2018-03-10T19:58:29.704951413Z wildapp AppStart d72ecBvtT-krjS3sxgmNJadXsAsp7WPu5uc7_U2u
2018-03-10T20:01:57.181286339Z wildapp AppStop d72ecBvtT-krjS3sxgmNJadXsAsp7WPu5uc7_U2u
2018-03-10T20:09:36.217178405Z wildapp AppStart cOLmPnoQ-XWMaWj_qSer7q3T-gHre-na9ZmGApbb
2018-03-10T20:12:17.151425094Z wildapp AppStop cOLmPnoQ-XWMaWj_qSer7q3T-gHre-na9ZmGApbb
2018-03-11T03:56:30.560323216Z wildapp AppStart ROGsftXO31CXXW7euZE3X9Y-BJ85rbCLdjMK-A1L
2018-03-11T04:15:17.357072778Z wildapp AppStop ROGsftXO31CXXW7euZE3X9Y-BJ85rbCLdjMK-A1L
2018-03-11T05:59:13.390419365Z wildapp AppStart SDLeqx76lcn-wsNU9mB_l3L3L39pJ19X_2w-Dh5l
2018-03-11T06:00:17.4236282Z wildapp AppStop SDLeqx76lcn-wsNU9mB_l3L3L39pJ19X_2w-Dh5l
2018-03-11T07:43:50.046064038Z wildapp AppStart i0j1lJdUOvRMwiqd5Le3MxMFkYygOpm-guN4eRoR
2018-03-11T07:47:08.129097546Z wildapp AppStart 1Lv5vC3efnESlfCBXjA7yIZP-2RlmsPHaJ7Eczhd
2018-03-11T07:48:17.480291541Z wildapp AppStop i0j1lJdUOvRMwiqd5Le3MxMFkYygOpm-guN4eRoR
2018-03-11T07:48:17.707628995Z wildapp AppStop 1Lv5vC3efnESlfCBXjA7yIZP-2RlmsPHaJ7Eczhd
2018-03-11T09:27:06.282122592Z wildapp AppStart BkntoMaK_onQqu0Y-uVs1Ma71qxQHIEP9Pie_mQq
2018-03-11T09:31:17.483758614Z wildapp AppStop BkntoMaK_onQqu0Y-uVs1Ma71qxQHIEP9Pie_mQq
2018-03-11T10:51:11.641287386Z wildapp AppStart 1Ew_GxHGLMhITYL6OCkij-0no5lIFO0cmlX7HN8M
2018-03-11T11:01:37.539984395Z wildapp AppStop 1Ew_GxHGLMhITYL6OCkij-0no5lIFO0cmlX7HN8M
2018-03-11T11:23:57.380405072Z wildapp AppStart U_LysZCKSQoPRCDkuafqRRTsc-UWC82MEv4Z3JCs
2018-03-11T11:25:57.56016792Z wildapp AppStop U_LysZCKSQoPRCDkuafqRRTsc-UWC82MEv4Z3JCs
2018-03-11T11:27:25.561058386Z wildapp AppStart ky-PIRXetONzG2wkIjVB7kME95bHi40Dp6PM8nyv
2018-03-11T11:29:37.579890033Z wildapp AppStop ky-PIRXetONzG2wkIjVB7kME95bHi40Dp6PM8nyv
2018-03-11T12:43:19.848478001Z wildapp AppStart oCCY5kAW55Q7kZrorCgEv7lunzqif5s7wHIvJO4_
2018-03-11T12:50:37.576311602Z wildapp AppStop oCCY5kAW55Q7kZrorCgEv7lunzqif5s7wHIvJO4_
2018-03-11T14:58:48.502495943Z wildapp AppStart cIAlx4hX-WK_VgDQoP55giLIbbnC20-ySPgOi9Ub
2018-03-11T16:01:17.652136083Z wildapp AppStop cIAlx4hX-WK_VgDQoP55giLIbbnC20-ySPgOi9Ub
2018-03-11T18:04:28.996982156Z wildapp AppStart nbv4x06fJ56yMuk9rGiAiRwp69GDAu_WYNrAHOeD
2018-03-11T19:35:10.939384257Z wildapp AppStart dGhlTqHwiBpp4ki9bBY97IIpxVrd_5gxQ0ILBGQk
2018-03-11T19:59:37.780512225Z wildapp AppStop dGhlTqHwiBpp4ki9bBY97IIpxVrd_5gxQ0ILBGQk
2018-03-11T20:12:25.233999223Z wildapp AppStart P8BU-U848Cffq0k4vUxLGzqtOcdYNewOgzcHc5n3
2018-03-11T20:12:57.769276981Z wildapp AppStop nbv4x06fJ56yMuk9rGiAiRwp69GDAu_WYNrAHOeD
2018-03-11T20:15:17.775872504Z wildapp AppStop P8BU-U848Cffq0k4vUxLGzqtOcdYNewOgzcHc5n3
2018-03-12T07:25:55.143884433Z wildapp AppStart S85_UZACHt9bs3bZXQ7Q9W5bmI1ApCyqP8v1qjdI
2018-03-12T08:13:57.769928476Z wildapp AppStart -kqWZuDZVieh5HcXQGQrhdN3pVBAd1yPMj9Ph1ql
2018-03-12T08:27:31.90352906Z wildapp AppStart pJ0lCE1A-Ff3hNCfXY2cS5FcpnkSHMNT_VNjodzr
2018-03-12T08:29:18.103476276Z wildapp AppStop pJ0lCE1A-Ff3hNCfXY2cS5FcpnkSHMNT_VNjodzr
2018-03-12T08:29:58.095973696Z wildapp AppStop -kqWZuDZVieh5HcXQGQrhdN3pVBAd1yPMj9Ph1ql
2018-03-12T09:09:17.530038055Z wildapp AppStart oNZTN61Cke5Ez-HFioAvmmmIrdSayVHslWxDSelO
2018-03-12T09:14:21.216535009Z wildapp AppStart DxnZeOSpwO-uCiqButm1dYDR26k7TtBefiTLUQtX
2018-03-12T09:14:38.099941174Z wildapp AppStop oNZTN61Cke5Ez-HFioAvmmmIrdSayVHslWxDSelO
2018-03-12T09:16:18.121090037Z wildapp AppStop DxnZeOSpwO-uCiqButm1dYDR26k7TtBefiTLUQtX
2018-03-12T09:37:16.873587197Z wildapp AppStart MAIkKpdeGTAHXwsIzKYhTulu61aKWjoiVXeBMHYa
2018-03-12T09:39:18.132410286Z wildapp AppStop MAIkKpdeGTAHXwsIzKYhTulu61aKWjoiVXeBMHYa
2018-03-12T09:50:38.140343316Z wildapp AppStop S85_UZACHt9bs3bZXQ7Q9W5bmI1ApCyqP8v1qjdI
2018-03-12T11:13:51.427594155Z wildapp AppStart TdLRXQmH8qOVsxB_5-ZVCQMai5FyokDqkOlJL9jY
2018-03-12T11:50:13.973687716Z wildapp AppStart 5a-53FQNRqeXJRvlY_W6X2NzTbZOnIYn9XR13Q3e
2018-03-12T11:59:38.176864321Z wildapp AppStop 5a-53FQNRqeXJRvlY_W6X2NzTbZOnIYn9XR13Q3e
2018-03-12T12:04:19.424901391Z wildapp AppStart c461G2OiSAoDgpfXF586ftaE4pQx6woxgBMN_Zs3
2018-03-12T12:18:58.188005031Z wildapp AppStop c461G2OiSAoDgpfXF586ftaE4pQx6woxgBMN_Zs3
2018-03-12T12:19:05.693898879Z wildapp AppStart c461G2OiSAoDgpfXF586ftaE4pQx6woxgBMN_Zs3
2018-03-12T12:22:58.179608993Z wildapp AppStop c461G2OiSAoDgpfXF586ftaE4pQx6woxgBMN_Zs3
2018-03-12T12:25:18.208314535Z wildapp AppStop TdLRXQmH8qOVsxB_5-ZVCQMai5FyokDqkOlJL9jY
2018-03-12T12:30:24.170684755Z wildapp AppStart CM0hjBASj3IasEcSp4lbMHW2BxijNOAhpR6Xa6vE
2018-03-12T12:32:25.976082299Z wildapp AppStart TdLRXQmH8qOVsxB_5-ZVCQMai5FyokDqkOlJL9jY
2018-03-12T12:38:18.203718877Z wildapp AppStop CM0hjBASj3IasEcSp4lbMHW2BxijNOAhpR6Xa6vE
2018-03-12T12:39:01.165253394Z wildapp AppStart BqlbW7ncZwoHTuxOE8sf6REjaNaLR6NYqFQlAHNB
2018-03-12T12:53:14.182787565Z wildapp AppStart ifyAJq7Zk_TC8G9G-dJGWfsJZ4sCvTqTqpRaqoHY
2018-03-12T12:53:18.193647058Z wildapp AppStop TdLRXQmH8qOVsxB_5-ZVCQMai5FyokDqkOlJL9jY
2018-03-12T12:57:18.21093618Z wildapp AppStop BqlbW7ncZwoHTuxOE8sf6REjaNaLR6NYqFQlAHNB
2018-03-12T12:57:27.371311426Z wildapp AppStart UI8cNhEw1cA1OhaeWpv1ZWP-0YXJ7JknBNAsfXak
2018-03-12T13:00:18.205047604Z wildapp AppStop UI8cNhEw1cA1OhaeWpv1ZWP-0YXJ7JknBNAsfXak
2018-03-12T13:04:40.524478531Z wildapp AppStart jYFGSi71CDbnhMoBKFZuzqnuHFXWJ1q_RySBdBR3
2018-03-12T13:51:18.232766118Z wildapp AppStop jYFGSi71CDbnhMoBKFZuzqnuHFXWJ1q_RySBdBR3
2018-03-12T14:02:58.225304187Z wildapp AppStop ifyAJq7Zk_TC8G9G-dJGWfsJZ4sCvTqTqpRaqoHY
2018-03-12T15:42:00.812806629Z wildapp AppStart gHRqQkTWFB3zTPvNhwqzuu1V8vjiVnnnTskBv8-M
2018-03-12T15:42:58.273909031Z wildapp AppStop gHRqQkTWFB3zTPvNhwqzuu1V8vjiVnnnTskBv8-M
2018-03-12T15:44:51.560393643Z wildapp AppStart mekAvtpgNU2_ebpXZZN1bpjF3O5su_MfoYwh9D51
2018-03-12T15:54:56.544239747Z wildapp AppStart Xbo5af1xlMU_7-enEjBVszE0X2r8iuUeE9h967Zs
2018-03-12T15:56:18.269050831Z wildapp AppStop Xbo5af1xlMU_7-enEjBVszE0X2r8iuUeE9h967Zs
2018-03-12T16:01:58.316845489Z wildapp AppStop mekAvtpgNU2_ebpXZZN1bpjF3O5su_MfoYwh9D51
2018-03-12T16:04:00.071434285Z wildapp AppStart OnH0j-rgCgBNa4gKF1TwY2np3QKpTfgE3VKISFP_
2018-03-12T16:05:18.277732152Z wildapp AppStop OnH0j-rgCgBNa4gKF1TwY2np3QKpTfgE3VKISFP_
2018-03-12T22:06:50.41355059Z wildapp AppStart k9HdckM-G7KqIDU7T3hwZ3PKgX_Hsbp1TS4eiFcB
2018-03-12T22:08:38.447537153Z wildapp AppStop k9HdckM-G7KqIDU7T3hwZ3PKgX_Hsbp1TS4eiFcB
2018-03-13T06:35:30.092288769Z wildapp AppStart gCKY_niAv7KzkvVhCfBruF5p97D12oC6e9SBFbWW
2018-03-13T06:39:58.636683047Z wildapp AppStop gCKY_niAv7KzkvVhCfBruF5p97D12oC6e9SBFbWW
2018-03-13T07:11:26.797361079Z wildapp AppStart rjmt5KWbW83K4McZO4-14EEjACisDXIpuojaKgYe
2018-03-13T07:12:58.671901322Z wildapp AppStop rjmt5KWbW83K4McZO4-14EEjACisDXIpuojaKgYe
2018-03-13T07:39:07.58240582Z wildapp AppStart wiZkO3-vxH1bFC81fOP9x0JqVRDBzt2CGNueQUoP
2018-03-13T07:44:58.680241519Z wildapp AppStop wiZkO3-vxH1bFC81fOP9x0JqVRDBzt2CGNueQUoP
2018-03-13T08:15:07.880944886Z wildapp AppStart SrQGyvrjKXofxjfb1V30Yj5f4oBVnqBQo4Synd7c
2018-03-13T08:20:38.705085292Z wildapp AppStop SrQGyvrjKXofxjfb1V30Yj5f4oBVnqBQo4Synd7c
2018-03-13T08:55:12.572055184Z wildapp AppStart pVvUPMAKNLHgV4HRxOvmuFEjj-oCWcZId32l0aZN
2018-03-13T08:57:18.756011117Z wildapp AppStop pVvUPMAKNLHgV4HRxOvmuFEjj-oCWcZId32l0aZN
2018-03-13T08:57:45.860992738Z wildapp AppStart AZ4O8rJ42jy7PzRVXP0-9x_82InqjiiiWUVY0drC
2018-03-13T08:59:18.719534274Z wildapp AppStop AZ4O8rJ42jy7PzRVXP0-9x_82InqjiiiWUVY0drC
2018-03-13T09:28:35.637512954Z wildapp AppStart Vh5xeKBeth7v2PrEtXNW10Bbnajn5_xJ4vpQkl0r
2018-03-13T10:03:35.981614488Z wildapp AppStart 2jEMFZG4PhOsNgWxVq4ElPS_AomnCip8Qs9pP8Ci
2018-03-13T10:05:18.761017094Z wildapp AppStop 2jEMFZG4PhOsNgWxVq4ElPS_AomnCip8Qs9pP8Ci
2018-03-13T10:31:38.756140713Z wildapp AppStop Vh5xeKBeth7v2PrEtXNW10Bbnajn5_xJ4vpQkl0r
2018-03-13T11:15:53.326284217Z wildapp AppStart lqLR7m-zl_gNu0ql4nYIeh2Q1j-SAw6K0fNUWW4H
2018-03-13T11:30:08.732275664Z wildapp AppStart KEGBmOF16oiXPpIYS_1cQw3yq8urjuRWvQk2FFJw
2018-03-13T11:35:18.77184649Z wildapp AppStop KEGBmOF16oiXPpIYS_1cQw3yq8urjuRWvQk2FFJw
2018-03-13T11:36:58.788043542Z wildapp AppStop lqLR7m-zl_gNu0ql4nYIeh2Q1j-SAw6K0fNUWW4H
2018-03-13T17:59:51.968341317Z wildapp AppStart OTRMV5Twtz0BM5FrDD2ZXQfGqh7ojJJCi61Aun3G
2018-03-13T18:00:58.965013206Z wildapp AppStop OTRMV5Twtz0BM5FrDD2ZXQfGqh7ojJJCi61Aun3G
2018-03-14T07:27:14.246350558Z wildapp AppStart xfgi8cJgj5yz2MwC3tmHApKO8e2X1mPCfZn7uzST
2018-03-14T07:40:19.277167073Z wildapp AppStop xfgi8cJgj5yz2MwC3tmHApKO8e2X1mPCfZn7uzST
2018-03-14T11:14:07.032310123Z wildapp AppStart fGUsLRySnlgYW_N1VF7L5iZWuAQB1_fXu3OnHCbv
2018-03-14T11:18:59.410491103Z wildapp AppStop fGUsLRySnlgYW_N1VF7L5iZWuAQB1_fXu3OnHCbv
2018-03-14T21:43:47.066719883Z wildapp AppStart EOAsRV4zYA37WddODPZufi-sAkN7UhT-s_1Pw-22
2018-03-14T21:44:59.661701604Z wildapp AppStop EOAsRV4zYA37WddODPZufi-sAkN7UhT-s_1Pw-22
2018-03-15T08:18:24.543747382Z wildapp AppStart tmWrgZgNipraKBoTxzr79xJqIjvSeAvOdGikmRS2
2018-03-15T08:25:39.936135367Z wildapp AppStop tmWrgZgNipraKBoTxzr79xJqIjvSeAvOdGikmRS2
2018-03-15T09:36:14.909331693Z wildapp AppStart J3oHRcfgKQuDynyig3Pb5vEYYYD4qOzq5dmYvrjR
2018-03-15T10:48:19.989444515Z wildapp AppStop J3oHRcfgKQuDynyig3Pb5vEYYYD4qOzq5dmYvrjR
2018-03-15T10:49:52.758699497Z wildapp AppStart 2FifvnvYXIb06VEgSiONazjUmRsOM_iAT8MKcfDd
2018-03-15T10:51:59.992337045Z wildapp AppStop 2FifvnvYXIb06VEgSiONazjUmRsOM_iAT8MKcfDd
2018-03-15T14:42:55.549370871Z wildapp AppStart gzak9AdPNeiJDILjNQfhU8nXY0RmT02S6karuoMD
2018-03-15T14:56:40.108795379Z wildapp AppStop gzak9AdPNeiJDILjNQfhU8nXY0RmT02S6karuoMD
2018-03-15T15:27:45.999364968Z wildapp AppStart LUDwnD0WfRNPyF_LVcsPqGBCi9MyGV2g6OKWyKPC
2018-03-15T15:34:45.701678482Z wildapp AppStart XWpIOfDjFB_hoRdOiAKO0eEDOH0HRl7FSt35lr5_
2018-03-15T15:41:00.112512179Z wildapp AppStop XWpIOfDjFB_hoRdOiAKO0eEDOH0HRl7FSt35lr5_
2018-03-15T17:18:40.144668126Z wildapp AppStop LUDwnD0WfRNPyF_LVcsPqGBCi9MyGV2g6OKWyKPC
2018-03-15T17:22:25.065562024Z wildapp AppStart FBTGpPsKYneSyfGC-_jSjRijDjLOlZ5GqmOLfwdH
2018-03-15T17:31:00.164929946Z wildapp AppStop FBTGpPsKYneSyfGC-_jSjRijDjLOlZ5GqmOLfwdH
2018-03-15T19:30:13.775619295Z wildapp AppStart yEoIB2zoCAc8GERkFWWCH9qXNZCQk-cm6eU78iJK
2018-03-15T20:20:00.233968525Z wildapp AppStop yEoIB2zoCAc8GERkFWWCH9qXNZCQk-cm6eU78iJK
2018-03-16T08:37:53.687756092Z wildapp AppStart Tq1crD648PvkOC4i8hRRkwN_PpWFUZTk-YX_zZoJ
2018-03-16T08:38:37.803708913Z wildapp AppStart RHqW-PWpFGpzCyywzwLAs6_gYx20Ee7u4xs4_t5J
2018-03-16T08:47:00.562366892Z wildapp AppStop RHqW-PWpFGpzCyywzwLAs6_gYx20Ee7u4xs4_t5J
2018-03-16T08:52:20.548656246Z wildapp AppStop Tq1crD648PvkOC4i8hRRkwN_PpWFUZTk-YX_zZoJ
2018-03-16T10:45:35.010243209Z wildapp AppStart Waa3We1CDWfZddRmtfWnWQMgo7lQnGX6-W3iu6SL
2018-03-16T10:45:46.995048024Z wildapp AppStart shrj_uf_ZiQq2Dnp1UivkGkARszFmNAJItHyETS3
2018-03-16T10:47:20.596299577Z wildapp AppStop shrj_uf_ZiQq2Dnp1UivkGkARszFmNAJItHyETS3
2018-03-16T12:09:00.637847223Z wildapp AppStop Waa3We1CDWfZddRmtfWnWQMgo7lQnGX6-W3iu6SL
