datum,meetpuntnummer,meetpuntomschrijving,lambertx,lamberty,aantal_fuiken,soort,aantal,lengte,gewicht,totaal_gewicht
2008-10-28,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,grondel_sp,1,6.7,3,NA
2008-10-28,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,grondel_sp,1,6.7,3,NA
2008-10-28,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,grondel_sp,1,6.7,2.3,NA
2008-10-28,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,grondel_sp,1,7.1,3.4,NA
2005-09-16,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,tong,1,NA,NA,4
2005-09-16,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brasem,1,NA,NA,132
2005-09-16,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,12,NA,NA,5
2005-09-16,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,3,NA,NA,63
2005-09-16,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,blankvoorn,53,NA,NA,1214
2005-09-16,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,13,NA,NA,20
2005-09-16,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,paling,48,NA,NA,10356
2005-09-16,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,baars,3,NA,NA,291
2005-09-16,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,karper,4,NA,NA,7736
2005-09-16,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,giebel,2,NA,NA,593
2005-09-16,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,kolblei,3,NA,NA,139
2005-09-16,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,3,NA,NA,57
2006-09-11,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,paling,142,NA,NA,30804
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,driedoornige_stekelbaars,1,6.2,3.3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,10.2,9.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,10,8.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,12,14.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,10,8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,driedoornige_stekelbaars,1,6.2,2.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,driedoornige_stekelbaars,1,6,3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,driedoornige_stekelbaars,1,6.4,2.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,driedoornige_stekelbaars,1,6,3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,8.2,6.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,driedoornige_stekelbaars,1,5.8,2.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.8,8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.7,3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.8,3.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.7,2.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,5.8,1.9,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6,2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,7.5,3.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,7,2.9,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.5,3.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,driedoornige_stekelbaars,1,6,2.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,10.3,9,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.3,8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.3,7.9,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9,5.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.8,6.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,7.8,3.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.2,6.4,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,8.3,5.3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,10.3,9.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,8,4.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,8.8,6.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.3,8.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,5.7,1.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,6.2,2.9,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.7,6.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,12.2,18.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.2,7.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.1,5.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,10.3,14.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.6,2.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,8.8,5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,dikkopje,1,3.7,0.3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,10,13.7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,7.5,6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,10,12.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,7.2,5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,7.2,4.4,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,9,10.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,10.4,14.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,7.3,5.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,5.7,2.3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,8.2,7.3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,7,3.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,21.5,96.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,9.8,8.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,8.4,7.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,7.8,4.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,6.2,2.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,chinese_wolhandkrab,1,NA,NA,9.974179637371376
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.8,3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,13,17.7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,7,5.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,14,34.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,baars,1,9.9,10.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,5.8,1.3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,7.1,2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,5.7,1.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,6.8,3.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,6.3,2.7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,5,1.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,7.6,3.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,11,20.9,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,12.2,18.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,7.2,3.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,16,37.9,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,16.4,46.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,5.7,1.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,6.1,2.3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,giebel,1,31,636.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,giebel,1,25,325.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,6,2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,5.7,1.7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,16.7,53.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.3,2.4,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,10.4,10,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.7,5.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9,5.9,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.3,7.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.5,4.9,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.3,4.7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.3,7.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,10,8.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.3,7.7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,10.4,10.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.8,2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.8,3.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,15.2,41.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.3,7.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9,7.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,11.8,15,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.8,7.7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.8,7.4,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8,4.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.8,9.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,5.8,1.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.8,6.7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.4,4.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,7.2,5.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,snoekbaars,1,17.3,42.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,snoekbaars,1,9.6,6.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,driedoornige_stekelbaars,1,4.8,1.4,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,7,3.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,5.4,1.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,19.8,87.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.5,3.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,18.1,87.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6,2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.7,2.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.5,3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.7,2.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.8,3.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.8,5.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.4,5.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,7.2,2.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.3,4.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.5,3.3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.8,7.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8,5.4,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.3,2.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,11,9.9,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.8,6.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.2,5.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.7,7.7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.5,5.7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9,6.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.2,6.6,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.5,2.4,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.3,5.9,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,7.5,4,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.2,6.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,7,3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8,6.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,7,2.5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.5,2.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,10.1,8.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,7,2.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.7,5,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.2,4.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,19.8,94.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,10.2,9.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.8,4.7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.8,7.3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,7.8,4,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,10.3,9.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,11.8,10.9,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.8,7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.7,4,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,10.3,7.7,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,2.5,1.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,7,4.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.3,6.4,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.7,2.4,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,6.5,2.2,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,7.7,3.3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.3,7.1,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,8.2,4.3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,10.9,9.3,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,10.6,8.8,NA
2009-03-10,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,23.5,83.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.8,7.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,7.8,3.3,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9,4.5,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,8.6,6.1,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,10.3,9.1,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,7.3,3,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,6.6,2.1,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,8.9,5.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,10.5,9.4,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,19.4,95.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,7.1,2.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,6.8,2.5,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,8.6,5.4,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,8.5,6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,10.3,8.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.5,6.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,12.4,16.3,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,11.4,11.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,9.1,5.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,19.8,88.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,6.3,1.4,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,6.7,2.2,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9,5.9,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,14,26.7,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,6.1,1.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,6,1.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,19.1,90.3,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.7,6.2,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,8,5.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,5.8,1.5,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,64.7,505.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,71.2,706.3,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,8,5.2,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,7.6,5.1,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,11.6,14,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,8,2.3,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.2,5.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9,5.9,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.5,6.3,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,7.3,2.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.3,6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,7.2,3,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,10.4,7.2,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.5,7.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,10.4,9,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,7,2,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.7,6.9,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,6.2,1.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,8.6,5.4,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.6,6.1,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,10.7,11,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,10.2,8.7,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,8,3.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,9.4,6.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,5.4,1,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,driedoornige_stekelbaars,1,6.4,2.1,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,rietvoorn,1,5.2,1.2,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,7,5.2,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,7.3,4.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,7.2,3.9,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,8.5,8.7,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,8.7,7.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,10.3,13.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,9.5,10.4,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,5.7,1.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,7,4.4,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,driedoornige_stekelbaars,1,6.1,2.1,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,dikkopje,1,4.4,0.7,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,10.8,14.5,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,6.5,2,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,7,2.4,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,7,2.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,6.8,2.2,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,7.3,4,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,6.5,1.9,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,7.7,3,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,12,12.5,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,snoekbaars,1,20.6,67.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,chinese_wolhandkrab,4,NA,NA,39.896718549485506
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,steurgarnaal,1,NA,NA,0.9229151649775951
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,rietvoorn,1,14.3,30.4,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,6,1.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,pos,1,7.8,4.9,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,7,3,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,driedoornige_stekelbaars,1,6.3,2,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,6.8,2.2,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,7,2.6,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,5.5,1.4,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,6.1,1.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,7,2.8,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,5.2,1.5,NA
2009-03-11,81500000,Grens Steendorp/Temse,141472,200583,2,blankvoorn,1,5.4,1.4,NA
