TAG,LU1,LU2,LU3,cbc_Onbeb,cbc_Groen,cbc_Natuur,Alle_gewgemSCORE,RL_gewgemSCORE,RL/ALL,Rlpercent
FS2762,4.204238728,4.209237229,4.306308108,1.292694926,0.005747315,0.001444717,13.93724994,52.57905006,3.772555582,11.72667588
FS2763,3.917524743,3.923922823,4.022793162,3.100490332,0.017008357,0.010404928,12.69043549,43.31481873,3.413186156,9.660479587
FS2764,3.988704518,4.009596162,4.06397441,1.784422517,0.004087715,0.000805458,12.90983427,49.09976808,3.803284151,10.95069358
FS2765,4.212415034,4.226109556,4.253198721,6.908452034,0.000835306,0.00000009,10.11058051,31.18081009,3.08397822,6.954238486
FS2766,3.941923231,3.952818872,3.985105958,9.415043831,0.016413676,0.007829019,18.9786865,141.7532224,7.469074447,31.61514122
FS2767,3.843662535,3.856057577,3.922830868,9.37003994,0.051898632,0.026283847,19.42165271,106.1809342,5.46714205,23.68147387
FS2768,4.115842079,4.127236382,4.224687656,7.10249567,0.001735812,0.000311944,9.4122982,29.97586658,3.1847553,6.685500614
FS2769,3.785085966,3.818872451,3.841463415,0.367827594,0.018288886,0.001048881,16.0467916,63.23112163,3.940421437,14.10240139
FS2770,3.569872051,3.621851259,3.621851259,0.078698225,0.035290502,0.004244552,24.55619366,108.9669727,4.437453711,24.30284245
FS2771,3.832566973,3.883346661,3.883346661,1.724058867,0.890871763,0.203233182,24.53914554,136.9633234,5.581421865,30.54685277
FS2772,2.978608557,2.987704918,2.987704918,4.36661005,1.945445895,0.870941937,30.03958234,229.3903524,7.636269698,51.16080089
FS2773,3.442822871,3.467013195,3.516293483,3.8994174,1.274911761,0.441590577,22.32344403,169.8416202,7.60821762,37.87968076
FS2774,4.155937625,4.157037185,4.214914034,2.969401121,0.000470022,0.00020089,13.03809787,52.12003107,3.997518011,11.62430113
FS2775,2.893442623,2.897241104,2.904238305,13.39858818,0.359978914,0.293696374,20.25565213,163.230857,8.058533787,36.40528597
FS2776,3.637881059,3.655672164,3.676261869,18.52239418,0.134538263,0.068525612,23.95216464,211.6247261,8.835306928,47.1985433
FS2777,3.996601699,4.04027986,4.04027986,1.677092195,0.021446586,0.00086049,18.66822007,101.0515801,5.413027045,22.53747691
FS2778,3.968215892,3.997701149,3.997701149,2.310946226,0.015711095,0.002504648,18.16347599,105.5260584,5.809794248,23.53541727
FS2779,3.568715642,3.603298351,3.666066967,3.430788517,0.060003154,0.025402632,21.31071946,192.8294514,9.048472147,43.00664378
FS2780,3.393463922,3.420247851,3.427943234,6.204531193,0.087004252,0.039386868,25.7264273,233.3674813,9.071118914,52.04781772
FS2781,3.410635746,3.412834866,3.542982807,9.635485649,3.032459497,2.140056849,28.76323872,230.3392693,8.008113119,51.37243731
FS2782,2.528435782,2.532933533,2.543128436,13.87664986,7.132087708,4.479710579,28.8366091,231.1751342,8.016723927,51.55885977
FS2783,3.401939224,3.408036785,3.414534186,15.15759563,2.915591002,2.02823329,26.01109296,245.9361706,9.455049466,54.8510054
FS2784,3.275789684,3.280087965,3.280087965,12.07183743,4.556179523,3.157067776,22.08536615,197.2913505,8.933125638,44.00177862
FS2785,3.585707146,3.593803098,3.593803098,5.088794231,1.660079598,1.162347436,23.82512189,170.8897639,7.172671126,38.11344764
FS2786,4.012393803,4.023888056,4.023888056,0.52455312,0.005849876,0.003001209,17.11428292,60.79087171,3.552054855,13.55815383
FS2787,4.047576212,4.072963518,4.072963518,2.16370225,0.030430606,0.013992434,18.19105632,63.2420263,3.476545022,14.10483345
FS2788,3.425129948,3.456017593,3.472710916,7.901059628,0.136701196,0.07401216,22.31503484,126.4439643,5.666312656,28.20072604
FS2789,3.479112532,3.561263242,3.561263242,7.20696497,0.475279927,0.042064372,24.08950499,196.2864356,8.14821374,43.777653
FS2790,3.523038481,3.622988506,3.622988506,5.069343567,0.41671294,0.150535211,17.10776446,109.3622675,6.392551628,24.39100484
FS2791,3.41535079,3.476314211,3.476314211,1.061095357,0.114535064,0.046871129,26.8734664,223.0410374,8.299675006,49.74471676
FS2792,3.378148741,3.388444622,3.388444622,1.67313385,0.210495174,0.147071376,25.29240741,216.845978,8.573560222,48.36303616
FS2793,3.24915051,3.266340196,3.279732161,11.16304588,0.123961061,0.092368759,24.59501947,173.76561,7.065073084,38.75484598
FS2794,3.599640216,3.608334999,3.662602439,12.91653156,0.105248168,0.081231192,19.38612176,171.4527584,8.84409788,38.23901199
FS2795,2.986405438,3.018192723,3.020391843,14.91835117,0.609293222,0.398413777,24.04436208,250.4713126,10.41704961,55.86247557
FS2796,3.202778333,3.242054767,3.242054767,16.60147476,0.794229448,0.702966571,26.38485277,221.3971735,8.391071022,49.37808672
FS2797,2.396252741,2.42993821,2.42993821,,,,29.90321523,283.8964282,9.493842919,63.31726023
FS2827,3.804178329,3.818672531,3.886545382,5.875189304,0.029891938,0.00387457,17.28440195,79.55035288,4.602435947,17.74207033
FS2828,3.977104579,3.981703659,4.071385723,6.504813671,0.002189002,0.0000238,9.653748611,75.57453612,7.828517104,16.85534616
FS2829,3.862754898,3.87205118,3.887544982,5.952298164,0.004661675,0.000764514,14.09171528,82.19793145,5.833067857,18.33255828
FS2830,4.103269019,4.103468959,4.11296611,5.343101501,0.0001651,0.000143957,10.21775851,63.51271378,6.215914548,14.16520473
FS2831,3.915116977,3.916316737,3.99420116,4.009192944,0.004834763,0.003506819,15.63854575,74.96106427,4.793352621,16.71852388
FS2832,3.502249775,3.541545845,3.671132887,1.926810861,0.040917169,0.013383412,21.49735537,75.07038891,3.492075543,16.74290649
FS2833,3.659036385,3.675129948,3.808476609,2.411048412,0.028885167,0.007077289,19.33709972,93.54052548,4.837360661,20.86229063
FS2834,3.832267093,3.860955618,4.048680528,4.522449017,0.113990732,0.003070032,16.55837596,48.52813213,2.930730179,10.82320194
FS2835,2.965013994,2.975709716,3.140743703,6.219646931,0.752513766,0.409917712,21.52733028,97.52075901,4.530090714,21.74999987
FS2836,3.779644071,3.787842432,3.865426915,5.999108315,0.009673694,0.000678504,18.01875648,90.05052626,4.997599382,20.08391808
FS2837,3.570685863,3.595980804,3.775544891,6.498764038,0.073896155,0.012853419,17.93947144,73.89335174,4.119037286,16.48039256
FS2838,3.866753299,3.895541783,4.003698521,4.167039871,0.069809012,0.005634467,18.23721087,66.2007714,3.629983328,14.7647207
FS2839,3.49710116,3.546881248,3.558176729,3.173414469,0.132745266,0.004259157,20.16141848,61.9698396,3.073684507,13.82109837
FS2840,3.405878237,3.415675297,3.453863841,4.386907101,0.093536906,0.02253128,21.84450086,121.9597772,5.5830883,27.20062031
FS2841,3.945416375,3.954913526,4.038988304,7.012417316,0.012564591,0.000014,11.25420484,63.39215574,5.632752971,14.13831674
FS2842,3.724182745,3.739678097,3.809557133,7.261724472,0.03781148,0.000136839,13.38777141,60.99606949,4.5561033,13.60391897
FS2843,3.68572571,3.720011995,3.844762095,7.033582211,0.643972099,0.06469541,15.49626692,68.17988034,4.399761612,15.20612025
FS2844,2.725082475,2.735779266,2.78116565,8.323934555,2.479806423,1.095704436,27.48745493,166.3585068,6.052161146,37.10284392
FS2845,3.615053978,3.652938824,3.734306277,3.184919596,0.8838346,0.05011788,17.447127,45.14729409,2.587663522,10.06917553
FS2846,3.50279944,3.528294341,3.703159368,1.390733957,0.028551761,0.003737862,16.24572464,78.21739082,4.814644625,17.44478055
FS2847,3.179328269,3.215213914,3.331367453,1.39786005,0.421315998,0.243197933,17.7240208,71.343293,4.025231847,15.91165439
FS2848,2.855743277,2.938618414,2.960911726,1.416170001,0.912048995,0.479163289,27.49793353,227.6499972,8.278803821,50.77265046
FS2849,3.990403838,4.024290284,4.025889644,0.102680072,0.032736585,0.002966564,22.67251097,135.1592878,5.961372692,30.14449971
FS2850,4.055477809,4.073470612,4.073470612,0.045698576,0.021498531,0.00027393,14.50913679,53.51846331,3.688604229,11.93619268
FS2851,3.768592563,3.821871251,3.821871251,0.367509931,0.229700595,0.035605852,23.5430995,118.4278799,5.03025865,26.41290325
FS2852,3.49840064,3.547980808,3.547980808,1.339134574,0.092212386,0.0232787,21.73689366,119.5942381,5.501901051,26.67303545
FS2853,3.296311107,3.33539938,3.355193442,1.309681535,0.050714169,0.01163313,23.58784607,142.5550922,6.043582434,31.7939818
FS2854,3.474510196,3.507497001,3.507497001,0.931408882,0.063532196,0.012767203,23.93913974,114.1829154,4.769716735,25.46615122
FS2855,3.654238305,3.678828469,3.678828469,1.800225616,0.031215325,0.000753259,17.06936263,46.80977136,2.742326845,10.4399569
FS2856,3.268919324,3.288713386,3.294511647,3.019170523,0.504806101,0.260047972,23.76414241,156.5809945,6.588960452,34.92217088
FS2857,3.81467413,3.844962015,3.864454218,1.870124459,0.111968502,0.022393394,20.04939301,86.19414639,4.29909007,19.22383185
FS2858,3.342762895,3.382646941,3.382646941,1.227551699,0.163037539,0.022678679,18.32810297,50.96715385,2.78081992,11.36717557
FS2859,3.611655338,3.662734906,3.677528988,1.878253698,0.119541682,0.011786735,15.51328819,44.11265633,2.843540054,9.838420858
FS2860,3.356857257,3.393342663,3.426429428,1.507117987,0.05030499,0.025165495,23.70940296,177.9708427,7.506340121,39.69273665
FS2861,3.879648141,3.901439424,3.901439424,1.015794754,0.016068714,0.001239974,15.84439641,90.11973381,5.687798478,20.0993534
FS2862,3.99770092,4.00229908,4.181227509,2.979627609,0.000976989,0.000568063,14.69345184,52.18823143,3.551801986,11.63951182
FS2863,3.993002799,3.996101559,4.138144742,2.712046385,0.000592743,0.000309476,11.95371447,41.5643284,3.477105673,9.270068717
FS2864,3.906837265,3.915133946,4.079168333,2.774850607,0.026113497,0.002560106,15.74199821,113.5772196,7.214917578,25.33106322
FS2865,3.713914434,3.732906837,3.736105558,1.502251148,0.633429646,0.036917396,18.89920709,108.6848358,5.750761673,24.23991761
FS2866,3.671831267,3.68592563,3.68912435,2.583388805,0.461949497,0.144199982,19.74531473,115.8651283,5.867980829,25.84133421
FS2867,4.143542583,4.153438625,4.200419832,5.127077103,0.019395392,0.001064224,12.99691205,49.01031357,3.770919846,10.93074259
FS2868,4.121851259,4.1267493,4.267992803,5.648031235,0.004315844,0.000577399,10.19969377,73.37145767,7.193496134,16.36399482
FS2869,3.150639744,3.179928029,3.201019592,0.808826506,0.181117877,0.069218993,28.47267963,195.0414033,6.850124605,43.49997415
FS2870,4.12704918,4.145741703,4.145741703,0.013941845,0.008666474,0.00112377,21.84752996,52.15390932,2.387176464,11.63185698
FS2871,3.935332334,3.965117441,3.965117441,0.090609372,0.023770068,0.005884098,20.36085314,87.50683817,4.297798211,19.51660076
FS2872,3.767892843,3.787485006,3.787485006,1.161633968,0.472902864,0.220486194,25.14968707,121.6641615,4.837601407,27.13468932
FS2873,2.405937625,2.412534986,2.423030788,4.849621773,1.98758018,1.547727466,25.51193043,299.5123791,11.74009077,66.80007696
FS2874,4.082067173,4.086865254,4.12754898,4.505690098,0.229313076,0.113913693,19.51349824,111.5573308,5.716931398,24.88056855
FS2875,3.820189905,3.832683658,3.845577211,2.850968599,0.075043686,0.065679267,27.63731959,226.589714,8.198686317,50.53617609
FS2876,4.071771291,4.085265894,4.086365454,3.712715864,0.003534696,0.002134176,17.29078714,110.5294879,6.392391912,24.65132933
FS2877,4.075969612,4.090063974,4.135645742,4.885183811,0.006094682,0.000637115,19.32715661,144.2791143,7.465097802,32.17848949
FS2878,3.774390244,3.787584966,3.793482607,7.659929276,0.012319943,0.00454978,24.86086623,192.7371804,7.75263334,42.98606462
FS2879,3.724610156,3.728408637,3.75059976,6.984696388,0.006691574,0.004381607,21.50208554,141.6778134,6.58902659,31.5983228
FS2880,3.539730135,3.545427286,3.580409795,6.760509968,0.034839518,0.020789515,25.88463208,202.2472204,7.81340912,45.10708348
FS2881,3.758896441,3.767293083,3.838964414,6.605727196,0.056433801,0.019168124,24.47312537,203.5092562,8.315621853,45.3885546
FS2882,3.307976809,3.316673331,3.321471411,9.171984673,3.156404734,1.931440711,28.07322942,198.3831307,7.066630196,44.24527774
FS2883,2.671264368,2.671464268,2.671464268,13.45340443,7.89262867,5.56438446,26.6089817,292.2672669,10.98378248,65.18420368
FS2884,3.014392804,3.046676662,3.046676662,12.14845276,5.247303009,3.042275429,22.70711037,201.5767865,8.877254007,44.95755699
FS2885,4.125637181,4.135432284,4.135432284,0.638901472,0.364223838,0.050541971,15.58072778,74.42207704,4.776546905,16.59831386
FS2886,3.745701719,3.773690524,3.773690524,0.159642369,0.013254239,0.000770812,20.58956935,100.5195195,4.882060317,22.41881173
FS2887,3.928521444,3.980905728,3.980905728,1.508409619,0.00433297,0.000207888,18.00141906,82.38103601,4.576363439,18.37339599
FS2888,3.189286428,3.204677194,3.204677194,6.47696209,0.034491446,0.025180142,24.32589902,188.3997323,7.744820949,42.01868602
FS2889,3.943722511,3.955017993,3.994602159,8.81423378,0.010121951,0.008469182,8.695407609,66.51479935,7.649417064,14.83475818
FS2890,3.55932034,3.6005997,3.605197401,6.701440811,0.109421633,0.0734905,18.77955809,168.4396395,8.969307936,37.56699777
FS2891,3.856657337,3.883246701,3.883246701,0.463488519,0.061096177,0.032741126,16.36887792,64.58480195,3.945585169,14.40431195
FS2892,3.906755946,3.924245453,3.964421347,7.817351818,0.048876546,0.002780092,20.70957311,150.2068707,7.253016268,33.50055365
FS2893,4.076169532,4.079268293,4.137445022,16.67054939,0.028426588,0.021981398,17.56692031,101.6256423,5.785057399,22.66550968
FS2894,3.908445777,3.917641179,4.022388806,17.06524086,0.012289465,0.008204509,17.50311329,156.8061991,8.95876045,34.97239814
FS2895,3.583066773,3.595761695,3.629648141,16.63401604,0.390464038,0.114785835,23.42618173,201.2711633,8.591718686,44.88939402
FS2896,3.84017991,3.843378311,3.913843078,16.68349648,0.13877368,0.047760483,18.8177342,175.1732942,9.308947208,39.06880099
FS2925,4.079832561,4.082374047,4.082374047,,,,13.02528173,100.4848907,7.714604016,22.4110885
FS2926,3.737553068,3.744628843,3.760967451,,,,20.81965564,124.3989111,5.97507054,27.74461897
FS2927,3.215113954,3.237205118,3.2485006,5.727067947,0.382620603,0.161788359,23.61315215,111.7162416,4.731102434,24.91601035
FS2928,3.638508447,3.646106168,3.714985504,6.569007397,0.234355003,0.097726174,19.74650576,111.7257598,5.658001531,24.91813318
FS2929,3.425772268,3.44906528,3.474757573,7.017465115,0.240768209,0.097516842,21.0631476,115.4513312,5.481200315,25.74904528
FS2930,3.839264294,3.849860056,3.853458617,5.1565485,0.002796042,0.000328359,17.10779285,84.81529399,4.957699379,18.91630717
FS2931,4.153138745,4.155437825,4.300079968,3.403846264,0.002321722,0.00008,13.15016432,73.93347005,5.622246859,16.48934012
FS2932,3.598480304,3.610577884,3.688262348,4.400887966,0.078302406,0.038030721,21.92036747,103.8152035,4.736015654,23.15384627
FS2933,3.159452164,3.202739178,3.231530541,1.211245894,0.08879301,0.030610694,21.57209315,85.9260656,3.983204828,19.16404194
FS2934,3.467413035,3.482506997,3.642143143,4.955073833,0.352189481,0.098160014,21.97213439,110.0356482,5.007963549,24.54118854
FS2935,3.355057977,3.37365054,3.434126349,6.074402332,0.489340335,0.237867966,20.1589806,98.68274409,4.895224915,22.00915675
FS2936,3.772445511,3.781643671,3.822235553,6.024375439,0.002185633,0.000431854,14.69548183,77.28235969,5.258919755,17.23624109
FS2937,3.644806558,3.66709987,3.708287514,7.109848976,0.423077255,0.012893042,18.07302882,57.32308362,3.17174748,12.784735
FS2938,3.569129261,3.598220534,3.609317205,5.14799881,0.445962459,0.063273586,21.27194028,72.05142835,3.387158266,16.06958942
FS2939,3.397341064,3.421331467,3.432926829,5.847017765,0.273736656,0.037172914,19.65147995,79.86766869,4.064206304,17.8128411
FS2940,3.534539638,3.55603319,3.67059882,6.147827625,0.217818573,0.013149005,20.16779744,100.0307463,4.959924185,22.30980091
FS2941,3.566530041,3.589023293,3.821353594,7.835363865,0.830712378,0.129541054,23.0242938,102.8073309,4.46516761,22.92906102
FS2942,3.171931228,3.232806877,3.31287485,7.788167,1.076931238,0.19079259,24.54315728,131.1566598,5.343919624,29.25179586
FS2943,3.3379986,3.342297311,3.44696591,7.902191639,1.268844843,0.39431259,22.11549868,145.2364483,6.567179444,32.39200314
FS2944,3.312806158,3.325302409,3.487553734,6.043689251,1.49739027,0.62209332,21.51790077,128.4098072,5.967580598,28.63916686
FS2945,3.503648905,3.536039188,3.762471259,6.368545055,0.058235127,0.015589401,18.87425303,126.9186155,6.724431172,28.30658721
FS2946,3.474010396,3.508396641,3.62754898,5.760016918,0.040754303,0.005764514,19.13617423,78.87774012,4.121917954,17.59205788
FS2947,3.538838348,3.575527342,3.66560032,2.807245493,0.023976898,0.008619634,19.99477706,175.8323547,8.793914241,39.21579088
FS2948,3.131947221,3.165833667,3.167832867,1.109877944,0.117979743,0.027225412,20.72368018,128.4938076,6.200337317,28.65790142
FS2949,3.403079076,3.44316705,3.454463661,3.136138439,0.436680347,0.037956171,22.6724826,87.9359555,3.878532274,19.61230655
FS2950,3.931120664,3.987203839,3.990902729,0.064411901,0.036212094,0.001397151,15.40040003,34.42088949,2.235064636,7.676871567
FS2951,3.444511098,3.4955009,3.522795441,0.264243633,0.139842987,0.010735394,21.63959091,163.8710183,7.572741047,36.54806078
FS2952,3.153438625,3.209116353,3.209116353,3.776428699,1.763131499,0.207059413,26.94054149,263.6324419,9.785714293,58.79779482
FS2953,3.609856058,3.633046781,3.679128349,5.622332573,1.074140429,0.101203039,25.46518086,156.8788594,6.160524059,34.98860351
FS2954,3.393942423,3.410235906,3.423930428,4.697816372,0.700395226,0.082342379,22.63423298,121.166222,5.353228542,27.02363415
FS2955,3.722683195,3.742077377,3.755073478,2.12673974,0.317061543,0.008476457,21.82641225,147.9261266,6.777390849,32.99188058
FS2956,3.197021192,3.202718912,3.24970012,3.176929474,0.477117807,0.335027397,26.26612385,221.8902219,8.44777186,49.48805103
FS2957,3.269719084,3.279216235,3.298310507,2.895766735,0.829309642,0.364226937,28.73916661,201.2578069,7.002910337,44.88641515
FS2958,2.914234306,3.011195522,3.073470612,1.887797475,0.953077853,0.021857269,28.39172697,203.5093638,7.167910708,45.3885786
FS2959,3.335265894,3.361755298,3.366053579,3.152751207,0.220641464,0.045321692,21.19663946,116.4705415,5.494764475,25.97635917
FS2960,3.339064374,3.356857257,3.356857257,3.577785254,0.0298518,0.003377709,21.76534885,117.8834254,5.416105492,26.29147387
FS2961,4.015995201,4.032490253,4.103868839,2.523608685,0.005612406,0.000119864,12.57512826,33.80573035,2.688301038,7.53967297
FS2962,4.128248701,4.133146741,4.234306277,2.6170187,0.001220652,0.000403739,15.32344729,59.23458399,3.865617369,13.21105585
FS2963,4.091663335,4.101559376,4.155137945,2.042500973,0.001362825,0.000289604,15.88333008,78.03922583,4.913278603,17.40504452
