record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
27222,11,22,1997,2,SH,M,27,57
27223,11,22,1997,4,DM,F,36,45
27224,11,22,1997,3,PE,F,20,23
27225,11,22,1997,3,PM,F,20,21
27226,11,22,1997,2,OT,F,20,23
27227,11,22,1997,3,DO,F,34,50
27228,11,22,1997,2,PB,F,26,24
27229,11,22,1997,2,DM,M,35,45
27230,11,22,1997,1,DM,F,34,46
27231,11,22,1997,4,PB,M,26,30
27232,11,22,1997,1,DM,F,34,44
27233,11,22,1997,2,PM,F,20,11
27234,11,22,1997,4,OT,M,20,23
27235,11,22,1997,3,DM,M,35,45
27236,11,22,1997,4,DO,M,36,50
27237,11,22,1997,2,OT,F,20,26
27238,11,22,1997,3,RM,M,16,10
27239,11,22,1997,1,SH,F,20,57
27240,11,22,1997,2,DM,F,36,44
27241,11,22,1997,4,DM,F,34,40
27242,11,22,1997,1,OT,F,19,23
27243,11,22,1997,4,DM,M,35,42
27244,11,22,1997,3,PM,F,21,19
27245,11,22,1997,2,DO,M,37,51
27246,11,22,1997,3,OT,F,21,26
27247,11,22,1997,4,OT,F,21,23
27248,11,22,1997,3,DM,M,35,41
27249,11,22,1997,1,OT,M,21,22
27250,11,22,1997,3,PM,M,21,20
27251,11,22,1997,1,DM,F,35,47
27252,11,22,1997,2,DM,M,36,47
27253,11,22,1997,2,OT,F,20,26
27254,11,22,1997,2,DM,M,35,44
27255,11,22,1997,3,PB,M,27,32
27256,11,22,1997,1,PB,M,27,41
27257,11,22,1997,3,PB,M,25,29
27258,11,22,1997,2,OT,M,21,23
27259,11,22,1997,3,OT,M,21,22
27260,11,22,1997,2,RM,M,16,11
27261,11,22,1997,1,DM,F,37,40
27262,11,22,1997,4,PM,M,21,21
27263,11,22,1997,4,PM,F,20,11
27264,11,22,1997,1,DM,F,35,45
27265,11,22,1997,3,OT,M,19,24
27267,11,22,1997,1,DO,M,36,45
27268,11,22,1997,4,DO,F,35,42
27269,11,22,1997,4,DM,F,35,42
27270,11,22,1997,3,PM,M,20,19
27271,11,22,1997,2,DO,F,35,44
27272,11,22,1997,4,RM,F,16,11
27273,11,22,1997,3,PM,M,20,17
27274,11,22,1997,2,PM,M,21,21
27275,11,22,1997,2,OT,F,19,25
27276,11,22,1997,4,PB,M,26,33
27277,11,22,1997,1,DM,F,36,38
27278,11,22,1997,1,PB,M,26,35
27279,11,22,1997,4,DM,F,35,45
27280,11,22,1997,1,PB,F,25,27
27281,11,22,1997,4,PB,M,27,38
27282,11,22,1997,2,NL,F,32,122
27283,11,22,1997,1,OT,M,20,21
27284,11,22,1997,1,RM,M,20,14
27285,11,22,1997,2,PE,M,21,23
27286,11,22,1997,3,DO,F,35,43
27287,11,22,1997,4,DM,M,35,52
27288,11,22,1997,4,PB,F,26,28
27289,11,22,1997,2,OT,F,20,18
27290,11,22,1997,3,PB,F,27,30
27291,11,22,1997,1,PB,M,27,30
27292,11,22,1997,1,DM,M,36,43
27293,12,28,1997,4,DM,M,37,45
27294,12,28,1997,2,PM,M,20,21
27295,12,28,1997,1,DM,M,37,49
27296,12,28,1997,2,PE,M,21,26
27297,12,28,1997,2,DM,F,36,39
27298,12,28,1997,3,DO,M,37,56
27299,12,28,1997,3,DM,F,35,44
27300,12,28,1997,2,PB,F,27,27
27301,12,28,1997,1,PB,F,26,25
27302,12,28,1997,2,DM,M,35,46
27303,12,28,1997,3,RM,F,17,11
27304,12,28,1997,1,DM,M,36,40
27305,12,28,1997,3,DM,F,37,36
27306,12,28,1997,3,DS,F,51,111
27307,12,28,1997,4,PB,F,27,27
27308,12,28,1997,4,PM,M,21,22
27309,12,28,1997,4,NL,F,32,169
27311,12,28,1997,4,DM,M,36,44
27312,12,28,1997,1,PM,F,20,22
27313,12,28,1997,2,DM,F,35,41
27314,12,28,1997,3,RM,M,16,9
27315,12,28,1997,2,DM,F,38,42
27316,12,28,1997,4,PB,F,25,29
27317,12,28,1997,3,DM,M,39,45
27318,12,28,1997,2,PM,F,21,24
27319,12,28,1997,2,PB,M,27,28
27320,12,28,1997,4,PM,F,21,27
27321,12,28,1997,2,DO,M,37,50
27322,12,28,1997,3,DM,F,38,39
27323,12,28,1997,1,OT,M,20,22
27324,12,28,1997,2,OT,M,21,27
27325,12,28,1997,3,PB,M,26,27
27326,12,28,1997,3,NL,F,33,181
27327,12,28,1997,3,RM,F,17,8
27328,12,28,1997,1,RM,F,17,9
27329,12,28,1997,3,PM,M,22,27
27330,12,28,1997,3,RM,M,15,9
27331,12,28,1997,3,PB,M,27,38
27332,12,28,1997,4,OT,F,21,22
27333,12,28,1997,2,DM,F,32,41
27334,12,28,1997,2,PP,M,22,16
27335,12,28,1997,3,DO,F,33,43
27337,12,28,1997,2,PB,F,27,28
27338,12,28,1997,1,DM,M,37,43
27339,12,28,1997,2,PE,M,19,24
27340,12,28,1997,1,OT,M,19,22
27341,12,28,1997,4,DM,F,36,38
27342,12,28,1997,4,DM,F,34,43
27343,12,28,1997,3,OT,F,20,26
27344,12,28,1997,3,DO,M,38,49
27345,12,28,1997,1,PB,M,29,35
27346,12,28,1997,3,PM,M,20,18
27347,12,28,1997,3,PB,F,26,28
27348,12,28,1997,4,PM,M,20,20
27349,12,28,1997,2,PM,M,20,17
27350,12,28,1997,4,OT,M,21,23
27351,12,28,1997,1,PB,M,28,31
27352,12,28,1997,3,PM,F,20,17
27353,12,28,1997,2,DO,F,35,45
27354,12,28,1997,1,PM,F,20,19
27355,12,28,1997,4,OT,F,20,25
27356,12,28,1997,4,PB,F,26,28
27357,12,29,1997,1,OT,F,20,21
27358,12,29,1997,2,DM,M,34,45
27359,12,29,1997,1,DM,M,35,50
27360,12,29,1997,2,PM,M,21,22
27361,12,29,1997,3,PM,M,21,21
27362,12,29,1997,1,DO,M,35,46
27363,12,29,1997,3,PM,M,21,22
27364,12,29,1997,3,DO,F,38,49
27365,12,29,1997,3,OT,F,21,21
27366,12,29,1997,3,DM,F,34,35
27367,12,29,1997,3,PM,F,20,18
27368,12,29,1997,3,DO,M,36,48
27369,12,29,1997,1,DO,F,34,44
27370,12,29,1997,4,DM,M,38,45
27371,12,29,1997,4,DM,F,36,39
27372,12,29,1997,1,DM,F,37,42
27373,12,29,1997,1,OT,M,19,26
27374,12,29,1997,1,NL,F,33,139
27375,12,29,1997,3,PB,F,26,30
27376,12,29,1997,1,DO,M,36,53
27377,12,29,1997,1,PB,M,27,32
27378,12,29,1997,4,DM,M,36,39
27379,12,29,1997,2,RM,F,16,10
27380,12,29,1997,1,DO,M,35,44
27381,12,29,1997,1,OT,M,20,25
27382,12,29,1997,3,OT,F,21,24
27383,12,29,1997,3,OT,M,20,22
27384,12,29,1997,2,DM,M,36,40
27385,12,29,1997,4,DM,F,34,44
27386,12,29,1997,1,PL,M,20,17
27387,12,29,1997,3,DM,M,35,45
27388,12,29,1997,4,DM,F,34,37
27389,12,29,1997,3,DM,M,35,42
27390,12,29,1997,4,OT,M,20,24
27391,12,29,1997,1,DM,F,35,46
27392,12,29,1997,3,DM,M,36,45
27393,12,29,1997,1,PL,M,19,16
27394,12,29,1997,2,OT,F,21,28
27395,12,29,1997,3,DM,F,35,44
27396,12,29,1997,4,DM,F,36,36
27397,12,29,1997,4,DM,F,35,43
27398,12,29,1997,4,DO,M,39,53
27399,12,29,1997,3,DM,F,36,43
27400,12,29,1997,1,DM,M,35,44
27401,12,29,1997,3,OT,M,20,24
27402,12,29,1997,2,OT,M,21,22
27403,12,29,1997,3,DM,F,37,44
27404,12,29,1997,1,DO,F,35,43
27405,12,29,1997,1,PB,F,25,29
27406,12,29,1997,4,DM,M,35,44
27407,12,29,1997,2,OT,F,20,20
27408,12,29,1997,4,DO,F,34,45
27409,12,29,1997,2,DO,F,36,51
27410,12,29,1997,3,PE,M,21,23
27411,12,29,1997,3,PM,F,21,25
27412,12,29,1997,3,OT,F,20,24
27414,1,31,1998,3,DM,F,35,41
27415,1,31,1998,3,DM,M,36,43
27416,1,31,1998,4,DM,F,34,41
27417,1,31,1998,3,PM,F,20,21
27418,1,31,1998,4,OT,M,21,18
27419,1,31,1998,1,PM,M,22,22
27420,1,31,1998,1,PM,F,26,28
27421,1,31,1998,4,PM,M,21,20
27422,1,31,1998,1,RM,M,16,10
27423,1,31,1998,1,PB,M,27,32
27424,1,31,1998,2,DM,M,37,41
27425,1,31,1998,3,DM,M,35,39
27426,1,31,1998,3,DS,F,51,122
27427,1,31,1998,4,DM,F,35,45
27428,1,31,1998,4,PM,M,20,23
27429,1,31,1998,1,DM,F,35,41
27430,1,31,1998,3,DM,F,36,42
27431,1,31,1998,4,PM,M,22,28
27432,1,31,1998,1,DM,M,35,42
27433,1,31,1998,3,PB,M,27,31
27434,1,31,1998,2,DO,M,36,52
27435,1,31,1998,2,DM,F,38,44
27436,1,31,1998,2,DM,M,36,46
27437,1,31,1998,3,DM,F,36,43
27438,1,31,1998,2,OT,F,21,25
27439,1,31,1998,3,DO,F,34,46
27440,1,31,1998,1,NL,F,34,178
27441,1,31,1998,2,PB,F,26,30
27442,1,31,1998,3,DM,F,35,40
27443,1,31,1998,4,DM,M,37,47
27444,1,31,1998,4,DM,F,36,41
27445,1,31,1998,2,PB,M,29,36
27446,1,31,1998,1,OT,F,20,22
27447,1,31,1998,3,DM,F,36,39
27448,1,31,1998,4,RM,F,17,10
27449,1,31,1998,3,DM,M,37,42
27450,1,31,1998,1,OT,F,20,22
27452,1,31,1998,3,PB,M,26,35
27453,1,31,1998,4,DO,M,37,57
27454,1,31,1998,2,DM,F,37,39
27455,1,31,1998,3,PB,F,26,31
27456,1,31,1998,3,OT,M,20,23
27457,1,31,1998,4,DM,M,37,42
27458,1,31,1998,4,DM,M,35,46
27459,1,31,1998,2,OT,M,20,24
27460,1,31,1998,1,PM,F,20,17
27461,1,31,1998,4,OT,M,21,22
27463,1,31,1998,3,OT,M,21,24
27464,1,31,1998,1,DM,M,39,43
27465,1,31,1998,1,OT,M,20,23
27466,1,31,1998,2,DM,F,36,42
27467,1,31,1998,1,DO,F,35,53
27468,1,31,1998,2,DM,M,36,44
27469,1,31,1998,4,OT,F,20,24
27470,1,31,1998,3,PB,F,26,29
27471,1,31,1998,1,DM,F,35,43
27473,1,31,1998,4,PB,M,27,35
27474,1,31,1998,1,PB,M,27,42
27475,1,31,1998,2,PB,M,27,39
27476,1,31,1998,3,PB,F,25,24
27478,2,1,1998,1,DM,F,35,40
27479,2,1,1998,3,OT,F,20,23
27480,2,1,1998,2,DO,F,38,48
27481,2,1,1998,3,PL,M,19,18
27482,2,1,1998,4,DM,M,39,44
27483,2,1,1998,1,PB,F,26,33
27484,2,1,1998,2,PB,M,28,36
27485,2,1,1998,4,DM,M,37,49
27486,2,1,1998,1,DM,F,34,40
27487,2,1,1998,3,DM,M,39,48
27488,2,1,1998,2,DO,F,37,52
27490,2,1,1998,2,DM,M,38,51
27491,2,1,1998,3,DO,M,36,52
27492,2,1,1998,3,PM,M,19,18
27493,2,1,1998,1,DO,M,38,56
27494,2,1,1998,1,DO,M,36,51
27495,2,1,1998,4,PM,M,21,23
27496,2,1,1998,3,PB,F,26,37
27497,2,1,1998,3,DM,F,35,42
27498,2,1,1998,3,OT,F,20,20
27499,2,1,1998,1,DO,F,36,43
27500,2,1,1998,1,OT,F,19,25
27501,2,1,1998,2,DM,M,36,45
27502,2,1,1998,3,DM,M,37,47
27503,2,1,1998,2,DM,F,36,44
27504,2,1,1998,2,DM,F,36,44
27505,2,1,1998,4,OT,F,21,22
27506,2,1,1998,3,DM,F,35,41
27507,2,1,1998,1,PM,M,20,25
27508,2,1,1998,1,DM,M,36,49
27509,2,1,1998,1,DM,M,35,43
27510,2,1,1998,4,OT,M,20,23
27511,2,1,1998,3,DM,M,35,41
27512,2,1,1998,4,DM,M,36,45
27513,2,1,1998,4,DM,M,35,49
27514,2,1,1998,4,OT,M,21,22
27515,2,1,1998,3,OT,M,20,23
27516,2,1,1998,4,OT,M,20,23
27517,2,1,1998,3,DM,M,37,40
27518,2,1,1998,3,DM,F,37,42
27519,2,1,1998,2,DM,F,37,43
27520,2,1,1998,4,PM,F,21,20
27521,2,1,1998,3,PB,F,25,28
27522,2,1,1998,4,DM,M,36,43
27523,2,1,1998,1,DM,M,36,35
27524,2,1,1998,4,DM,M,35,42
27525,2,1,1998,1,DO,M,37,50
27526,2,1,1998,4,DM,F,36,40
27527,2,1,1998,2,OT,M,20,26
27528,2,1,1998,1,PM,F,20,23
27529,2,1,1998,2,DM,F,37,43
27530,2,1,1998,1,OT,F,20,21
27531,2,1,1998,2,DM,F,36,41
27532,2,1,1998,1,DM,M,39,44
27533,2,1,1998,3,PM,M,20,23
27534,2,1,1998,4,PM,M,21,23
27535,2,1,1998,1,OT,M,20,23
27536,2,1,1998,1,DO,F,35,46
27537,2,1,1998,3,PM,F,21,21
27538,2,1,1998,2,PL,F,20,20
27539,2,1,1998,1,DM,F,35,45
27540,2,1,1998,1,DM,M,36,41
27541,2,1,1998,2,DO,M,35,41
27684,3,29,1998,1,DM,F,35,47
27685,3,29,1998,2,DM,F,35,45
27686,3,29,1998,1,DM,M,35,43
27687,3,29,1998,1,DM,F,35,46
27688,3,29,1998,3,DM,F,35,37
27689,3,29,1998,1,DM,M,39,44
27690,3,29,1998,1,PP,M,21,18
27691,3,29,1998,3,DM,M,36,47
27692,3,29,1998,4,OT,M,20,28
27693,3,29,1998,3,PB,F,26,34
27694,3,29,1998,2,PE,M,21,24
27695,3,29,1998,2,DM,F,35,38
27696,3,29,1998,4,DM,M,36,56
27697,3,29,1998,3,PB,M,25,35
27698,3,29,1998,4,PB,F,25,38
27699,3,29,1998,3,DM,M,36,49
27700,3,29,1998,3,DM,M,35,43
27701,3,29,1998,3,DM,M,34,45
27702,3,29,1998,1,DM,M,35,48
27703,3,29,1998,1,DM,F,36,44
27704,3,29,1998,1,DM,M,37,44
27705,3,29,1998,3,DM,M,37,48
27706,3,29,1998,2,PB,F,26,42
27707,3,29,1998,4,RM,M,16,12
27708,3,29,1998,4,DM,F,36,51
27709,3,29,1998,2,DM,M,37,50
27710,3,29,1998,3,PM,F,20,23
27711,3,29,1998,3,PB,M,26,38
27712,3,29,1998,3,DO,F,34,50
27713,3,29,1998,3,DM,M,36,43
27714,3,29,1998,1,DO,M,35,59
27715,3,29,1998,3,DM,M,37,43
27716,3,29,1998,1,DM,F,35,48
27717,3,29,1998,4,DM,M,37,49
27718,3,29,1998,2,DM,F,33,45
27719,3,29,1998,2,OT,F,21,30
27720,3,29,1998,2,DM,F,35,49
27721,3,29,1998,4,DM,F,37,47
27722,3,29,1998,1,PB,F,27,36
27723,3,29,1998,1,PB,F,25,35
27724,3,29,1998,1,PE,F,19,32
27725,3,29,1998,4,PP,M,20,20
27726,3,29,1998,4,PP,M,23,19
27727,3,29,1998,2,OT,M,21,23
27728,3,29,1998,1,DM,F,36,42
27729,3,29,1998,1,DM,F,34,43
27730,3,29,1998,3,DM,F,36,45
27731,3,29,1998,2,PB,M,27,42
27732,3,29,1998,1,PP,M,21,20
27733,3,29,1998,1,PB,M,27,30
27734,3,29,1998,4,NL,F,33,188
27735,3,29,1998,3,DM,F,38,40
27736,3,29,1998,3,PP,M,21,22
27737,3,29,1998,4,DM,M,36,45
27738,3,29,1998,2,PP,M,22,22
27739,3,29,1998,1,DM,F,34,43
27740,3,29,1998,2,PB,M,28,43
27741,3,29,1998,2,DO,M,36,55
27742,3,29,1998,2,DM,F,36,40
27743,3,29,1998,3,DM,M,36,50
27744,3,29,1998,4,PF,M,14,8
27746,5,2,1998,4,DM,M,35,53
27747,5,2,1998,3,DM,M,35,45
27748,5,2,1998,3,DM,M,36,50
27749,5,2,1998,1,PB,F,25,35
27750,5,2,1998,3,OT,F,19,14
27751,5,2,1998,2,PB,F,25,19
27752,5,2,1998,4,PP,M,22,22
27753,5,2,1998,1,DM,F,37,58
27754,5,2,1998,2,PP,M,21,20
27755,5,2,1998,2,PE,F,19,24
27756,5,2,1998,3,DM,F,36,41
27757,5,2,1998,4,NL,F,34,175
27758,5,2,1998,2,DM,F,35,45
27759,5,2,1998,2,DM,M,37,50
27760,5,2,1998,3,PM,F,20,27
27761,5,2,1998,1,PM,F,18,16
27762,5,2,1998,4,NL,F,31,238
27763,5,2,1998,3,PP,F,22,18
27764,5,2,1998,1,DM,F,35,53
27765,5,2,1998,4,DM,F,36,44
27766,5,2,1998,3,DM,M,35,42
27767,5,2,1998,1,PE,M,20,23
27768,5,2,1998,3,PP,M,21,19
27769,5,2,1998,4,DM,F,36,44
27771,5,2,1998,1,DM,M,36,46
27772,5,2,1998,4,DM,M,34,43
27773,5,2,1998,3,PF,F,16,11
27774,5,2,1998,3,PB,F,25,37
27775,5,2,1998,4,DM,F,35,46
27776,5,2,1998,4,DM,M,35,46
27777,5,2,1998,1,OT,F,19,35
27778,5,2,1998,3,DM,M,36,53
27779,5,2,1998,4,PB,M,27,39
27780,5,2,1998,1,OT,M,19,29
27782,5,2,1998,2,DM,F,36,44
27783,5,2,1998,1,DM,F,35,45
27784,5,2,1998,4,DM,M,36,47
27785,5,2,1998,3,PB,F,26,38
27786,5,2,1998,1,DM,M,35,47
27787,5,2,1998,4,PP,F,21,17
27788,5,2,1998,4,OT,F,20,31
27789,5,2,1998,1,PB,F,25,31
27790,5,2,1998,2,PP,F,22,19
27791,5,2,1998,2,DM,M,37,47
27792,5,2,1998,4,PL,F,20,8
27793,5,2,1998,3,DO,M,36,30
27794,5,2,1998,4,RM,F,18,14
27795,5,2,1998,1,PP,F,22,19
27796,5,2,1998,2,PB,M,27,46
27797,5,2,1998,2,DM,M,35,45
27798,5,2,1998,2,OT,M,20,29
27799,5,2,1998,4,PM,F,20,17
27800,5,2,1998,1,PP,M,22,20
27801,5,3,1998,3,PL,M,21,22
27802,5,3,1998,4,DO,M,36,59
27803,5,3,1998,3,DM,M,36,49
27804,5,3,1998,1,PP,F,21,18
27805,5,3,1998,4,OT,F,19,28
27806,5,3,1998,2,PB,F,26,42
27807,5,3,1998,1,PP,M,22,18
27808,5,3,1998,3,PB,F,25,40
27809,5,3,1998,2,DM,F,37,46
27810,5,3,1998,2,NL,F,34,140
27811,5,3,1998,4,DM,F,36,40
27812,5,3,1998,2,DM,M,36,52
27813,5,3,1998,2,DM,F,34,44
27814,5,3,1998,4,PP,F,20,17
27815,5,3,1998,3,DO,M,37,61
27816,5,3,1998,3,PM,M,20,13
27817,5,3,1998,4,PM,M,21,21
27818,5,3,1998,3,DM,F,35,50
27819,5,3,1998,1,PP,M,22,20
27820,5,3,1998,1,PB,M,26,20
27821,5,3,1998,3,PP,F,21,20
27822,5,3,1998,2,PM,F,21,26
27823,5,3,1998,1,DM,M,37,52
27824,5,3,1998,2,DM,F,37,46
27825,5,3,1998,3,DM,M,37,48
27826,5,3,1998,4,DM,M,36,48
27828,5,3,1998,3,PP,F,21,17
27829,5,3,1998,4,OT,M,18,13
27830,5,3,1998,3,DM,M,37,46
27831,5,3,1998,3,PE,M,20,13
27832,5,3,1998,1,DM,F,36,43
27833,5,3,1998,3,DO,M,34,57
27834,5,3,1998,1,PP,F,20,14
27835,5,3,1998,3,PP,M,20,23
27836,5,3,1998,1,OT,F,19,13
27837,5,3,1998,2,OT,M,17,26
27838,5,3,1998,1,DM,F,36,50
27839,5,3,1998,4,DM,M,34,26
27840,5,3,1998,2,PB,M,26,22
27841,5,3,1998,4,DM,M,36,48
27842,5,3,1998,1,PP,M,21,20
27843,5,3,1998,2,PP,F,22,15
27844,5,3,1998,1,DM,M,37,50
27845,5,3,1998,1,DO,F,36,57
27846,5,3,1998,3,PP,F,22,21
27847,5,3,1998,3,OT,M,21,31
27848,5,3,1998,4,PP,F,22,17
27850,5,3,1998,1,DM,F,36,54
27851,5,3,1998,4,DM,F,36,51
27852,5,3,1998,1,PM,M,19,12
27853,5,3,1998,2,DM,F,33,44
27855,5,28,1998,3,PP,M,22,20
27856,5,28,1998,2,DO,F,34,59
27857,5,28,1998,4,OT,F,19,23
27858,5,28,1998,2,DM,F,35,44
27859,5,28,1998,1,PE,F,20,27
27860,5,28,1998,4,NL,F,33,190
27861,5,28,1998,3,PP,M,22,21
27862,5,28,1998,1,DM,M,37,51
27863,5,28,1998,3,PP,M,21,18
27864,5,28,1998,4,OT,F,21,25
27865,5,28,1998,1,DM,M,36,52
27866,5,28,1998,1,DO,M,34,59
27867,5,28,1998,4,NL,F,33,199
27868,5,28,1998,3,PB,M,26,24
27869,5,28,1998,1,PB,F,26,35
27870,5,28,1998,3,PE,M,19,13
27871,5,28,1998,3,DM,M,34,47
27872,5,28,1998,3,DM,F,36,44
27873,5,28,1998,3,DM,M,35,48
27874,5,28,1998,2,PP,F,21,18
27875,5,28,1998,4,PP,M,22,21
27876,5,28,1998,1,DM,F,37,38
27877,5,28,1998,2,DM,F,35,45
27878,5,28,1998,2,PM,F,21,20
27879,5,28,1998,3,PF,M,15,7
27880,5,28,1998,2,DM,F,37,48
27881,5,28,1998,4,PF,F,16,10
27882,5,28,1998,2,DM,M,37,42
27883,5,28,1998,2,DO,M,35,36
27884,5,28,1998,1,DM,M,35,21
27885,5,28,1998,1,PF,F,15,7
27886,5,28,1998,2,DM,F,36,46
27887,5,28,1998,2,DM,F,36,47
27888,5,28,1998,2,DM,F,35,46
27889,5,28,1998,3,PB,F,27,25
27890,5,28,1998,4,PB,F,26,34
27891,5,28,1998,4,DM,M,34,45
27892,5,28,1998,1,PF,M,16,8
27893,5,28,1998,1,OT,M,19,29
27894,5,28,1998,2,PP,M,21,21
27895,5,28,1998,2,DM,M,37,48
27896,5,28,1998,3,DM,F,37,45
27897,5,28,1998,1,NL,M,21,110
27898,5,28,1998,4,PL,M,20,20
27899,5,28,1998,4,DM,F,33,48
27900,5,28,1998,1,DM,F,34,22
27901,5,28,1998,3,DM,M,39,43
27902,5,28,1998,4,PP,M,21,19
27903,5,28,1998,3,DM,M,36,46
27904,5,28,1998,4,PP,F,23,20
27905,5,28,1998,4,OT,M,20,30
27906,5,28,1998,2,PB,F,25,20
27907,5,28,1998,2,DM,M,34,46
27908,5,28,1998,3,PP,M,22,17
27909,5,28,1998,3,DM,M,37,52
27910,5,28,1998,2,PE,M,20,16
27911,5,28,1998,3,DM,M,35,44
27912,5,28,1998,1,DM,F,36,57
27913,5,28,1998,4,PP,F,22,17
27914,5,28,1998,3,PM,F,19,9
27915,5,28,1998,4,PP,F,22,19
27916,5,28,1998,1,OT,M,22,29
27917,5,28,1998,3,DM,F,36,50
27918,5,28,1998,1,DO,M,37,56
27919,5,28,1998,3,NL,F,34,158
27920,5,28,1998,4,PB,F,25,31
27921,5,28,1998,1,DM,F,36,44
27922,5,28,1998,4,PF,F,16,10
27923,5,28,1998,2,PB,F,26,22
27924,5,28,1998,1,PB,F,26,35
27925,5,28,1998,1,DM,M,34,38
27926,5,28,1998,4,NL,F,29,103
27927,5,28,1998,4,PP,M,22,19
27928,5,28,1998,3,PM,F,20,22
27929,5,28,1998,3,DM,F,36,44
27930,5,28,1998,2,PP,M,22,20
27931,5,28,1998,1,DM,M,36,40
27932,5,28,1998,1,NL,M,31,120
27933,5,28,1998,2,DM,M,37,44
27934,5,29,1998,4,OT,M,19,28
27935,5,29,1998,3,OT,M,21,21
27937,5,29,1998,4,OT,M,20,21
27938,5,29,1998,3,DM,F,35,54
27939,5,29,1998,3,DO,M,37,46
27940,5,29,1998,3,DM,M,37,46
27941,5,29,1998,4,DM,M,36,45
27942,5,29,1998,2,DM,M,37,50
27943,5,29,1998,4,DM,M,36,49
27944,5,29,1998,3,DO,F,35,26
27945,5,29,1998,4,PP,F,21,15
27946,5,29,1998,4,OT,M,22,27
27947,5,29,1998,3,DO,M,37,57
27948,5,29,1998,2,DM,M,35,51
27949,5,29,1998,4,DO,F,34,44
27950,5,29,1998,1,DM,M,35,47
27951,5,29,1998,1,PB,M,27,40
27952,5,29,1998,1,PB,F,26,39
27953,5,29,1998,3,DM,M,36,51
27954,5,29,1998,3,DM,M,35,29
27955,5,29,1998,2,PB,M,27,35
27957,5,29,1998,3,PL,M,21,16
27958,5,29,1998,3,PM,F,22,26
27960,5,29,1998,2,PP,F,21,16
27961,5,29,1998,1,DM,M,36,45
27962,5,29,1998,1,DM,M,37,49
27963,5,29,1998,2,DM,F,37,43
27964,5,29,1998,1,PP,M,23,18
27965,5,29,1998,3,OT,F,22,24
27966,5,29,1998,2,PP,F,23,21
27967,5,29,1998,3,DM,M,37,48
27968,5,29,1998,3,PP,F,22,17
27969,5,29,1998,4,PF,M,22,23
27970,5,29,1998,4,DM,F,35,47
27972,5,29,1998,2,DM,M,34,48
27973,5,29,1998,2,DM,M,34,46
27974,5,29,1998,3,DM,F,35,39
27975,5,29,1998,3,PL,M,20,13
27976,5,29,1998,2,PB,F,27,41
27977,5,29,1998,1,DM,F,37,48
27978,5,29,1998,2,OT,F,20,18
27979,5,29,1998,2,PF,M,15,7
27980,5,29,1998,3,DM,F,35,51
27981,5,29,1998,3,DO,F,35,23
27982,5,29,1998,3,NL,M,31,140
27983,5,29,1998,2,DM,F,36,48
27984,5,29,1998,2,PB,F,26,27
27985,5,29,1998,1,PE,M,21,14
27986,5,29,1998,3,OT,M,21,21
27987,5,29,1998,2,PB,F,25,34
27988,5,29,1998,1,DM,F,35,40
27989,5,29,1998,4,PP,F,21,17
27990,5,29,1998,1,DM,M,38,50
27991,5,29,1998,2,DM,F,35,49
27992,5,29,1998,4,PM,M,20,18
27993,5,29,1998,3,PB,M,26,29
27994,5,29,1998,1,PP,M,21,18
27995,5,29,1998,3,DM,F,36,53
27996,5,29,1998,4,PM,F,20,16
27997,5,29,1998,4,PP,M,21,19
27999,5,29,1998,3,PM,F,20,18
28000,5,29,1998,3,OT,M,20,21
28001,5,29,1998,2,PP,F,22,18
28002,5,29,1998,1,DO,M,35,55
28003,5,29,1998,3,DM,F,36,44
28004,5,29,1998,1,OT,F,20,28
28005,5,29,1998,1,PB,F,26,34
28006,5,29,1998,3,DM,F,35,43
28007,5,29,1998,2,DM,F,35,48
28008,5,29,1998,3,DM,F,36,46
28009,5,29,1998,4,DO,F,36,62
28010,5,29,1998,4,DO,F,34,28
28012,5,29,1998,2,DM,M,36,46
28013,6,27,1998,1,DS,F,51,106
28015,6,27,1998,4,DM,M,37,38
28016,6,27,1998,4,PP,M,21,14
28017,6,27,1998,4,PP,F,22,14
28018,6,27,1998,3,DM,F,38,49
28019,6,27,1998,1,DM,M,37,33
28020,6,27,1998,3,PP,F,21,11
28021,6,27,1998,3,DM,M,39,47
28022,6,27,1998,4,NL,F,31,182
28023,6,27,1998,1,PB,M,27,16
28024,6,27,1998,2,DO,F,36,30
28025,6,27,1998,2,PP,F,23,25
28026,6,27,1998,2,DM,M,34,21
28027,6,27,1998,4,PP,F,21,20
28028,6,27,1998,2,PP,M,22,12
28029,6,27,1998,1,DM,F,36,44
28030,6,27,1998,4,PP,F,23,20
28031,6,27,1998,3,OT,F,19,25
28032,6,27,1998,3,NL,M,33,136
28033,6,27,1998,2,DM,M,36,45
28034,6,27,1998,4,PB,F,26,20
28035,6,27,1998,3,OT,M,21,28
28036,6,27,1998,2,PB,F,27,33
28037,6,27,1998,4,PF,F,16,8
28038,6,27,1998,2,DO,M,36,56
28039,6,27,1998,1,NL,F,32,189
28040,6,27,1998,1,OT,F,20,25
28041,6,27,1998,3,PB,F,26,33
28042,6,27,1998,4,PB,M,27,30
28043,6,27,1998,3,PB,F,26,38
28044,6,27,1998,3,OT,M,20,29
28046,6,27,1998,2,PB,F,26,34
28048,6,27,1998,1,PM,M,21,22
28049,6,27,1998,3,DM,M,37,33
28050,6,27,1998,3,OT,F,20,17
28051,6,27,1998,1,PB,F,26,35
28052,6,27,1998,3,PP,M,21,18
