gbifID	occurrenceID	species	scientificName	countryCode	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	day	month	year	speciesKey
3862725301	http://tun.fi/KE.176/62ce6f31d5de816d9a950a6c#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.380845	23.437273	1	12	7	2022	3628745
3862129406	urn:uuid:8d4195d6-1dbd-4e53-9793-58de6e9f2aec	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.350138	10.253874	1	7	7	2022	3628745
3861984309	urn:uuid:04d2a050-4a08-425a-8244-a2b36dca5701	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.440039	10.477177	10	5	7	2022	3628745
3861869362	http://tun.fi/KE.176/62cc61ead5de816d9a9509da#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.519749	23.937418	1	11	7	2022	3628745
3861869360	http://tun.fi/KE.176/62c95245d5de816d9a9508f6#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.111796	25.810216	1	9	7	2022	3628745
3861869356	http://tun.fi/KE.176/62cc24d4d5de816d9a9509c1#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.982456	25.856758	1	11	7	2022	3628745
3861869353	http://tun.fi/KE.176/62cc543ed5de816d9a9509d2#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.983024	25.437916	1	10	7	2022	3628745
3861869351	http://tun.fi/KE.176/62c96a08d5de816d9a9508fc#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.922234	24.634895	1	9	7	2022	3628745
3861869350	http://tun.fi/KE.176/62cae847d5de816d9a95095a#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.219647	25.756138	100	10	7	2022	3628745
3861869349	http://tun.fi/KE.176/62cd2043d5de816d9a950a02#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.573325	29.810198	1	11	7	2022	3628745
3861869347	http://tun.fi/KE.176/62cc7edbd5de816d9a9509ee#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.180135	29.432727	1	11	7	2022	3628745
3861869345	http://tun.fi/KE.176/62cc6cf3d5de816d9a9509e4#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.32404	24.305099	1	4	7	2022	3628745
3861869344	http://tun.fi/KE.176/62cc7eccd5de816d9a9509ed#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.180135	29.432727	1	11	7	2022	3628745
3861869343	http://tun.fi/KE.176/62cb0b87d5de816d9a950978#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.025931	24.447703	1	9	7	2022	3628745
3861869340	http://tun.fi/KE.176/62c94d69d5de816d9a9508f5#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.715772	25.26296	1	9	7	2022	3628745
3861869339	http://tun.fi/KE.176/62cafe04d5de816d9a950975#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.192169	24.593176	1	10	7	2022	3628745
3861869333	http://tun.fi/KE.176/62cae7c2d5de816d9a950959#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.228803	25.728654	100	9	7	2022	3628745
3861869324	http://tun.fi/KE.176/62c9d6d8d5de816d9a950929#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.866035	28.815184	1	8	7	2022	3628745
3861869320	http://tun.fi/KE.176/62cd51e9d5de816d9a950a13#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.940302	27.648047	1	11	7	2022	3628745
3861869318	http://tun.fi/KE.176/62ca7c3cd5de816d9a950937#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.958936	22.634006	1	10	7	2022	3628745
3861869317	http://tun.fi/KE.176/62cabd1fd5de816d9a95094d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	65.10523	25.39782	1	10	7	2022	3628745
3861869316	http://tun.fi/KE.176/62cbaa8bd5de816d9a950991#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.425435	23.735516	1	10	7	2022	3628745
3861869312	http://tun.fi/KE.176/62c949d0d5de816d9a9508f4#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.474071	24.662227	1	9	7	2022	3628745
3861869307	http://tun.fi/KE.176/62cbfe77d5de816d9a9509ab#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.654344	25.725082	1	11	7	2022	3628745
3861869306	http://tun.fi/KE.176/62c922fdd5de816d9a9508eb#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.981311	24.471151	1	8	7	2022	3628745
3861869303	http://tun.fi/KE.176/62c9d73bd5de816d9a95092a#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.863768	28.811951	1	8	7	2022	3628745
3861869302	http://tun.fi/KE.176/62ca8876d5de816d9a950939#Unit1	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	FI	61.359349	21.999376	1	9	7	2022	3628745
3861868612	http://tun.fi/KE.176/62c351acd5de065503aa3093#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.451794	23.74984	1	3	7	2022	3628745
3861699353	http://tun.fi/JX.1410735#3	Heracleum persicum	Heracleum persicum Desf.	FI	60.050282	23.947575	1	26	6	2022	3628745
3857927657	urn:lsid:artportalen.se:sighting:101389396	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.62676	16.64436	25	4	6	2022	3628745
3857886746	urn:lsid:artportalen.se:sighting:101641550	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	57.63981	11.92001	10	12	6	2022	3628745
3857775339	urn:lsid:artportalen.se:sighting:101791521	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	65.96202	16.19608	10	21	6	2022	3628745
3857449883	urn:lsid:artportalen.se:sighting:101169265	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	59.09227	14.13022	25	25	5	2022	3628745
3857370862	urn:lsid:artportalen.se:sighting:101539577	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	56.23239	15.26976	25	9	6	2022	3628745
3857368115	urn:lsid:artportalen.se:sighting:101485547	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	59.09226	14.13024	10	6	6	2022	3628745
3857360317	urn:lsid:artportalen.se:sighting:101780154	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	56.19795	14.85304	5	20	6	2022	3628745
3857282085	urn:lsid:artportalen.se:sighting:102019324	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.21134	19.7163	5	2	7	2022	3628745
3857121193	urn:lsid:artportalen.se:sighting:101485808	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	59.09506	14.13045	10	6	6	2022	3628745
3856997625	urn:lsid:artportalen.se:sighting:101472417	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.90532	19.73444	25	4	6	2022	3628745
3856780057	urn:lsid:artportalen.se:sighting:101665412	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.92865	17.93554	25	13	6	2022	3628745
3856639796	urn:lsid:artportalen.se:sighting:101831116	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.8015	20.27959	25	23	6	2022	3628745
3856635814	urn:lsid:artportalen.se:sighting:101708132	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	57.70752	11.93159	25	17	6	2022	3628745
3856490974	urn:lsid:artportalen.se:sighting:101171806	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.93369	19.21593	10	26	5	2022	3628745
3856481785	urn:lsid:artportalen.se:sighting:101794858	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	56.24048	15.27583	25	21	6	2022	3628745
3856421878	urn:lsid:artportalen.se:sighting:101169047	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	59.09506	14.13045	25	25	5	2022	3628745
3856101333	http://tun.fi/KE.176/62c70d41d5de816d9a95087b#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.347789	25.093876	1	7	7	2022	3628745
3856101326	http://tun.fi/KE.176/62c8519bd5de816d9a9508c1#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.626015	25.212749	1	8	7	2022	3628745
3856101325	http://tun.fi/KE.176/62c85ba3d5de816d9a9508ca#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.644161	27.610024	1	8	7	2022	3628745
3856101314	http://tun.fi/KE.176/62c6d299d5de816d9a950862#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.210126	24.817826	1	7	7	2022	3628745
3856101311	http://tun.fi/KE.176/62c70d37d5de816d9a95087a#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.347789	25.093876	1	7	7	2022	3628745
3856101310	http://tun.fi/KE.176/62c6f685d5de816d9a950870#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.483209	22.597047	1	7	7	2022	3628745
3856101309	http://tun.fi/KE.176/62c7e365d5de816d9a9508a1#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.59775	24.862681	1	7	7	2022	3628745
3856101304	http://tun.fi/KE.176/62c82b2ed5de816d9a9508b9#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.115286	21.662401	1	8	7	2022	3628745
3855609314	http://tun.fi/KE.176/62c57186d5de065503aa30f6#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.098489	23.055995	1	6	7	2022	3628745
3855609313	http://tun.fi/KE.176/62c57842d5de065503aa30f7#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.539927	26.904966	1	5	7	2022	3628745
3855609312	http://tun.fi/KE.176/62c62453d5de065503aa3127#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.663367	27.076317	1	6	7	2022	3628745
3855609311	http://tun.fi/KE.176/62c5a6f9d5de065503aa3104#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.026974	24.44754	1	6	7	2022	3628745
3855609307	http://tun.fi/KE.176/62c6637bd5de065503aa3128#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.591078	26.586891	1	7	7	2022	3628745
3855609306	http://tun.fi/KE.176/62c53bcbd5de065503aa30ed#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.52022	27.210223	1	6	7	2022	3628745
3855609304	http://tun.fi/KE.176/62c540aed5de065503aa30ee#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.268981	25.107561	10	6	7	2022	3628745
3855609302	http://tun.fi/KE.176/62c6239fd5de065503aa3126#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.663563	27.078271	1	6	7	2022	3628745
3846062581	urn:uuid:dd930822-bba6-4d1f-a9f1-6283e2236337	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.718361	19.092829	10	1	7	2022	3628745
3845983335	urn:uuid:14e092a6-a006-4477-ba4e-07b9413112dd	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	68.820926	16.554531	346	27	6	2022	3628745
3844650433	urn:uuid:5f6330c4-b110-4f04-aee8-58ffbb44fffb	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.395367	10.377563	10	1	7	2022	3628745
3844596310	urn:uuid:06846810-a3de-4789-909d-e7076710e98f	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.413251	10.370852	5	4	7	2022	3628745
3844073632	http://tun.fi/KE.176/62a23a38d5deb0fafdc61d30#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.135073	21.598367	1	9	6	2022	3628745
3844073628	http://tun.fi/KE.176/62ab1ed3d5deb0fafdc61f3c#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.860837	22.990321	100	16	6	2022	3628745
3844073622	http://tun.fi/KE.176/629f9110d5deb0fafdc61ca9#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.674514	27.06497	1	7	6	2022	3628745
3844073610	http://tun.fi/KE.176/62af6bbed5deb0fafdc6209a#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	64.116286	29.491807	1	19	6	2022	3628745
3844073602	http://tun.fi/KE.176/62c3e99ed5de065503aa30a9#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.694983	24.282699	1	4	7	2022	3628745
3844073597	http://tun.fi/KE.176/62aff8f4d5deb0fafdc620aa#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.391258	23.037402	1	20	6	2022	3628745
3844073593	http://tun.fi/KE.176/62a0f458d5deb0fafdc61cec#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.808029	29.025843	1	8	6	2022	3628745
3844073591	http://tun.fi/KE.176/62c48c19d5de065503aa30d8#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.519762	23.937461	100	5	7	2022	3628745
3844073589	http://tun.fi/KE.176/62c44811d5de065503aa30c7#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.274731	24.956307	1	5	7	2022	3628745
3844073587	http://tun.fi/KE.176/62a574cad5deb0fafdc61dd5#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.699026	23.142203	1	12	6	2022	3628745
3844073581	http://tun.fi/KE.176/62aca694d5deb0fafdc61fbe#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.334096	25.857795	1	17	6	2022	3628745
3844073578	http://tun.fi/KE.176/62b4593dd5deb0fafdc621e0#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.076198	28.282375	1	23	6	2022	3628745
3844073577	http://tun.fi/KE.176/62c42ef5d5de065503aa30be#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.292811	24.961644	1	4	7	2022	3628745
3844073572	http://tun.fi/KE.176/629ee7b8d5deb0fafdc61c61#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.449927	23.375231	50000	3	6	2022	3628745
3844073569	http://tun.fi/KE.176/62c304a4d5de065503aa307d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.402246	25.648575	1	4	7	2022	3628745
3844073565	http://tun.fi/KE.176/62c44806d5de065503aa30c6#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.274731	24.956307	1	5	7	2022	3628745
3844073560	http://tun.fi/KE.176/6299eacfd5deb0fafdc61b3c#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.244737	25.781851	1	2	6	2022	3628745
3844073558	http://tun.fi/KE.176/62bbfb58d5deb0fafdc6240d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.542967	23.864025	1	29	6	2022	3628745
3844073555	http://tun.fi/KE.176/62c31f1ad5de065503aa3084#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.10417	21.661498	1	4	7	2022	3628745
3844073553	http://tun.fi/KE.176/62a7625ed5deb0fafdc61e53#Unit1	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	FI	62.734247	29.445079	1	12	6	2022	3628745
3844073551	http://tun.fi/KE.176/62acd472d5deb0fafdc61fc9#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.919348	24.667564	100	14	6	2022	3628745
3844073549	http://tun.fi/KE.176/62a4c48ed5deb0fafdc61db2#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.144371	24.877839	1	11	6	2022	3628745
3844073547	http://tun.fi/KE.176/629cd7fad5deb0fafdc61beb#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.24335	25.888291	1	5	6	2022	3628745
3844073544	http://tun.fi/KE.176/62a87f12d5deb0fafdc61e8e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.06005	22.298747	1	14	6	2022	3628745
3844073543	http://tun.fi/KE.176/62c31f0cd5de065503aa3083#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.10417	21.661498	1	4	7	2022	3628745
3844073535	http://tun.fi/KE.176/62c48399d5de065503aa30d4#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.880428	24.808807	100	5	7	2022	3628745
3844073528	http://tun.fi/KE.176/62a97cebd5deb0fafdc61ec3#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.485245	22.10429	1	15	6	2022	3628745
3844073522	http://tun.fi/KE.176/62c48e20d5de065503aa30da#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.508792	23.92051	100	5	7	2022	3628745
3844073520	http://tun.fi/KE.176/629f6544d5deb0fafdc61c8b#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.545509	22.651632	1	6	6	2022	3628745
3844073519	http://tun.fi/KE.176/62992505d5deb0fafdc61b28#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.479286	28.398615	100000	2	6	2022	3628745
3844073518	http://tun.fi/KE.176/62c3d093d5de065503aa30a1#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.430968	28.714185	50000	4	7	2022	3628745
3844073503	http://tun.fi/KE.176/62bebe57d5de065503aa2f3d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.063145	26.636249	1	30	6	2022	3628745
3844073499	http://tun.fi/KE.176/62b15e7ed5deb0fafdc62113#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.4025	25.6485	1000	20	6	2022	3628745
3844073490	http://tun.fi/KE.176/62b9803cd5deb0fafdc62353#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.077602	22.771951	1	27	6	2022	3628745
3844073489	http://tun.fi/KE.176/62a0fa89d5deb0fafdc61cef#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.252269	24.450448	1	8	6	2022	3628745
3844073487	http://tun.fi/KE.176/62b9c68ed5deb0fafdc62379#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.042626	27.740403	1	27	6	2022	3628745
3844073480	http://tun.fi/KE.176/62b6b731d5deb0fafdc6226e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.620583	22.931269	1	25	6	2022	3628745
3844073479	http://tun.fi/KE.176/629fd422d5deb0fafdc61cbe#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.626	29.668	1	7	6	2022	3628745
3844073478	http://tun.fi/KE.176/62bab7f1d5deb0fafdc623b7#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.63199	23.830407	50000	27	6	2022	3628745
3844073473	http://tun.fi/KE.176/62ab5504d5deb0fafdc61f4e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.555846	29.821052	1	24	5	2022	3628745
3844073471	http://tun.fi/KE.176/62bc5706d5deb0fafdc62432#Unit1	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	FI	60.231153	25.11756	1000	28	6	2022	3628745
3844073469	http://tun.fi/KE.176/629f1425d5deb0fafdc61c73#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.796386	26.923889	1	4	6	2022	3628745
3844073467	http://tun.fi/KE.176/629fab5dd5deb0fafdc61cbb#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.936239	26.405951	1	7	6	2022	3628745
3844073466	http://tun.fi/KE.176/62baa577d5deb0fafdc623b0#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.890964	24.792612	1	28	6	2022	3628745
3844073461	http://tun.fi/KE.176/62a0cc61d5deb0fafdc61ce3#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.752348	26.12529	100	8	6	2022	3628745
3844073459	http://tun.fi/KE.176/62c3619dd5de065503aa309a#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.673472	21.647979	1	5	7	2022	3628745
3844073442	http://tun.fi/KE.176/62c018f1d5de065503aa2f91#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.172967	24.760269	100	2	7	2022	3628745
3844073441	http://tun.fi/KE.176/62b97ecbd5deb0fafdc62352#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.706646	25.222588	1	27	6	2022	3628745
3844073440	http://tun.fi/KE.176/62a24cc2d5deb0fafdc61d41#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.706884	25.223401	1	9	6	2022	3628745
3844073437	http://tun.fi/KE.176/62b59c79d5deb0fafdc62231#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.860977	22.988543	1	24	6	2022	3628745
3844073431	http://tun.fi/KE.176/629c9135d5deb0fafdc61bc3#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.571712	25.825531	1000	4	6	2022	3628745
3844073419	http://tun.fi/KE.176/62a23a73d5deb0fafdc61d31#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.135073	21.598367	1	9	6	2022	3628745
3844073414	http://tun.fi/KE.176/629f2c2fd5deb0fafdc61c77#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.852003	23.141483	1	7	6	2022	3628745
3844073412	http://tun.fi/KE.176/62a1c8c4d5deb0fafdc61d0d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	65.687356	24.670337	100	9	6	2022	3628745
3844073403	http://tun.fi/KE.176/62ae189dd5deb0fafdc62024#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.472884	23.757426	100	18	6	2022	3628745
3844073400	http://tun.fi/KE.176/62a59f77d5deb0fafdc61de0#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.063028	25.84328	1	12	6	2022	3628745
3844073397	http://tun.fi/KE.176/62ab600bd5deb0fafdc61f56#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.337842	27.419367	1	16	6	2022	3628745
3844073391	http://tun.fi/KE.176/62c17062d5de065503aa2fff#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.668213	26.551288	1	3	7	2022	3628745
3844073387	http://tun.fi/KE.176/62b14f90d5deb0fafdc6210b#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.38768	23.755872	1	20	6	2022	3628745
3844073386	http://tun.fi/KE.176/6299d59cd5deb0fafdc61b32#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.58247	29.869733	1	3	6	2022	3628745
3844073383	http://tun.fi/KE.176/62aca686d5deb0fafdc61fbd#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.334096	25.857795	1	17	6	2022	3628745
3844073363	http://tun.fi/KE.176/62a0e385d5deb0fafdc61ce7#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.669196	22.660009	1	8	6	2022	3628745
3844073356	http://tun.fi/KE.176/629af469d5deb0fafdc61b59#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.918608	24.667809	1	4	6	2022	3628745
3844073352	http://tun.fi/KE.176/62b9b773d5deb0fafdc62374#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	65.024289	25.458834	100	27	6	2022	3628745
3844073347	http://tun.fi/KE.176/62bd8a16d5deb0fafdc6247e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.021553	24.672443	1	30	6	2022	3628745
3844073340	http://tun.fi/KE.176/62c2ba80d5de065503aa304f#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.044347	24.548598	50000	4	7	2022	3628745
3844073334	http://tun.fi/KE.176/62a0f423d5deb0fafdc61ceb#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.808029	29.025843	1	8	6	2022	3628745
3844073332	http://tun.fi/KE.176/62a96a7bd5deb0fafdc61ec0#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.495937	23.905486	1	14	6	2022	3628745
3844073320	http://tun.fi/KE.176/62a035cbd5deb0fafdc61cc1#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.258244	24.87305	1	8	6	2022	3628745
3844073311	http://tun.fi/KE.176/62b7469fd5deb0fafdc622a9#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	65.727726	24.581169	1	25	6	2022	3628745
3844073309	http://tun.fi/KE.176/62ab159ed5deb0fafdc61f35#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.398469	25.907341	1	29	5	2022	3628745
3844073308	http://tun.fi/KE.176/629b6817d5deb0fafdc61b83#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.871014	28.897886	1	4	6	2022	3628745
3844073304	http://tun.fi/KE.176/62a08c7ad5deb0fafdc61cd6#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.349621	24.199693	1	8	6	2022	3628745
3844073301	http://tun.fi/KE.176/62a61dafd5deb0fafdc61e08#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.562	21.599	1	12	6	2022	3628745
3821088461	http://tun.fi/KE.176/62bd552fd5deb0fafdc62465#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.445133	22.263957	1	30	6	2022	3628745
3818909373	http://tun.fi/JX.1392045#3	Heracleum persicum	Heracleum persicum Desf.	FI	63.673795	26.381711	100	7	6	2022	3628745
3818887548	http://tun.fi/JX.1395856#3	Heracleum persicum	Heracleum persicum Desf.	FI	60.630381	22.310876	100	14	6	2022	3628745
3816502496	urn:uuid:db73d7a5-dd6b-4b9d-b081-36764306c69f	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.401578	10.443921	25	20	5	2022	3628745
3815788303	http://tun.fi/JX.1406793#3	Heracleum persicum	Heracleum persicum Desf.	FI	60.175652	23.961519	100	19	6	2022	3628745
3807894419	urn:uuid:6b2222ab-c9f2-4315-acf9-af66af6d0252	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	67.283893	14.421994	5	8	6	2022	3628745
3807810518	urn:uuid:bd352ff5-4574-46fe-b350-acbb909f39e6	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	68.575865	16.496419	3699	4	6	2022	3628745
3807797387	urn:uuid:470096f1-0289-416b-a3d0-4849fa7b7dca	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	68.82188	16.553399	222	4	6	2022	3628745
3807725495	urn:uuid:c3771a59-26f4-4a0b-a4da-e8d78fd548dc	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	67.283473	14.418014	5	8	6	2022	3628745
3807453304	http://tun.fi/JX.1393018#3	Heracleum persicum	Heracleum persicum Desf.	FI	60.23589	25.063613	100	9	6	2022	3628745
3803995513	urn:uuid:b346bbd7-210e-4c6c-aa47-a247d37c5287	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.62866	18.915079	200	4	6	2022	3628745
3803995385	urn:uuid:3d8f5978-abf6-4c09-9850-a437ed0f1c47	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.350138	10.253874	1	3	6	2022	3628745
3803972389	urn:uuid:48d9397f-9469-4124-9d2e-c5127934c2dc	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.569702	18.770936	75	25	5	2022	3628745
