gbifID	occurrenceID	species	speciesKey	eventDate	decimalLatitude	decimalLongitude	locality	municipality	coordinateUncertaintyInMeters
4873308082	Natuurpunt:Waarnemingen:308731648	Heracleum mantegazzianum	3034825	2024-05-10	50.91833	4.28638		Merchtem	800
4873307955	Natuurpunt:Waarnemingen:308535501	Heracleum mantegazzianum	3034825	2024-05-09	50.93201	4.35351		Grimbergen	17
4873307949	Natuurpunt:Waarnemingen:308522442	Heracleum mantegazzianum	3034825	2024-05-09	50.88693	5.34485		Hasselt	5
4873307814	Natuurpunt:Waarnemingen:308274835	Heracleum mantegazzianum	3034825	2024-05-07	50.85722	3.62374		Oudenaarde	3
4873307455	Natuurpunt:Waarnemingen:307517728	Heracleum mantegazzianum	3034825	2024-05-02	50.91466	4.33947		Grimbergen	5
4873307453	Natuurpunt:Waarnemingen:307497271	Heracleum mantegazzianum	3034825	2024-05-02	50.95908	4.45353		Zemst	5
4873307392	Natuurpunt:Waarnemingen:307301295	Heracleum mantegazzianum	3034825	2024-04-30	51.09878	3.45562		Aalter	3
4873307362	Natuurpunt:Waarnemingen:307257277	Heracleum mantegazzianum	3034825	2024-05-01	50.92425	4.10937		Affligem	9
4873307187	Natuurpunt:Waarnemingen:309319409	Heracleum mantegazzianum	3034825	2024-05-13	50.87919	4.30474		Ganshoren / Ganshoren	9
4873307042	Natuurpunt:Waarnemingen:308982954	Heracleum mantegazzianum	3034825	2024-05-11	50.90112	4.13982		Affligem	4
4873306895	Natuurpunt:Waarnemingen:308660500	Heracleum mantegazzianum	3034825	2024-05-09	51.31402	4.51492		Brasschaat	4
4873306879	Natuurpunt:Waarnemingen:308640601	Heracleum mantegazzianum	3034825	2024-05-09	51.27409	4.52334		Schoten	9
4873306792	Natuurpunt:Waarnemingen:308507555	Heracleum mantegazzianum	3034825	2024-05-09	50.92421	4.10041		Affligem	2
4873306769	Natuurpunt:Waarnemingen:308437094	Heracleum mantegazzianum	3034825	2024-05-08	50.91565	4.32858		Grimbergen	3
4873306723	Natuurpunt:Waarnemingen:308388279	Heracleum mantegazzianum	3034825	2024-05-08	50.89801	4.37819		Vilvoorde	12
4873306677	Natuurpunt:Waarnemingen:308289323	Heracleum mantegazzianum	3034825	2024-05-07	51.02168	4.52314		Mechelen	4
4873306575	Natuurpunt:Waarnemingen:308053603	Heracleum mantegazzianum	3034825	2024-05-06	51.14182	3.30428		Beernem	5
4873306422	Natuurpunt:Waarnemingen:307860428	Heracleum mantegazzianum	3034825	2024-05-05	51.04855	5.71642		Dilsen-Stokkem	5
4873306373	Natuurpunt:Waarnemingen:307741213	Heracleum mantegazzianum	3034825	2024-05-04	50.84233	4.69712		Leuven	60
4873306176	Natuurpunt:Waarnemingen:306386754	Heracleum mantegazzianum	3034825	2024-04-26	51.207	3.00146		Oudenburg	200
4873306086	Natuurpunt:Waarnemingen:306239199	Heracleum mantegazzianum	3034825	2024-04-25	51.09079	4.6674		Berlaar	5
4873306047	Natuurpunt:Waarnemingen:306189564	Heracleum mantegazzianum	3034825	2024-04-24	50.93282	4.43808		Vilvoorde	5
4873306016	Natuurpunt:Waarnemingen:306140567	Heracleum mantegazzianum	3034825	2024-04-24	51.19781	5.14565		Mol	3
4873305934	Natuurpunt:Waarnemingen:306005215	Heracleum mantegazzianum	3034825	2024-04-23	50.95947	4.08423		Aalst	9
4873305680	Natuurpunt:Waarnemingen:305517443	Heracleum mantegazzianum	3034825	2024-04-18	50.97544	3.7919		Melle	6
4873305563	Natuurpunt:Waarnemingen:305256470	Heracleum mantegazzianum	3034825	2024-04-16	50.92568	4.10229		Affligem	5
4873305562	Natuurpunt:Waarnemingen:305255174	Heracleum mantegazzianum	3034825	2024-04-16	50.92489	4.10089		Affligem	4
4873305532	Natuurpunt:Waarnemingen:305135366	Heracleum mantegazzianum	3034825	2024-04-14	50.93231	4.75142		Holsbeek	999
4873305406	Natuurpunt:Waarnemingen:304934742	Heracleum mantegazzianum	3034825	2024-04-13	51.33517	4.23841		Beveren	6
4873305404	Natuurpunt:Waarnemingen:304934517	Heracleum mantegazzianum	3034825	2024-04-11	51.19872	4.81549		Herentals	2
4873305337	Natuurpunt:Waarnemingen:304802711	Heracleum mantegazzianum	3034825	2024-04-13	51.02155	4.49818		Mechelen	8
4873305042	Natuurpunt:Waarnemingen:307314233	Heracleum mantegazzianum	3034825	2024-04-23	50.9242	5.38806		Diepenbeek	3
4873304950	Natuurpunt:Waarnemingen:307158075	Heracleum mantegazzianum	3034825	2024-05-01	51.32901	4.65272		Brecht	5
4873304945	Natuurpunt:Waarnemingen:307152792	Heracleum mantegazzianum	3034825	2024-05-01	51.16959	3.4431		Maldegem	5
4873304845	Natuurpunt:Waarnemingen:306888292	Heracleum mantegazzianum	3034825	2024-04-29	50.88197	4.29777		Asse	8
4873304576	Natuurpunt:Waarnemingen:306312461	Heracleum mantegazzianum	3034825	2024-04-26	51.02217	3.74361		Gent	5
4873304524	Natuurpunt:Waarnemingen:306241910	Heracleum mantegazzianum	3034825	2024-04-25	50.95571	4.40397		Grimbergen	5
4873304463	Natuurpunt:Waarnemingen:306168200	Heracleum mantegazzianum	3034825	2024-04-24	50.91821	4.37648		Grimbergen	9
4873304392	Natuurpunt:Waarnemingen:306046412	Heracleum mantegazzianum	3034825	2024-04-23	51.26613	4.45632		Antwerpen	8
4873304368	Natuurpunt:Waarnemingen:306019368	Heracleum mantegazzianum	3034825	2024-04-23	50.98019	4.26342		Londerzeel	10
4873304252	Natuurpunt:Waarnemingen:307038739	Heracleum mantegazzianum	3034825	2024-04-30	50.90108	3.12473		Roeselare	3
4873304176	Natuurpunt:Waarnemingen:306882481	Heracleum mantegazzianum	3034825	2024-04-29	50.92469	4.31582		Meise	3
4873304169	Natuurpunt:Waarnemingen:306861664	Heracleum mantegazzianum	3034825	2024-04-29	51.27536	4.43006		Antwerpen	10
4873304144	Natuurpunt:Waarnemingen:306810336	Heracleum mantegazzianum	3034825	2024-04-29	51.07793	5.23944		Beringen	14
4873304119	Natuurpunt:Waarnemingen:306712227	Heracleum mantegazzianum	3034825	2024-04-28	50.98328	5.06092		Diest	147
4873303983	Natuurpunt:Waarnemingen:306459201	Heracleum mantegazzianum	3034825	2024-04-27	51.04184	3.45279		Aalter	16
4873303946	Natuurpunt:Waarnemingen:306400070	Heracleum mantegazzianum	3034825	2024-04-26	51.43112	4.50201		Kalmthout	5
4873303822	Natuurpunt:Waarnemingen:306214527	Heracleum mantegazzianum	3034825	2024-04-25	50.92551	4.10238		Affligem	7
4873303808	Natuurpunt:Waarnemingen:306205644	Heracleum mantegazzianum	3034825	2024-04-25	51.09186	5.63354		Meeuwen-Gruitrode	4
4873303774	Natuurpunt:Waarnemingen:306150005	Heracleum mantegazzianum	3034825	2024-04-24	51.19775	5.14573		Mol	3
4873303764	Natuurpunt:Waarnemingen:306122961	Heracleum mantegazzianum	3034825	2024-04-24	50.8284	5.42129		Kortessem	4
4873303605	Natuurpunt:Waarnemingen:305796082	Heracleum mantegazzianum	3034825	2024-04-21	50.93813	4.75351		Rotselaar	4
4873303517	Natuurpunt:Waarnemingen:305631723	Heracleum mantegazzianum	3034825	2024-04-20	51.05338	3.79666		Destelbergen	4
4873303447	Natuurpunt:Waarnemingen:305497840	Heracleum mantegazzianum	3034825	2024-04-18	50.9301	5.70739		Lanaken	999
4873303391	Natuurpunt:Waarnemingen:305364487	Heracleum mantegazzianum	3034825	2024-04-17	51.01082	4.52171		Mechelen	41
4873303344	Natuurpunt:Waarnemingen:305257026	Heracleum mantegazzianum	3034825	2024-04-16	50.92621	4.10306		Affligem	4
4873303020	Natuurpunt:Waarnemingen:307624462	Heracleum mantegazzianum	3034825	2024-05-03	50.86164	4.11034		Liedekerke	9
4873303001	Natuurpunt:Waarnemingen:307568087	Heracleum mantegazzianum	3034825	2024-05-03	50.91719	4.36857		Grimbergen	15
4873302756	Natuurpunt:Waarnemingen:306952360	Heracleum mantegazzianum	3034825	2024-04-30	50.7379	4.35319		Sint-Genesius-Rode	3
4873302733	Natuurpunt:Waarnemingen:306900952	Heracleum mantegazzianum	3034825	2024-04-29	50.95667	3.14351		Roeselare	999
4873302715	Natuurpunt:Waarnemingen:306882368	Heracleum mantegazzianum	3034825	2024-04-29	50.92422	4.31376		Meise	3
4873302679	Natuurpunt:Waarnemingen:306809116	Heracleum mantegazzianum	3034825	2024-04-29	51.04286	5.61617		Opglabbeek	29
4873302506	Natuurpunt:Waarnemingen:306458864	Heracleum mantegazzianum	3034825	2024-04-27	51.04173	3.45148		Aalter	5
4873302477	Natuurpunt:Waarnemingen:306396430	Heracleum mantegazzianum	3034825	2024-04-26	50.96561	3.14799		Roeselare	999
4873302364	Natuurpunt:Waarnemingen:306214431	Heracleum mantegazzianum	3034825	2024-04-25	51.05452	5.3009		Heusden-Zolder	11
4873302313	Natuurpunt:Waarnemingen:306120066	Heracleum mantegazzianum	3034825	2024-04-24	51.19775	5.14567		Mol	4
4873302286	Natuurpunt:Waarnemingen:307497279	Heracleum mantegazzianum	3034825	2024-05-02	50.9596	4.45397		Zemst	5
4873302205	Natuurpunt:Waarnemingen:307295787	Heracleum mantegazzianum	3034825	2024-04-30	50.99013	4.40542		Zemst	15
4873302145	Natuurpunt:Waarnemingen:307223768	Heracleum mantegazzianum	3034825	2024-05-01	50.97888	4.75132		Rotselaar	10
4873302115	Natuurpunt:Waarnemingen:307184366	Heracleum mantegazzianum	3034825	2024-04-14	51.18625	4.93782		Geel	3
4873301986	Natuurpunt:Waarnemingen:306882290	Heracleum mantegazzianum	3034825	2024-04-29	50.92293	4.30638		Meise	3
4873301983	Natuurpunt:Waarnemingen:306874244	Heracleum mantegazzianum	3034825	2024-04-28	50.882	4.29763		Asse	4
4873301982	Natuurpunt:Waarnemingen:306871823	Heracleum mantegazzianum	3034825	2024-04-29	50.92908	4.7604		Holsbeek	3
4873301950	Natuurpunt:Waarnemingen:306806087	Heracleum mantegazzianum	3034825	2024-04-29	50.93775	3.11347		Roeselare	5
4873301709	Natuurpunt:Waarnemingen:306302059	Heracleum mantegazzianum	3034825	2024-04-26	51.24652	4.63068		Zoersel	49
4873301690	Natuurpunt:Waarnemingen:306252613	Heracleum mantegazzianum	3034825	2024-04-25	51.07435	4.27194		Puurs	92
4873301641	Natuurpunt:Waarnemingen:306199677	Heracleum mantegazzianum	3034825	2024-04-25	51.00262	3.86321		Wetteren	12
4873301511	Natuurpunt:Waarnemingen:305967305	Heracleum mantegazzianum	3034825	2024-04-21	51.39425	4.46637		Kalmthout	4
4873301500	Natuurpunt:Waarnemingen:305950628	Heracleum mantegazzianum	3034825	2024-04-22	50.93653	3.38405		Dentergem	3
4873301487	Natuurpunt:Waarnemingen:305911865	Heracleum mantegazzianum	3034825	2024-04-22	50.81334	5.67155		Riemst	2
4873301454	Natuurpunt:Waarnemingen:305834302	Heracleum mantegazzianum	3034825	2024-04-21	51.15819	4.3209		Kruibeke	3
4873301394	Natuurpunt:Waarnemingen:305736310	Heracleum mantegazzianum	3034825	2024-04-21	50.92421	4.11042		Affligem	999
4873301333	Natuurpunt:Waarnemingen:305622019	Heracleum mantegazzianum	3034825	2024-04-20	50.7629	5.35591		Heers	4
4873301321	Natuurpunt:Waarnemingen:305584878	Heracleum mantegazzianum	3034825	2024-04-19	51.20635	2.96706		Oostende	7
4873301272	Natuurpunt:Waarnemingen:306045213	Heracleum mantegazzianum	3034825	2024-04-23	51.20827	3.12445		Jabbeke	7
4873301242	Natuurpunt:Waarnemingen:306004713	Heracleum mantegazzianum	3034825	2024-04-23	50.95932	4.08427		Aalst	9
4873301129	Natuurpunt:Waarnemingen:305772569	Heracleum mantegazzianum	3034825	2024-04-21	50.85922	4.1613		Ternat	10
4873301082	Natuurpunt:Waarnemingen:305691091	Heracleum mantegazzianum	3034825	2024-04-20	50.94168	3.38477		Dentergem	4
4873300881	Natuurpunt:Waarnemingen:305256931	Heracleum mantegazzianum	3034825	2024-04-16	50.92597	4.10314		Affligem	6
4873300859	Natuurpunt:Waarnemingen:305179982	Heracleum mantegazzianum	3034825	2024-04-15	50.79727	3.17214		Wevelgem	4
4873300733	Natuurpunt:Waarnemingen:304912630	Heracleum mantegazzianum	3034825	2024-04-13	51.0105	4.52497		Mechelen	999
4873300552	Natuurpunt:Waarnemingen:304605721	Heracleum mantegazzianum	3034825	2024-04-09	50.91346	5.51806		Bilzen	999
4873300459	Natuurpunt:Waarnemingen:304403905	Heracleum mantegazzianum	3034825	2024-04-10	51.21831	3.25837		Brugge	4
4873300329	Natuurpunt:Waarnemingen:302115538	Heracleum mantegazzianum	3034825	2024-03-26	51.03947	5.11858		Diest	3
4873300260	Natuurpunt:Waarnemingen:305494544	Heracleum mantegazzianum	3034825	2024-04-17	50.83792	3.58574		Oudenaarde	5
4873300226	Natuurpunt:Waarnemingen:305427539	Heracleum mantegazzianum	3034825	2024-04-18	50.86197	4.25158		Dilbeek	4
4873300214	Natuurpunt:Waarnemingen:305407991	Heracleum mantegazzianum	3034825	2024-04-17	51.05944	5.30825		Beringen	5
4873300148	Natuurpunt:Waarnemingen:305220619	Heracleum mantegazzianum	3034825	2024-04-15	51.31412	4.51483		Brasschaat	999
4873299874	Natuurpunt:Waarnemingen:304714968	Heracleum mantegazzianum	3034825	2024-04-12	51.23953	5.40336		Overpelt	5
4873299647	Natuurpunt:Waarnemingen:304078046	Heracleum mantegazzianum	3034825	2024-04-08	50.88199	4.29774		Asse	4
4873299603	Natuurpunt:Waarnemingen:303917964	Heracleum mantegazzianum	3034825	2024-04-08	51.28302	4.53484		Schoten	10
4873299527	Natuurpunt:Waarnemingen:312711552	Heracleum mantegazzianum	3034825	2024-06-02	50.9218	3.88738		Sint-Lievens-Houtem	4
4873299442	Natuurpunt:Waarnemingen:312613830	Heracleum mantegazzianum	3034825	2024-06-02	51.00973	3.79751		Destelbergen	9
4873299386	Natuurpunt:Waarnemingen:312502950	Heracleum mantegazzianum	3034825	2024-06-01	51.15615	4.002		Sint-Niklaas	5
4873299070	Natuurpunt:Waarnemingen:304313679	Heracleum mantegazzianum	3034825	2024-04-10	51.44942	4.39571		Essen	4
4873299050	Natuurpunt:Waarnemingen:304251209	Heracleum mantegazzianum	3034825	2024-04-09	51.2206	4.57314		Schilde	5
4873298864	Natuurpunt:Waarnemingen:312686294	Heracleum mantegazzianum	3034825	2024-06-02	51.22857	3.24728		Brugge	11
4873298769	Natuurpunt:Waarnemingen:312570265	Heracleum mantegazzianum	3034825	2024-06-01	50.91436	4.33969		Grimbergen	3
4873298732	Natuurpunt:Waarnemingen:312492361	Heracleum mantegazzianum	3034825	2024-06-01	50.81854	4.39937		Elsene / Ixelles	14
4873298563	Natuurpunt:Waarnemingen:312168208	Heracleum mantegazzianum	3034825	2024-05-30	50.87391	5.64097		Lanaken	3
4873298357	Natuurpunt:Waarnemingen:311773955	Heracleum mantegazzianum	3034825	2024-05-27	50.90627	5.69525		Lanaken	999
4873298291	Natuurpunt:Waarnemingen:305099310	Heracleum mantegazzianum	3034825	2024-04-14	50.74078	3.64056		Ronse	4
4873298281	Natuurpunt:Waarnemingen:305082408	Heracleum mantegazzianum	3034825	2024-04-14	50.91359	4.57417		Kortenberg	11
4873298213	Natuurpunt:Waarnemingen:304985410	Heracleum mantegazzianum	3034825	2024-04-14	50.93411	4.31161		Meise	24
4873298135	Natuurpunt:Waarnemingen:304805851	Heracleum mantegazzianum	3034825	2024-04-13	50.93626	4.36931		Grimbergen	4
4873297947	Natuurpunt:Waarnemingen:304403730	Heracleum mantegazzianum	3034825	2024-04-10	51.21834	3.25832		Brugge	9
4873297914	Natuurpunt:Waarnemingen:304296488	Heracleum mantegazzianum	3034825	2024-04-09	51.23163	4.43917		Antwerpen	50
4873297790	Natuurpunt:Waarnemingen:303860527	Heracleum mantegazzianum	3034825	2024-04-04	51.18774	4.74245		Grobbendonk	999
4873297765	Natuurpunt:Waarnemingen:311840300:3465241	Heracleum mantegazzianum	3034825	2024-05-27	50.81765	5.65226		Riemst	15
4873297639	Natuurpunt:Waarnemingen:312652406	Heracleum mantegazzianum	3034825	2024-06-02	50.80157	4.33222		Ukkel / Uccle	93
4873297635	Natuurpunt:Waarnemingen:312649275	Heracleum mantegazzianum	3034825	2024-06-02	50.82947	5.42523		Kortessem	3
4873297615	Natuurpunt:Waarnemingen:312625910	Heracleum mantegazzianum	3034825	2024-06-02	50.882	4.29717		Asse	15
4873297379	Natuurpunt:Waarnemingen:312203936	Heracleum mantegazzianum	3034825	2024-05-30	51.18625	4.93783		Geel	9
4873297364	Natuurpunt:Waarnemingen:312184361	Heracleum mantegazzianum	3034825	2024-05-30	50.96428	3.69852		Merelbeke	4
4873297362	Natuurpunt:Waarnemingen:312181490	Heracleum mantegazzianum	3034825	2024-05-30	50.96553	3.69501		Merelbeke	15
4873297352	Natuurpunt:Waarnemingen:312158504	Heracleum mantegazzianum	3034825	2024-05-30	50.98874	3.7217		Merelbeke	15
4873297298	Natuurpunt:Waarnemingen:305893558	Heracleum mantegazzianum	3034825	2024-04-10	51.09335	5.39299		Houthalen-Helchteren	3
4873297288	Natuurpunt:Waarnemingen:305882794	Heracleum mantegazzianum	3034825	2024-04-18	51.12207	3.22873		Oostkamp	3
4873297063	Natuurpunt:Waarnemingen:305442099	Heracleum mantegazzianum	3034825	2024-04-18	51.03073	3.67033		Gent	8
4873296859	Natuurpunt:Waarnemingen:305013374	Heracleum mantegazzianum	3034825	2024-04-14	51.02193	3.74446		Gent	52
4873296854	Natuurpunt:Waarnemingen:305007713	Heracleum mantegazzianum	3034825	2024-04-14	51.25403	4.68961		Zoersel	9
4873296846	Natuurpunt:Waarnemingen:304985182	Heracleum mantegazzianum	3034825	2024-04-14	51.19781	5.1457		Mol	5
4873296472	Natuurpunt:Waarnemingen:304041387	Heracleum mantegazzianum	3034825	2024-04-08	51.11795	4.30911		Bornem	7
4873296350	Natuurpunt:Waarnemingen:312764273	Heracleum mantegazzianum	3034825	2024-06-02	51.04257	4.4368		Mechelen	4
4871040596	{CB3FCE48-DF1D-4914-8EEC-03DF61C25F54}	Heracleum mantegazzianum	3034825	2024-05-13T10:07:14Z	51.15072	4.05649		Sint-Niklaas	30
4871040506	{F2F200C0-A9B0-4F50-ABB9-2E92BEFDBCD8}	Heracleum mantegazzianum	3034825	2024-05-14T08:37:40Z	50.90672	3.50361		Kruisem	30
4871040493	{BA3A9A7D-5C69-4988-B7A5-1753689CBC16}	Heracleum mantegazzianum	3034825	2024-05-13T09:36:07Z	50.82304	4.03523		Ninove	30
4871040456	{A8D21232-3A56-4CE1-A3D6-0B5C9A882109}	Heracleum mantegazzianum	3034825	2024-05-13T10:05:51Z	51.14274	4.06525		Sint-Niklaas	30
4871040442	{C8E9B528-4FC3-4F67-BD6C-528B3E693DB2}	Heracleum mantegazzianum	3034825	2024-05-13T10:06:42Z	51.14305	4.06287		Sint-Niklaas	30
4871040415	{8596BE79-69FC-4ABF-8ABE-76A89FAAFE47}	Heracleum mantegazzianum	3034825	2024-05-13T10:28:14Z	51.0263	3.66719		Gent	30
4871040387	{8F8725FB-51CE-413E-8CC6-D3B8CC118C5B}	Heracleum mantegazzianum	3034825	2024-05-13T08:29:15Z	51.06862	3.60145		Gent	30
4869857312	16-7213	Heracleum mantegazzianum	3034825	2024-05-14	50.042272	5.78064	Bastogne	Bastogne	100
4869857311	16-7212	Heracleum mantegazzianum	3034825	2024-05-14	50.040151	5.777166	Bastogne	Bastogne	100
4869857310	16-7215	Heracleum mantegazzianum	3034825	2024-04-15	50.045685	5.784747	Bastogne	Bastogne	100
4869857308	16-7214	Heracleum mantegazzianum	3034825	2024-05-14	50.042769	5.781416	Bastogne	Bastogne	100
4869857306	16-7211	Heracleum mantegazzianum	3034825	2024-05-14	50.030093	5.763338	Bastogne	Bastogne	100
4869741411	722597:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2024-05-21	50.82784	4.64617		Oud-Heverlee	30
4869741385	722598:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2024-05-21	50.82802	4.64619		Oud-Heverlee	30
4868379845	{E14D6CC6-6911-4B29-B08D-3DCBA635A41D}	Heracleum mantegazzianum	3034825	2024-04-15T12:42:57Z	51.0263	3.66719		Gent	30
4868379792	{8A1EA3AC-D91E-4E7C-A3EB-3A675600689C}	Heracleum mantegazzianum	3034825	2024-04-23T07:36:46Z	50.84862	3.76242		Zwalm	30
4868376171	{06FC718B-DC09-444B-83F6-8255428AB47F}	Heracleum mantegazzianum	3034825	2024-04-24T14:40Z	51.13566	3.80436		Gent	30
4868373822	{3B7C40E0-8E4D-44C5-8D38-6D1EBCC46B1E}	Heracleum mantegazzianum	3034825	2024-04-30T09:33:47Z	51.18385	3.60418		Eeklo	30
4868373477	{270F2FAD-E20A-423A-BA77-6045AD1B876E}	Heracleum mantegazzianum	3034825	2024-03-18T14:17:52Z	51.15072	4.05649		Sint-Niklaas	30
4868372592	{15527C1B-7E68-41CC-8708-6B629F686782}	Heracleum mantegazzianum	3034825	2024-04-18T12:55:28Z	51.1615	3.88036		Lochristi	30
4868372533	{2EA97BBC-9270-442D-8E59-0E4252D3FEAA}	Heracleum mantegazzianum	3034825	2024-04-15T08:40:21Z	51.15072	4.05649		Sint-Niklaas	30
4868371095	{F79E29DE-1AC5-4A74-9B48-2F5F819466BD}	Heracleum mantegazzianum	3034825	2024-04-17T12:10:28Z	50.9917	3.80583		Merelbeke-Melle	30
4868370260	{57E10633-B73E-43E8-84BE-67B0F2A88A43}	Heracleum mantegazzianum	3034825	2024-04-16T12:51:39Z	51.18385	3.60418		Eeklo	30
4868369832	{66109AC0-D06F-490D-A460-11E4D6A542CA}	Heracleum mantegazzianum	3034825	2024-04-15T09:08:49Z	51.14274	4.06525		Sint-Niklaas	30
4868369641	{660718BE-4967-4E70-AE64-E867648857AF}	Heracleum mantegazzianum	3034825	2024-05-07T11:45:24Z	51.03049	4.11675		Dendermonde	30
4868367135	{0BD7BF71-5220-477A-8E59-EB0D1509375A}	Heracleum mantegazzianum	3034825	2024-04-18T07:19:33Z	50.90781	3.85171		Sint-Lievens-Houtem	30
4868366993	{D4BEDCF1-33AE-4BA4-A70F-80B10C0FC7A6}	Heracleum mantegazzianum	3034825	2024-05-07T13:58:10Z	50.83526	3.69626		Horebeke	30
4868366785	{4DB7354E-84F4-4BE9-80C9-F00F7F7B6600}	Heracleum mantegazzianum	3034825	2024-04-25T07:27:24Z	50.90789	3.85188		Sint-Lievens-Houtem	30
4868365612	{E91377CA-575B-4313-8AB6-E22433F3A422}	Heracleum mantegazzianum	3034825	2024-04-22T13:42:40Z	51.15072	4.05649		Sint-Niklaas	30
4868365503	{4BCE1B69-B5AD-4BA5-BE13-CD4B23153B54}	Heracleum mantegazzianum	3034825	2024-04-10T12:06:46Z	50.82167	3.6219		Oudenaarde	30
4868365265	{153E09FB-15EB-4CC2-AE27-DB5FC13A0B04}	Heracleum mantegazzianum	3034825	2024-04-26T07:44:44Z	50.88463	3.66243		Oudenaarde	30
4868365134	{83C066F7-AB6D-42A9-A149-D61185247F57}	Heracleum mantegazzianum	3034825	2024-04-15T07:20:42Z	51.05337	3.66778		Gent	30
4868364597	{D3DD275A-EB0B-4E29-BCBF-CD70EF6AEE6C}	Heracleum mantegazzianum	3034825	2024-04-23T10:08:25Z	50.86241	3.80042		Zottegem	30
4868364382	{C0FF3981-9868-4CD6-BA07-DEBFEC812E49}	Heracleum mantegazzianum	3034825	2024-04-16T09:22:05Z	50.76336	3.7825		Brakel	30
4868364328	{CEAA395E-B4B6-4BD4-9364-AA9A9DE9FB03}	Heracleum mantegazzianum	3034825	2024-04-17T07:28:10Z	50.84327	3.5944		Oudenaarde	30
4868364104	{33D94D69-572B-403F-9490-FC8F8BCF31E9}	Heracleum mantegazzianum	3034825	2024-04-29T07:01:46Z	50.80993	3.6104		Maarkedal	30
4868363517	{93F5D670-951E-4381-BE76-89B7A73E0F62}	Heracleum mantegazzianum	3034825	2024-04-25T11:45:24Z	51.17682	3.61636		Kaprijke	30
4868362396	{0DE96829-4269-47E9-8581-FA931811CF91}	Heracleum mantegazzianum	3034825	2024-04-17T06:45:47Z	50.84389	3.59411		Oudenaarde	30
4868360712	{2854B9C8-138B-4015-B495-AB1A71C2DFE6}	Heracleum mantegazzianum	3034825	2024-04-18T13:07:16Z	51.1551	3.86294		Lochristi	30
4868360445	{B43D9D28-7006-4C49-8D40-22CDA3F0730E}	Heracleum mantegazzianum	3034825	2024-05-07T12:57:54Z	51.18763	3.97275		Lokeren	30
4868358843	{6846EB3D-1DB4-4D01-92D3-FFA472BDCF4D}	Heracleum mantegazzianum	3034825	2024-04-23T12:43:45Z	50.78767	3.73492		Brakel	30
4868357296	{4F6E21F5-D20B-4AE7-9302-05BF30AD72B1}	Heracleum mantegazzianum	3034825	2024-04-25T08:49:54Z	51.04215	4.15953		Dendermonde	30
4868355949	{F1CFFD17-87E0-4458-B5BD-F6DB4F50F2E3}	Heracleum mantegazzianum	3034825	2024-03-20T08:42:17Z	51.1101	3.9088		Lokeren	30
4868355918	{78E12EE3-9BBE-4DC2-8756-75AF112E22CE}	Heracleum mantegazzianum	3034825	2024-04-29T08:35:02Z	50.82166	3.6211700000000002		Oudenaarde	30
4868355465	{45F001E0-10C6-46B1-A0FE-B78EAA80292A}	Heracleum mantegazzianum	3034825	2024-04-18T13:17:26Z	50.80697	3.77353		Brakel	30
4868355445	{BE532B30-3059-4386-80FE-BF3F2A18773C}	Heracleum mantegazzianum	3034825	2024-05-07T11:27:41Z	51.03442	4.11544		Dendermonde	30
4868354225	{D817B1B0-A4D3-4375-BA21-D84250B4EC3E}	Heracleum mantegazzianum	3034825	2024-04-22T13:43:05Z	51.14305	4.06287		Sint-Niklaas	30
4868353317	{BB70CC77-6C0F-4426-9E76-326FF7813635}	Heracleum mantegazzianum	3034825	2024-04-20T12:47:24Z	51.17296	3.62187		Kaprijke	30
4868352308	{77493120-75EA-4BE4-B54E-8E90796B6966}	Heracleum mantegazzianum	3034825	2024-04-25T11:46:47Z	51.17867	3.61805		Kaprijke	30
4868350177	{876ADFDA-86CC-4A9A-ABC6-B61381FF22B3}	Heracleum mantegazzianum	3034825	2024-04-12T07:38:18Z	50.84584	3.59091		Oudenaarde	30
4868350118	{7F7B4CF7-16C0-4AE9-B4C6-996C7DDB6E13}	Heracleum mantegazzianum	3034825	2024-04-15T09:10:24Z	51.03509	3.69639		Gent	30
4868349954	{043AA259-9C8F-4BC6-9F0B-0F016BD6FDEC}	Heracleum mantegazzianum	3034825	2024-04-17T12:14:28Z	50.94472	3.77383		Oosterzele	30
4868349276	{DBE0FFCF-42E5-440D-AC47-0175916ED6BE}	Heracleum mantegazzianum	3034825	2024-04-16T12:36:54Z	50.89667	3.60658		Oudenaarde	30
4868348177	{FDF8304B-C0BA-412D-9C8B-7FFE956D6201}	Heracleum mantegazzianum	3034825	2024-04-29T13:57:53Z	51.20085	3.85487		Lochristi	30
4868346801	{58F1B82D-CD09-4C31-8759-710398A6E404}	Heracleum mantegazzianum	3034825	2024-04-15T08:17:50Z	51.07088	3.65848		Gent	30
4868346571	{FB407D0A-A31F-42D4-BAB9-B90F57B7F9B6}	Heracleum mantegazzianum	3034825	2024-04-15T13:21:37Z	51.06433	3.6256		Gent	30
4868345873	{0B7A81C7-9971-4FAC-B2C0-0B6E0187D36D}	Heracleum mantegazzianum	3034825	2024-04-23T08:37:40Z	50.96434	3.69922		Merelbeke-Melle	30
4868341586	{074FCBB6-C2D8-40AD-B7E4-67D060711EAA}	Heracleum mantegazzianum	3034825	2024-04-17T07:33:52Z	50.8439	3.59407		Oudenaarde	30
