gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	taxonRank	scientificName	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	mediaType	issue
4129976716	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165280667	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Aricia	Aricia agestis	SPECIES	Aricia agestis (Denis & Schiffermüller), 1775	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.110345	4.534061	8	NA	2023-06-03T10:03:00Z	3	6	2023	1933095	1933095	HUMAN_OBSERVATION	iNaturalist	Herbert Herbinia	2023-06-03T10:24:41Z	CC_BY_NC_4_0	Herbert Herbinia	Herbert Herbinia	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129967799	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165174657	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria	SPECIES	Pararge aegeria (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.877053	4.675531	100	NA	2023-06-02T20:12:29Z	2	6	2023	8049830	8049830	HUMAN_OBSERVATION	iNaturalist	Pieter Huybrechts	2023-06-02T18:13:02Z	CC0_1_0	Pieter Huybrechts	Pieter Huybrechts	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129960581	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163488186	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Polygonia	Polygonia c-album	SPECIES	Polygonia c-album (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.865471	4.464773	372	NA	2023-05-23T16:42:51Z	23	5	2023	1898544	1898544	HUMAN_OBSERVATION	iNaturalist	Melissa Drake	2023-05-24T14:46:59Z	CC_BY_NC_4_0	Melissa Drake	Melissa Drake	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129943562	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/161675649	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Tortrix	Tortrix viridana	SPECIES	Tortrix viridana (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.251712	5.355425	222	NA	2023-05-14T00:00:00Z	14	5	2023	5104442	5104442	HUMAN_OBSERVATION	iNaturalist	Kjeld Brem	2023-05-15T03:27:24Z	CC_BY_4_0	Quirijn V	Quirijn V	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129939785	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165280655	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Tyria	Tyria jacobaeae	SPECIES	Tyria jacobaeae Linnaeus, 1758	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.113897	4.545294	8	NA	2023-06-03T09:03:00Z	3	6	2023	5115777	5115777	HUMAN_OBSERVATION	iNaturalist	Herbert Herbinia	2023-06-03T10:24:38Z	CC_BY_NC_4_0	Herbert Herbinia	Herbert Herbinia	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129896956	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164784031	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Aricia	Aricia agestis	SPECIES	Aricia agestis (Denis & Schiffermüller), 1775	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.073803	3.791097	4	NA	2023-05-29T09:27:49Z	29	5	2023	1933095	1933095	HUMAN_OBSERVATION	iNaturalist	jozeflocks	2023-05-31T10:50:21Z	CC_BY_NC_4_0	jozeflocks	jozeflocks	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129888881	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164615428	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Vanessa	Vanessa atalanta	SPECIES	Vanessa atalanta (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.187109	4.480163	429	NA	2023-05-29T00:00:00Z	29	5	2023	1898286	1898286	HUMAN_OBSERVATION	iNaturalist	Quirijn V	2023-05-30T12:05:01Z	CC_BY_4_0	Quirijn V	Quirijn V	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129867457	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155894968	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	Gonepteryx rhamni	SPECIES	Gonepteryx rhamni (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.209399	5.300251	89	NA	2023-04-21T15:24:21Z	21	4	2023	1920712	1920712	HUMAN_OBSERVATION	iNaturalist	Quirijn V	2023-04-21T14:34:56Z	CC_BY_4_0	Quirijn V	Quirijn V	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129862426	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163680959	Animalia	Arthropoda	Insecta	Lepidoptera	Adelidae	Adela	Cauchas rufimitrella	SPECIES	Cauchas rufimitrella (Scopoli, 1763)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.896533	4.722974	26	NA	2023-05-25T18:13:38Z	25	5	2023	4522886	4522886	HUMAN_OBSERVATION	iNaturalist	Quirijn V	2023-05-25T19:13:38Z	CC_BY_4_0	Quirijn V	Quirijn V	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129847490	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163383429	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	NA	GENUS	Polyommatus Latreille, 1804	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.119976	2.697329	100	NA	2023-05-23T16:08:59Z	23	5	2023	1933268	NA	HUMAN_OBSERVATION	iNaturalist	Johan Devos	2023-05-23T21:44:14Z	CC_BY_NC_4_0	Johan Devos	Johan Devos	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK
4129835165	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164991399	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Idaea	Idaea seriata	SPECIES	Idaea seriata (Schrank, 1802)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.029669	4.296428	15	NA	2023-06-01T12:52:00Z	1	6	2023	5147039	5147039	HUMAN_OBSERVATION	iNaturalist	Bart Wursten	2023-06-01T15:49:33Z	CC_BY_NC_4_0	Bart Wursten	Bart Wursten	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129780545	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163683309	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Panaxia	Euplagia quadripunctaria	SPECIES	Euplagia quadripunctaria (Poda, 1761)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.886919	4.71859	12	NA	2023-05-25T19:03:38Z	25	5	2023	4532532	4532532	HUMAN_OBSERVATION	iNaturalist	Quirijn V	2023-05-25T18:20:54Z	CC_BY_4_0	Quirijn V	Quirijn V	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129764488	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/161435288	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Euphydryas	Euphydryas aurinia	SPECIES	Euphydryas aurinia (Rottemburg, 1775)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.974124	4.801809	47	NA	2023-05-13T10:46:00Z	13	5	2023	4535809	4535809	HUMAN_OBSERVATION	iNaturalist	Marceau Coppée	2023-05-30T12:39:59Z	CC_BY_NC_4_0	Marceau Coppée	Marceau Coppée	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129758701	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163679205	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Anthocharis	Anthocharis cardamines	SPECIES	Anthocharis cardamines (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.895144	4.719268	10	NA	2023-05-25T17:21:26Z	25	5	2023	1919712	1919712	HUMAN_OBSERVATION	iNaturalist	Quirijn V	2023-05-25T19:27:06Z	CC_BY_4_0	Quirijn V	Quirijn V	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129749045	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164795137	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria	SPECIES	Pararge aegeria (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.202657	4.491197	4	NA	2023-05-31T12:00:00Z	31	5	2023	8049830	8049830	HUMAN_OBSERVATION	iNaturalist	Herbert Herbinia	2023-05-31T12:39:22Z	CC_BY_NC_4_0	Herbert Herbinia	Herbert Herbinia	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129740552	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155897603	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aglais	Aglais io	SPECIES	Aglais io (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.210452	5.301903	26	NA	2023-04-21T00:00:00Z	21	4	2023	4535827	4535827	HUMAN_OBSERVATION	iNaturalist	Quirijn V	2023-04-21T14:52:52Z	CC_BY_4_0	Quirijn V	Quirijn V	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129737972	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164795120	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria	SPECIES	Pararge aegeria (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.204957	4.496113	8	NA	2023-05-31T10:58:00Z	31	5	2023	8049830	8049830	HUMAN_OBSERVATION	iNaturalist	Herbert Herbinia	2023-05-31T12:39:19Z	CC_BY_NC_4_0	Herbert Herbinia	Herbert Herbinia	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129725443	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163680507	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria	SPECIES	Pararge aegeria (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.895099	4.72649	20	NA	2023-05-25T18:02:26Z	25	5	2023	8049830	8049830	HUMAN_OBSERVATION	iNaturalist	Quirijn V	2023-05-26T14:30:10Z	CC_BY_4_0	Quirijn V	Quirijn V	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129711592	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163666220	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Pyrausta	Pyrausta aurata	SPECIES	Pyrausta aurata Scopoli	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.034278	3.760538	9	NA	2023-05-25T17:38:23Z	25	5	2023	1890534	1890534	HUMAN_OBSERVATION	iNaturalist	Maaike Verschueren	2023-05-25T16:17:07Z	CC0_1_0	Maaike Verschueren	Maaike Verschueren	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129705397	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/162419175	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	NA	GENUS	Polyommatus Latreille, 1804	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.182333	4.659482	4	NA	2023-05-18T10:01:00Z	18	5	2023	1933268	NA	HUMAN_OBSERVATION	iNaturalist	Herbert Herbinia	2023-05-19T03:21:09Z	CC_BY_NC_4_0	Herbert Herbinia	Herbert Herbinia	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK
4129693759	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164851804	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Rivula	Rivula sericealis	SPECIES	Rivula sericealis (Scopoli, 1763)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.030108	3.660601	100	NA	2023-05-30T20:26:23Z	30	5	2023	1769897	1769897	HUMAN_OBSERVATION	iNaturalist	Johan Devos	2023-05-31T18:52:24Z	CC_BY_NC_4_0	Johan Devos	Johan Devos	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129681470	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/152138036	Animalia	Arthropoda	Insecta	Lepidoptera	Pterophoridae	Emmelina	Emmelina monodactyla	SPECIES	Emmelina monodactyla (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.877399	4.711453	18	NA	2023-03-24T15:32:00Z	24	3	2023	1859046	1859046	HUMAN_OBSERVATION	iNaturalist	criptas	2023-03-26T16:06:36Z	CC_BY_4_0	Quirijn V	Quirijn V	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129678081	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164795124	Animalia	Arthropoda	Insecta	Lepidoptera	Adelidae	Nemophora	Nemophora degeerella	SPECIES	Nemophora degeerella (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.202989	4.497179	31	NA	2023-05-31T11:13:00Z	31	5	2023	1860768	1860768	HUMAN_OBSERVATION	iNaturalist	Herbert Herbinia	2023-05-31T12:39:19Z	CC_BY_NC_4_0	Herbert Herbinia	Herbert Herbinia	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129676218	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165770878	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Vanessa	Vanessa atalanta	SPECIES	Vanessa atalanta (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.97429	4.25071	50	NA	2023-06-04T13:33:00Z	4	6	2023	1898286	1898286	HUMAN_OBSERVATION	iNaturalist	Friedrich	2023-06-05T20:02:03Z	CC_BY_NC_4_0	Bart Wursten	Bart Wursten	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
4129671490	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164506780	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris napi	SPECIES	Pieris napi (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.815064	4.446041	588	NA	2023-05-04T14:17:00Z	4	5	2023	1920494	1920494	HUMAN_OBSERVATION	iNaturalist	alexia_lacombe	2023-05-29T21:01:16Z	CC_BY_NC_4_0	alexia_lacombe	alexia_lacombe	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127426992	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164299497	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Lomaspilis	Lomaspilis marginata	SPECIES	Lomaspilis marginata (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.926864	5.384151	100	NA	2023-05-28T23:37:05Z	28	5	2023	5149438	5149438	HUMAN_OBSERVATION	iNaturalist	heminna	2023-05-29T00:51:32Z	CC_BY_NC_4_0	jodba	jodba	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
4127375789	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164299266	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Hypena	Hypena proboscidalis	SPECIES	Hypena proboscidalis (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.926864	5.384127	100	NA	2023-05-28T23:36:05Z	28	5	2023	1798807	1798807	HUMAN_OBSERVATION	iNaturalist	jodba	2023-05-28T21:37:24Z	CC_BY_NC_4_0	jodba	jodba	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
4127357052	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163682573	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	NA	GENUS	Polyommatus Latreille, 1804	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.69208	3.929414	9	NA	2023-05-25T20:07:21Z	25	5	2023	1933268	NA	HUMAN_OBSERVATION	iNaturalist	lionel_coquelet	2023-05-25T18:08:17Z	CC_BY_NC_4_0	lionel_coquelet	lionel_coquelet	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK
4127318587	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164299472	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria	SPECIES	Pararge aegeria (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.926234	4.538802	93	NA	2023-05-27T15:55:00Z	27	5	2023	8049830	8049830	HUMAN_OBSERVATION	iNaturalist	belgianferns	2023-05-28T21:38:35Z	CC_BY_NC_4_0	belgianferns	belgianferns	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127304352	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164058805	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Spilosoma	Diaphora mendica	SPECIES	Diaphora mendica (Clerck, 1759)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.03182	3.745381	667	NA	2023-05-26T10:36:13Z	26	5	2023	6097214	6097214	HUMAN_OBSERVATION	iNaturalist	dhbe	2023-05-27T19:48:41Z	CC_BY_NC_4_0	dhbe	dhbe	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127289695	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163676595	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria	SPECIES	Pararge aegeria (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.177908	4.644264	8	NA	2023-05-25T09:43:00Z	25	5	2023	8049830	8049830	HUMAN_OBSERVATION	iNaturalist	Herbert Herbinia	2023-05-25T17:25:05Z	CC_BY_NC_4_0	Herbert Herbinia	Herbert Herbinia	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127283116	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164391812	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris brassicae	SPECIES	Pieris brassicae (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.089869	2.588083	1148	NA	2023-05-16T11:00:00Z	16	5	2023	1920506	1920506	HUMAN_OBSERVATION	iNaturalist	Matteo Marcandella	2023-05-29T10:36:25Z	CC_BY_NC_4_0	Cécile Dujardin	Cécile Dujardin	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127268958	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163811267	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cataclysta	Cataclysta lemnata	SPECIES	Cataclysta lemnata Linnaeus, 1758	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.057881	3.666561	100	NA	2023-05-26T15:59:04Z	26	5	2023	1872368	1872368	HUMAN_OBSERVATION	iNaturalist	Dimitri Brosens	2023-05-26T13:59:31Z	CC0_1_0	Dimitri Brosens	Dimitri Brosens	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127209027	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163676589	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas	SPECIES	Lycaena phlaeas (Linnaeus, 1761)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.176235	4.638029	8	NA	2023-05-25T09:22:00Z	25	5	2023	1929697	1929697	HUMAN_OBSERVATION	iNaturalist	Herbert Herbinia	2023-05-25T17:25:03Z	CC_BY_NC_4_0	Herbert Herbinia	Herbert Herbinia	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127181851	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163676605	Animalia	Arthropoda	Insecta	Lepidoptera	Pterophoridae	Pterophorus	Petrophora chlorosata	SPECIES	Petrophora chlorosata (Scopoli, 1763)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.181188	4.656868	4	NA	2023-05-25T10:37:00Z	25	5	2023	1973467	1973467	HUMAN_OBSERVATION	iNaturalist	Herbert Herbinia	2023-05-25T17:25:07Z	CC_BY_NC_4_0	Herbert Herbinia	Herbert Herbinia	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127154842	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164154349	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Idaea	Idaea seriata	SPECIES	Idaea seriata (Schrank, 1802)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.14931	4.621394	2	NA	2023-05-28T07:52:00Z	28	5	2023	5147039	5147039	HUMAN_OBSERVATION	iNaturalist	Herbert Herbinia	2023-05-28T07:05:13Z	CC_BY_NC_4_0	Herbert Herbinia	Herbert Herbinia	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127150134	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163676601	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	Coenonympha pamphilus	SPECIES	Coenonympha pamphilus (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.180485	4.654216	8	NA	2023-05-25T10:33:00Z	25	5	2023	1911461	1911461	HUMAN_OBSERVATION	iNaturalist	Herbert Herbinia	2023-05-25T17:25:07Z	CC_BY_NC_4_0	Herbert Herbinia	Herbert Herbinia	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127057492	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163676618	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Euclidia	Euclidia glyphica	SPECIES	Euclidia glyphica Linnaeus, 1758	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.181189	4.657175	4	NA	2023-05-25T11:51:00Z	25	5	2023	1798408	1798408	HUMAN_OBSERVATION	iNaturalist	Herbert Herbinia	2023-05-25T17:25:10Z	CC_BY_NC_4_0	Herbert Herbinia	Herbert Herbinia	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127042713	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164264789	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acronicta	Acronicta rumicis	SPECIES	Acronicta rumicis Linnaeus, 1758	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.018648	3.758793	100	NA	2023-05-28T21:00:11Z	28	5	2023	1782672	1782672	HUMAN_OBSERVATION	iNaturalist	Frank Huysentruyt	2023-05-28T19:01:27Z	CC0_1_0	Frank Huysentruyt	Frank Huysentruyt	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127018710	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/163470571	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria	SPECIES	Pararge aegeria (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.926025	4.946058	4	NA	2023-05-24T14:30:54Z	24	5	2023	8049830	8049830	HUMAN_OBSERVATION	iNaturalist	sanher	2023-05-24T12:32:00Z	CC_BY_NC_4_0	sanher	sanher	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
