key	scientificName	locationId	kingdom	first_observed
152545883	Echinopsis silvestrii Speg.	ISO_3166:BE-VLG	Plantae	2012
152545886	Drosera linearis Goldie	ISO_3166:BE-WAL	Plantae	2006
152545889	Armeria arenaria (Pers.) Schult.	ISO_3166:BE-VLG	Plantae	1966
152545918	Dysphania anthelmintica (L.) Mosyakin & Clemants	ISO_3166:BE-VLG	Plantae	2016
152545948	Amaranthus tuberculatus (Moq.) Sauer	ISO_3166:BE-VLG	Plantae	1992
152545949	Amaranthus scleropoides Uline & Bray	ISO_3166:BE-WAL	Plantae	1959
152545957	Amaranthus polygonoides L.	ISO_3166:BE-WAL	Plantae	1959
152545970	Atriplex sibirica L.	ISO_3166:BE-BRU	Plantae	1967
152545982	Chenopodium ×reynieri Ludw. & Aellen	ISO_3166:BE-VLG	Plantae	2015
152545987	Chenopodium suecicum Murr	ISO_3166:BE-WAL	Plantae	1971
152546018	Delosperma cooperi (Hook.fil.) L.Bolus	ISO_3166:BE-VLG	Plantae	2009
152546024	Mesembryanthemum crystallinum L.	ISO_3166:BE-WAL	Plantae	1955
152546044	Silene behen L.	ISO_3166:BE-VLG	Plantae	1978
152546047	Silene cretica L.	ISO_3166:BE-WAL	Plantae	1950
152546050	Silene nocturna subsp. nocturna	ISO_3166:BE-VLG	Plantae	1997
152546058	Silene schafta S.G.Gmel. ex Hohen.	ISO_3166:BE-WAL	Plantae	2002
152546062	Paronychia argentea Lam.	ISO_3166:BE-VLG	Plantae	2016
152546069	Lepyrodiclis holosteoides (C.A.Mey.) Fenzl ex Fisch. & C.A.Mey.	ISO_3166:BE-VLG	Plantae	2000
152546073	Dianthus subacaulis Vill.	ISO_3166:BE-WAL	Plantae	2002
152546075	Dianthus giganteus subsp. giganteus	ISO_3166:BE-WAL	Plantae	1993
152546080	Sagina japonica (Sw. ex Steud.) Ohwi	ISO_3166:BE-VLG	Plantae	2018
152546085	Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood	ISO_3166:BE-VLG	Plantae	1992
152546087	Cerastium dichotomum L.	ISO_3166:BE-WAL	Plantae	1954
152546097	Tamarix parviflora DC.	ISO_3166:BE-VLG	Plantae	1997
152546104	Koenigia campanulata (Hook.fil.) T.M.Schust. & Reveal	ISO_3166:BE-VLG	Plantae	2013
152546105	Koenigia ×fennica (Reiersen) T.M.Schust. & Reveal	ISO_3166:BE-VLG	Plantae	2014
152546106	Koenigia divaricata (L.) T.M.Schust. & Reveal	ISO_3166:BE-WAL	Plantae	2008
152546108	Polygonum argyrocoleum Steud. ex Kunze	ISO_3166:BE-VLG	Plantae	1995
152546110	Polygonum aviculare subsp. rurivagum (Boreau) Berher	ISO_3166:BE-VLG	Plantae	2010
152546119	Bistorta affinis (D.Don) Greene	ISO_3166:BE-VLG	Plantae	2012
152546124	Persicaria nepalensis (Meisn.) H.Gross	ISO_3166:BE-VLG	Plantae	2010
152546126	Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross	ISO_3166:BE-VLG	Plantae	2001
152546132	Muehlenbeckia complexa (A.Cunn.) Meisn.	ISO_3166:BE-VLG	Plantae	2016
152546134	Rheum rhabarbarum L.	ISO_3166:BE-VLG	Plantae	2007
152546136	Rumex pulcher subsp. woodsii (De Not.) Arcang.	ISO_3166:BE-VLG	Plantae	1999
152546137	Rumex pseudonatronatus (Borbás) Borbás ex Murb.	ISO_3166:BE-VLG	Plantae	2010
152546140	Rumex ×erubescens Simonk.	ISO_3166:BE-VLG	Plantae	2004
152546146	Rumex ×confusus Simonk.	ISO_3166:BE-VLG	Plantae	2011
152546152	Rumex alpinus L.	ISO_3166:BE-WAL	Plantae	1997
152546157	Rumex kerneri Borbás	ISO_3166:BE-VLG	Plantae	2011
152546163	Juglans nigra L.	ISO_3166:BE-VLG	Plantae	2008
152546164	Juglans cinerea L.	ISO_3166:BE-VLG	Plantae	2012
152546169	Quercus palustris Münchh.	ISO_3166:BE-VLG	Plantae	2006
152546170	Quercus ilex L.	ISO_3166:BE-VLG	Plantae	2011
152546171	Quercus frainetto Ten.	ISO_3166:BE-VLG	Plantae	1988
152546176	Betula nana L.	ISO_3166:BE-WAL	Plantae	2003
152546177	Betula papyrifera Marshall	ISO_3166:BE-VLG	Plantae	2006
152546179	Corylus colurna L.	ISO_3166:BE-VLG	Plantae	2012
152546183	Alnus spaethii Callier	ISO_3166:BE-VLG	Plantae	2012
152546193	Thladiantha dubia Bunge	ISO_3166:BE-VLG	Plantae	2010
152546202	Cucumis sativus L.	ISO_3166:BE-VLG	Plantae	1950
152546209	Saururus cernuus L.	ISO_3166:BE-VLG	Plantae	1977
152546215	Aristolochia rotunda L.	ISO_3166:BE-BRU	Plantae	1952
152546216	Aristolochia macrophylla Lam.	ISO_3166:BE-WAL	Plantae	1999
152546225	Alcea rugosa Alef.	ISO_3166:BE-VLG	Plantae	2010
152546227	Sida spinosa L.	ISO_3166:BE-VLG	Plantae	1976
152546228	Sida rhombifolia L.	ISO_3166:BE-VLG	Plantae	1993
152546234	Corynabutilon ×suntense (C.D.Brickell) Fryxell	ISO_3166:BE-VLG	Plantae	2006
152546236	Malope malacoides L.	ISO_3166:BE-VLG	Plantae	1995
152546245	Malvastrum coromandelianum (L.) Garcke	ISO_3166:BE-VLG	Plantae	1996
152546247	Malva maroccana (Batt. & Trab.) Verloove & Lambinon	ISO_3166:BE-WAL	Plantae	2005
152546267	Sambucus canadensis L.	ISO_3166:BE-VLG	Plantae	1972
152546269	Viburnum davidii Franch.	ISO_3166:BE-VLG	Plantae	2014
152546270	Viburnum tinus L.	ISO_3166:BE-VLG	Plantae	2007
152546272	Viburnum ×rhytidophylloides Suringar	ISO_3166:BE-VLG	Plantae	2013
152546278	Lonicera maackii (Rupr.) Maxim.	ISO_3166:BE-VLG	Plantae	2015
152546280	Lonicera chrysantha Turcz.	ISO_3166:BE-VLG	Plantae	2012
152546281	Lonicera ×purpusii Rehder	ISO_3166:BE-VLG	Plantae	2006
152546283	Lonicera pileata Oliv.	ISO_3166:BE-VLG	Plantae	2004
152546284	Lonicera involucrata (Richards.) Banks ex Spreng.	ISO_3166:BE-VLG	Plantae	2014
152546285	Lonicera morrowii Gray	ISO_3166:BE-VLG	Plantae	2010
152546287	Lonicera sempervirens L.	ISO_3166:BE-WAL	Plantae	1952
152546291	Knautia integrifolia (L.) Bertol.	ISO_3166:BE-VLG	Plantae	1997
152546294	Lomelosia stellata (L.) Raf.	ISO_3166:BE-VLG	Plantae	2017
152546297	Valeriana pyrenaica L.	ISO_3166:BE-WAL	Plantae	1957
152546299	Symphoricarpos orbiculatus Moench	ISO_3166:BE-VLG	Plantae	2012
152546301	Kolkwitzia amabilis Graebn.	ISO_3166:BE-VLG	Plantae	2012
152546303	Valerianella locusta var. oleracea (Schltdl.) Breistr.	ISO_3166:BE-VLG	Plantae	2005
152546308	Cephalaria alpina (L.) Schrad.	ISO_3166:BE-WAL	Plantae	1970
152546310	Cephalaria gigantea (Ledeb.) Bobrov	ISO_3166:BE-VLG	Plantae	2006
152546330	Ranunculus pensylvanicus L.fil.	ISO_3166:BE-VLG	Plantae	2012
152546334	Ranunculus trilobus Desf.	ISO_3166:BE-VLG	Plantae	2004
152546335	Ranunculus marginatus d'Urv.	ISO_3166:BE-VLG	Plantae	1999
152546346	Clematis montana Buch.-Ham. ex DC.	ISO_3166:BE-VLG	Plantae	2014
152546350	Clematis ×jackmanii T.Moore	ISO_3166:BE-VLG	Plantae	2009
152546352	Clematis tangutica (Maxim.) Korsh.	ISO_3166:BE-VLG	Plantae	2000
152546356	Thalictrum speciosissimum L.	ISO_3166:BE-VLG	Plantae	2011
152546367	Epimedium pinnatum DC.	ISO_3166:BE-WAL	Plantae	2012
152546369	Berberis gagnepainii C.K.Schneid.	ISO_3166:BE-VLG	Plantae	2005
152546370	Berberis ×hybridogagnepainii J.V.Suringar	ISO_3166:BE-VLG	Plantae	2011
152546371	Berberis wilsoniae Hemsl.	ISO_3166:BE-VLG	Plantae	2012
152546373	Berberis ×interposita Ahrendt	ISO_3166:BE-VLG	Plantae	2017
152546376	Berberis darwinii Hook.	ISO_3166:BE-VLG	Plantae	2009
152546380	Decaisnea insignis (Griff.) Hook.fil. & Thomson	ISO_3166:BE-VLG	Plantae	2015
152546382	Akebia quinata (Houtt.) Decne.	ISO_3166:BE-VLG	Plantae	2009
152546394	Glaucium grandiflorum Boiss. & A.Huet	ISO_3166:BE-VLG	Plantae	2016
152546399	Papaver nudicaule L.	ISO_3166:BE-VLG	Plantae	2014
152546400	Papaver setiferum Goldblatt	ISO_3166:BE-VLG	Plantae	2001
152546423	Hypericum olympicum L.	ISO_3166:BE-VLG	Plantae	2014
152546424	Hypericum ×hidcoteense Geerinck	ISO_3166:BE-VLG	Plantae	2015
152546431	Acalypha indica L.	ISO_3166:BE-VLG	Plantae	2003
152546433	Manihot grahamii Hook.	ISO_3166:BE-VLG	Plantae	2017
152546437	Euphorbia myrsinites L.	ISO_3166:BE-VLG	Plantae	2007
152546438	Euphorbia heterophylla L.	ISO_3166:BE-VLG	Plantae	1997
152546439	Euphorbia glyptosperma Engelm.	ISO_3166:BE-VLG	Plantae	2003
152546440	Euphorbia amygdaloides subsp. robbiae (Turrill) Stace	ISO_3166:BE-VLG	Plantae	2000
152546445	Euphorbia dentata Michx.	ISO_3166:BE-VLG	Plantae	1986
152546448	Euphorbia characias L.	ISO_3166:BE-VLG	Plantae	2001
152546449	Euphorbia chamaesyce L.	ISO_3166:BE-WAL	Plantae	2000
152546451	Euphorbia pseudoesula Schur	ISO_3166:BE-WAL	Plantae	1960
152546452	Euphorbia vermiculata Raf.	ISO_3166:BE-WAL	Plantae	2007
152546453	Euphorbia oblongata Griseb.	ISO_3166:BE-VLG	Plantae	2008
152546454	Euphorbia nutans Lag.	ISO_3166:BE-VLG	Plantae	1995
152546457	Phyllanthus tenellus Roxb.	ISO_3166:BE-VLG	Plantae	2003
152546462	Salix daphnoides Vill.	ISO_3166:BE-VLG	Plantae	2018
152546463	Salix acutifolia Willd.	ISO_3166:BE-VLG	Plantae	1986
152546464	Salix udensis Trautv. & C.A.Mey.	ISO_3166:BE-VLG	Plantae	2018
152546465	Salix irrorata Andersson	ISO_3166:BE-VLG	Plantae	2002
152546466	Salix nigra Marshall	ISO_3166:BE-VLG	Plantae	1958
152546467	Salix myrsinifolia Salisb.	ISO_3166:BE-VLG	Plantae	2014
152546468	Salix eriocephala Michx.	ISO_3166:BE-VLG	Plantae	2018
152546474	Populus deltoides W.Bartram ex Marshall	ISO_3166:BE-VLG	Plantae	1996
152546484	Passiflora caerulea L.	ISO_3166:BE-VLG	Plantae	2005
152546494	Campylopus introflexus Bridel, 1819	ISO_3166:BE-VLG	Plantae	1966
152546494	Campylopus introflexus Bridel, 1819	ISO_3166:BE-WAL	Plantae	2018
152546498	Orthodontium lineare Schwaegrichen, 1827	ISO_3166:BE-WAL	Plantae	2018
152546503	Picea omorika (Pancic) Purk.	ISO_3166:BE-VLG	Plantae	2013
152546508	Pinus nigra subsp. nigra	ISO_3166:BE-VLG	Plantae	1974
152546511	Pinus wallichiana A.B.Jacks.	ISO_3166:BE-VLG	Plantae	2012
152546512	Pinus ponderosa Douglas ex C.Lawson	ISO_3166:BE-VLG	Plantae	2006
152546513	Pinus strobus L.	ISO_3166:BE-VLG	Plantae	2006
152546515	Abies nordmanniana (Steven) Spach	ISO_3166:BE-VLG	Plantae	2016
152546516	Abies alba Mill.	ISO_3166:BE-VLG	Plantae	2008
152546521	Larix kaempferi (Lamb.) Carrière	ISO_3166:BE-VLG	Plantae	2009
152546524	Tsuga canadensis (L.) Carrière	ISO_3166:BE-VLG	Plantae	2008
152546525	Tsuga heterophylla (Raf.) Sarg.	ISO_3166:BE-VLG	Plantae	2008
152546534	Thuja plicata Donn ex D.Don	ISO_3166:BE-VLG	Plantae	2004
152546536	Xanthocyparis nootkatensis (D.Don) Farjon & Harder	ISO_3166:BE-WAL	Plantae	2009
152546538	Taxodium distichum (L.) Rich.	ISO_3166:BE-VLG	Plantae	2000
152546553	Thalia dealbata Fraser	ISO_3166:BE-VLG	Plantae	2016
152546563	Limnobium laevigatum (Humb. & Bonpl. ex Willd.) Heine	ISO_3166:BE-BRU	Plantae	2013
152546565	Egeria densa Planch.	ISO_3166:BE-VLG	Plantae	1999
152546570	Vallisneria americana Michx.	ISO_3166:BE-VLG	Plantae	2016
152546578	Wolffia columbiana H.Karst.	ISO_3166:BE-VLG	Plantae	2017
152546582	Zantedeschia aethiopica (L.) Spreng.	ISO_3166:BE-VLG	Plantae	2013
152546583	Zantedeschia albomaculata (Hook.) Baill.	ISO_3166:BE-VLG	Plantae	2011
152546588	Pistia stratiotes L.	ISO_3166:BE-VLG	Plantae	2000
152546602	Smilax aspera L.	ISO_3166:BE-VLG	Plantae	2008
152546603	Smilax rotundifolia L.	ISO_3166:BE-VLG	Plantae	1990
152546612	Gagea pratensis (Pers.) Dumort.	ISO_3166:BE-VLG	Plantae	1998
152546616	Lilium ×hollandicum Woodcock & Stearn	ISO_3166:BE-VLG	Plantae	2016
152546618	Hosta	ISO_3166:BE-VLG	Plantae	2005
152546622	Kniphofia praecox Baker	ISO_3166:BE-VLG	Plantae	2015
152546630	Himantoglossum robertianum (Loisel.) P.Delforge	ISO_3166:BE-WAL	Plantae	2014
152546632	Serapias lingua L.	ISO_3166:BE-VLG	Plantae	2007
152546641	Allium lusitanicum Lam.	ISO_3166:BE-VLG	Plantae	2018
152546642	Allium pendulinum Ten.	ISO_3166:BE-VLG	Plantae	2014
152546645	Allium triquetrum L.	ISO_3166:BE-VLG	Plantae	2013
152546647	Allium nigrum L.	ISO_3166:BE-VLG	Plantae	2013
152546648	Allium roseum L.	ISO_3166:BE-VLG	Plantae	2017
152546650	Allium macleanii Baker	ISO_3166:BE-VLG	Plantae	2014
152546652	Allium hollandicum R.M.Fritsch	ISO_3166:BE-VLG	Plantae	2012
152546653	Allium ramosum L.	ISO_3166:BE-VLG	Plantae	2010
152546655	Galanthus woronowii Losinsk.	ISO_3166:BE-VLG	Plantae	2015
152546656	Galanthus ikariae Baker	ISO_3166:BE-BRU	Plantae	1984
152546659	Narcissus cyclazetta Chater & Stace	ISO_3166:BE-VLG	Plantae	2011
152546663	Sisyrinchium angustifolium Mill.	ISO_3166:BE-VLG	Plantae	1996
152546665	Sisyrinchium californicum (Ker Gawl.) Dryand.	ISO_3166:BE-VLG	Plantae	2015
152546666	Sisyrinchium striatum Sm.	ISO_3166:BE-VLG	Plantae	2016
152546674	Crocus tommasinianus Herb.	ISO_3166:BE-VLG	Plantae	2020
152546675	Crocus chrysanthus (Herb.) Herb.	ISO_3166:BE-VLG	Plantae	2013
152546676	Crocus vernus (L.) Hill	ISO_3166:BE-VLG	Plantae	1969
152546678	Crocosmia crocosmiiflora (Lemoine) N.E.Br.	ISO_3166:BE-VLG	Plantae	1975
152546681	Gladiolus italicus Mill.	ISO_3166:BE-BRU	Plantae	2012
152546684	Polygonatum hybridum Brügger	ISO_3166:BE-VLG	Plantae	2009
152546686	Danae racemosa (L.) Moench	ISO_3166:BE-VLG	Plantae	2015
152546691	Yucca flaccida Haw.	ISO_3166:BE-VLG	Plantae	2001
152546695	Scilla sardensis (Whittall ex Barr & Sayden) Speta	ISO_3166:BE-BRU	Plantae	1987
152546698	Agave americana L.	ISO_3166:BE-WAL	Plantae	2007
152546700	Maianthemum stellatum (L.) Link	ISO_3166:BE-VLG	Plantae	2016
152546701	Maianthemum dilatatum (Alph.Wood) A.Nelson & J.F.Macbr.	ISO_3166:BE-VLG	Plantae	2013
152546703	Camassia leichtlinii subsp. suksdorfii (Greenm.) Gould	ISO_3166:BE-VLG	Plantae	2013
152546708	Muscari latifolium J.Kirk	ISO_3166:BE-VLG	Plantae	2014
152546710	Ornithogalum narbonense L.	ISO_3166:BE-VLG	Plantae	2001
152546722	Commelina coelestis Willd.	ISO_3166:BE-VLG	Plantae	1999
152546723	Commelina diffusa Burm.f.	ISO_3166:BE-VLG	Plantae	1997
152546724	Commelina obliqua Vahl	ISO_3166:BE-VLG	Plantae	1999
152546730	Eichhornia crassipes (Mart.) Solms	ISO_3166:BE-VLG	Plantae	2001
152546737	Typha provincialis A.Camus	ISO_3166:BE-VLG	Plantae	2012
152546741	Schoenoplectiella bucharica (Roshev.) Hayas.	ISO_3166:BE-VLG	Plantae	2014
152546748	Cyperus cyperoides (L.) Kuntze	ISO_3166:BE-VLG	Plantae	2000
152546755	Cyperus esculentus L.	ISO_3166:BE-VLG	Plantae	1981
152546756	Cyperus rotundus L.	ISO_3166:BE-VLG	Plantae	1951
152546763	Carex grayi J.Carey	ISO_3166:BE-VLG	Plantae	2011
152546764	Carex muskingumensis Schwein.	ISO_3166:BE-VLG	Plantae	2010
152546765	Carex scoparia Schkuhr ex Willd.	ISO_3166:BE-VLG	Plantae	2013
152546766	Carex secalina Willd. ex Wahlenb.	ISO_3166:BE-VLG	Plantae	2009
152546767	Carex vulpinoidea Michx.	ISO_3166:BE-VLG	Plantae	1970
152546768	Carex loliacea L.	ISO_3166:BE-VLG	Plantae	2015
152546769	Carex melanostachya M.Bieb. ex Willd.	ISO_3166:BE-VLG	Plantae	2010
152546771	Carex morrowii Boott	ISO_3166:BE-VLG	Plantae	1950
152546773	Bolboschoenus glaucus (Lam.) S.G.Sm.	ISO_3166:BE-VLG	Plantae	2015
152546774	Bolboschoenus yagara (Ohwi) Y.C.Yang & M.Zhan	ISO_3166:BE-VLG	Plantae	2020
152546786	Diplachne fusca subsp. uninervia (J.Presl) P.M.Peterson & N.Snow	ISO_3166:BE-VLG	Plantae	1998
152546790	Enteropogon acicularis (Lindl.) Lazarides	ISO_3166:BE-WAL	Plantae	1953
152546794	Fargesia spathacea Franch.	ISO_3166:BE-VLG	Plantae	1988
152546796	Schmidtia kalahariensis Stent	ISO_3166:BE-WAL	Plantae	1961
152546804	Eustachys retusa (Lag.) Kunth	ISO_3166:BE-WAL	Plantae	1950
152546813	Gastridium ventricosum (Gouan) Schinz & Thell.	ISO_3166:BE-VLG	Plantae	1950
152546816	Cenchrus flaccidus (Griseb.) Morrone	ISO_3166:BE-VLG	Plantae	2000
152546817	Cenchrus alopecuroides (L.) Thunb.	ISO_3166:BE-VLG	Plantae	2011
152546819	Cenchrus echinatus L.	ISO_3166:BE-VLG	Plantae	1997
152546828	Phalaris coerulescens Desf.	ISO_3166:BE-BRU	Plantae	1950
152546829	Phalaris aquatica L.	ISO_3166:BE-VLG	Plantae	1998
152546835	Setaria sphacelata (Schumach.) Stapf & C.E.Hubb. ex Moss	ISO_3166:BE-VLG	Plantae	2002
152546840	Phyllostachys viridiglaucescens (Carrière) Rivière & C.Rivière	ISO_3166:BE-VLG	Plantae	2017
152546871	Chloris pycnothrix Trin.	ISO_3166:BE-VLG	Plantae	1992
152546892	Zingeria pisidica (Boiss.) Tutin	ISO_3166:BE-VLG	Plantae	2011
152546900	Helictotrichon sempervirens (Vill.) Pilg.	ISO_3166:BE-VLG	Plantae	1981
152546911	Koeleria glauca (Spreng.) DC.	ISO_3166:BE-VLG	Plantae	2016
152546913	Pholiurus pannonicus (Host) Trin.	ISO_3166:BE-VLG	Plantae	1950
152546917	Sasaella ramosa (Makino) Makino	ISO_3166:BE-VLG	Plantae	2005
152546919	Agropogon lutosus (Poir.) P.Fourn.	ISO_3166:BE-VLG	Plantae	2015
152546925	Digitaria aequiglumis (Hack. & Arechav.) Parodi	ISO_3166:BE-VLG	Plantae	1997
152546926	Digitaria violascens Link	ISO_3166:BE-VLG	Plantae	1994
152546929	Digitaria abyssinica (Hochst. ex A.Rich.) Stapf	ISO_3166:BE-VLG	Plantae	2012
152546932	Semiarundinaria fastuosa (Lat.-Marl. ex Mitford) Makino	ISO_3166:BE-VLG	Plantae	2015
152546943	Austrostipa verticillata (Nees ex Spreng.) S.W.L.Jacobs & J.Everett	ISO_3166:BE-WAL	Plantae	1953
152546948	Bromus intermedius Guss.	ISO_3166:BE-VLG	Plantae	1952
152546952	Bromus alopecuros Poir.	ISO_3166:BE-WAL	Plantae	1958
152546955	Bromus danthoniae Trin.	ISO_3166:BE-WAL	Plantae	1954
152546970	Poa infirma Kunth	ISO_3166:BE-VLG	Plantae	2016
152546985	Brachiaria platyphylla (Munro ex C.Wright) Nash	ISO_3166:BE-VLG	Plantae	1992
152546991	Echinochloa muricata var. muricata	ISO_3166:BE-VLG	Plantae	2000
152546992	Echinochloa inundata Michael & Vickery	ISO_3166:BE-VLG	Plantae	1995
152547003	Eriochloa villosa (Thunb.) Kunth	ISO_3166:BE-VLG	Plantae	2016
152547007	Zizania latifolia (Griseb.) Turcz. ex Stapf	ISO_3166:BE-VLG	Plantae	2010
152547009	Dinebra retroflexa (Vahl) Panz.	ISO_3166:BE-VLG	Plantae	1994
152547012	Anthoxanthum nitens (Weber) Y.Schouten & Veldkamp	ISO_3166:BE-VLG	Plantae	2002
152547032	Axonopus fissifolius (Raddi) Kuhlm.	ISO_3166:BE-VLG	Plantae	1980
152547034	Paspalum paniculatum L.	ISO_3166:BE-VLG	Plantae	1999
152547035	Paspalum dilatatum Poir.	ISO_3166:BE-VLG	Plantae	2000
152547036	Paspalum distichum L.	ISO_3166:BE-VLG	Plantae	1950
152547053	Eragrostis papposa (Roem. & Schult.) Steud.	ISO_3166:BE-WAL	Plantae	1955
152547062	Eragrostis rotifer Rendle	ISO_3166:BE-WAL	Plantae	1950
152547085	Sporobolus elongatus R.Br.	ISO_3166:BE-WAL	Plantae	1951
152547088	Eremopyrum bonaepartis (Spreng.) Nevski	ISO_3166:BE-WAL	Plantae	1954
152547090	Cortaderia selloana (Schult. & Schult.f.) Asch. & Graebn.	ISO_3166:BE-VLG	Plantae	2004
152547097	Panicum hirticaule J.Presl	ISO_3166:BE-VLG	Plantae	1969
152547099	Panicum miliaceum L.	ISO_3166:BE-VLG	Plantae	2002
152547104	Festuca gautieri (Hack.) K.Richt.	ISO_3166:BE-VLG	Plantae	1991
152547128	Coix lacryma-jobi L.	ISO_3166:BE-VLG	Plantae	1959
152547130	Agrostis fouilladeana Lambinon & Verloove	ISO_3166:BE-VLG	Plantae	1973
152547131	Agrostis exarata Trin.	ISO_3166:BE-VLG	Plantae	1990
152547165	Juncus canadensis J.Gay ex Laharpe	ISO_3166:BE-VLG	Plantae	1965
152547167	Juncus xiphioides E.Mey.	ISO_3166:BE-VLG	Plantae	2016
152547168	Juncus foliosus Desf.	ISO_3166:BE-VLG	Plantae	1984
152547184	Equisetum hyemale subsp. affine (Engelm.) Calder & Roy L.Taylor	ISO_3166:BE-VLG	Plantae	2007
152547185	Equisetum scirpoides Michx.	ISO_3166:BE-VLG	Plantae	2007
152547195	Anisocampium niponicum (Mett.) Yea C.Liu, W.L.Chiou & M.Kato	ISO_3166:BE-VLG	Plantae	2017
152547198	Polypodium hesperium Maxon	ISO_3166:BE-VLG	Plantae	1980
152547203	Pteris vittata L.	ISO_3166:BE-WAL	Plantae	2015
152547204	Pteris multifida Poir.	ISO_3166:BE-VLG	Plantae	2001
152547205	Pteris cretica L.	ISO_3166:BE-VLG	Plantae	2003
152547207	Adiantum capillus-veneris L.	ISO_3166:BE-VLG	Plantae	2001
152547208	Adiantum aleuticum (Rupr.) C.A.Paris	ISO_3166:BE-VLG	Plantae	2016
152547214	Dryopteris erythrosora (D.C.Eaton) Kuntze	ISO_3166:BE-VLG	Plantae	2015
152547215	Dryopteris cycadina (Franch. & Sav.) C.Chr.	ISO_3166:BE-VLG	Plantae	2006
152547217	Polystichum polyblepharum (Roem. ex Kunze) C.Presl	ISO_3166:BE-VLG	Plantae	2013
152547218	Polystichum luctuosum (Kunze) T.Moore	ISO_3166:BE-VLG	Plantae	2006
152547220	Rumohra adiantiformis (G.Forst.) Ching	ISO_3166:BE-VLG	Plantae	1993
152547228	Salvinia auriculata Aubl.	ISO_3166:BE-VLG	Plantae	1981
154367077	Girardia tigrina (Girard, 1850)	ISO_3166:BE-VLG	Animalia	2004
154367468	Leuciscus aspius (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	1984
154367584	Anguillicoloides crassus (Kuwahara, Niimi & Itagaki, 1974) Moravec & Taraschewski, 1988	ISO_3166:BE-VLG	Animalia	1985
154367717	Dreissena bugensis (Andrusov, 1897)	ISO_3166:BE-VLG	Animalia	2009
154367787	Pontastacus leptodactylus (Eschscholtz, 1823)	ISO_3166:BE-VLG	Animalia	1986
154368238	Callidiellum rufipennis (Motschulsky, 1861)	ISO_3166:BE-VLG	Animalia	2006
156872873	Cipangopaludina chinensis (Gray, 1833)	ISO_3166:BE-VLG	Animalia	2016
156872936	Massylaea vermiculata (O.F.Müller, 1774)	ISO_3166:BE-VLG	Animalia	2014
156872991	Magallana gigas (Thunberg, 1793)	ISO_3166:BE-VLG	Animalia	1969
156873231	Phyllonorycter robiniella (Clemens, 1859)	ISO_3166:BE-VLG	Animalia	2001
156873354	Otiorhynchus indefinitus Reitter, 1912	ISO_3166:BE-BRU	Animalia	2013
156873354	Otiorhynchus indefinitus Reitter, 1912	ISO_3166:BE-WAL	Animalia	2016
159746847	Coscinodiscus wailesii Gran & Angst, 1931	ISO_3166:BE-VLG	Chromista	1977
159746876	Saproamanita inopinata (D.A.Reid & Bas) Redhead, Vizzini, Drehmel & Contu	ISO_3166:BE-VLG	Fungi	2008
159746876	Saproamanita inopinata (D.A.Reid & Bas) Redhead, Vizzini, Drehmel & Contu	ISO_3166:BE-WAL	Fungi	2012
159746880	Stropholoma aurantiacum (Cooke) Ryman, 2008	ISO_3166:BE-VLG	Fungi	2018
159746903	Mnemiopsis leidyi A.Agassiz, 1865	ISO_3166:BE-VLG	Animalia	2007
159746940	Dromaius novaehollandiae (Latham, 1790)	ISO_3166:BE-VLG	Animalia	2018
159746996	Malacorhynchus membranaceus (Latham, 1802)	ISO_3166:BE-WAL	Animalia	2016
159747018	Anas laysanensis Rothschild, 1892	ISO_3166:BE-WAL	Animalia	2012
159747024	Anas gibberifrons S.Muller, 1842	ISO_3166:BE-VLG	Animalia	2011
159747054	Nettapus coromandelianus (Gmelin, 1789)	ISO_3166:BE-VLG	Animalia	2017
159747060	Oxyura vittata (Philippi, 1860)	ISO_3166:BE-VLG	Animalia	2014
159747148	Himantopus mexicanus (Statius Muller, 1776)	ISO_3166:BE-VLG	Animalia	2019
159747181	Ipheion uniflorum (Lindl.) Raf.	ISO_3166:BE-VLG	Plantae	2012
159747216	Pyrrhula erythaca Blyth, 1862	ISO_3166:BE-WAL	Animalia	2004
159747252	Chlorophytum comosum (Thunb.) Jacques	ISO_3166:BE-VLG	Plantae	2011
159747256	Lamprotornis splendidus (Vieillot, 1822)	ISO_3166:BE-VLG	Animalia	2018
159747259	Lamprotornis nitens (Linnaeus, 1766)	ISO_3166:BE-VLG	Animalia	2018
159747261	Acridotheres cristatellus (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2004
159747261	Acridotheres cristatellus (Linnaeus, 1758)	ISO_3166:BE-WAL	Animalia	2009
159747264	Acridotheres tristis (Linnaeus, 1766)	ISO_3166:BE-VLG	Animalia	2005
159747275	Zonotrichia capensis (P.L.Statius Müller, 1776)	ISO_3166:BE-VLG	Animalia	2018
159747289	Crocus luteus Lam.	ISO_3166:BE-VLG	Plantae	2013
159747303	Euodice malabarica (Linnaeus, 1758)	ISO_3166:BE-WAL	Animalia	2013
159747323	Garrulax leucolophus (Hardwicke, 1816)	ISO_3166:BE-VLG	Animalia	1973
159747332	Eleocharis mamillata subsp. austriaca (Hayek) Strandh.	ISO_3166:BE-WAL	Plantae	2006
159747363	Ara macao (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2002
159747364	Ara ararauna (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2007
