key,nubKey,nameKey,taxonID,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,datasetKey,parentKey,parent,scientificName,canonicalName,vernacularName,authorship,nameType,rank,origin,taxonomicStatus,nomenclaturalStatus,numDescendants,lastCrawled,lastInterpreted,issues,class
164615320,4535587,32844354,eurobutt-checklist:taxon:3c4d5497cd0ec3116a8a8476e6a3197e,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Pseudochazara,Pseudochazara tisiphone,196469383,196469384,196469385,196469386,196469407,196469425,164615320,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469425,Pseudochazara,"Pseudochazara tisiphone Brown, 1981",Pseudochazara tisiphone,Dark Grayling,"Brown, 1981",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.007+00:00,"disinv,scina",Insecta
164615321,1911643,9338895,eurobutt-checklist:taxon:26d2b7556934659886a8581d2763a419,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Pseudochazara,Pseudochazara cingovskii,196469383,196469384,196469385,196469386,196469407,196469425,164615321,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469425,Pseudochazara,"Pseudochazara cingovskii (Gross, 1973)",Pseudochazara cingovskii,Macedonian Grayling,"(Gross, 1973) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.017+00:00,scina,Insecta
164615322,4535585,9339274,eurobutt-checklist:taxon:2204604c2acc8d44f4451fd602d3a654,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Pseudochazara,Pseudochazara orestes,196469383,196469384,196469385,196469386,196469407,196469425,164615322,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469425,Pseudochazara,"Pseudochazara orestes De Prins & van der Poorten, 1981",Pseudochazara orestes,Dils' Grayling,"De Prins & van der Poorten, 1981",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.996+00:00,scina,Insecta
164615323,4535594,32844355,eurobutt-checklist:taxon:0ec17d04f44cff241e9a5e6e8b9181a1,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Pseudochazara,Pseudochazara euxina,196469383,196469384,196469385,196469386,196469407,196469425,164615323,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469425,Pseudochazara,"Pseudochazara euxina (Kuznetsov, 1909)",Pseudochazara euxina,,"(Kuznetsov, 1909) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.992+00:00,scina,Insecta
164615324,4535590,9339430,eurobutt-checklist:taxon:083fcea39eb6f194518b7e2566756ca7,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Pseudochazara,Pseudochazara williamsi,196469383,196469384,196469385,196469386,196469407,196469425,164615324,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469425,Pseudochazara,"Pseudochazara williamsi (Romei, 1927)",Pseudochazara williamsi,,"(Romei, 1927) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.002+00:00,scina,Insecta
164615326,8396242,2686818,eurobutt-checklist:taxon:d0c13860213f0ac32703333a92185b50,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha dorus,196469383,196469384,196469385,196469386,196469407,196469446,164615326,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha dorus (Esper, 1782)",Coenonympha dorus,Dusky Heath,"(Esper, 1782) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.521+00:00,scina,Insecta
164615327,7728366,2686583,eurobutt-checklist:taxon:b3a485baefde29e89318efb2fb07ff4a,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha arcania,196469383,196469384,196469385,196469386,196469407,196469446,164615327,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha arcania (Linnaeus, 1760)",Coenonympha arcania,Pearly Heath,"(Linnaeus, 1760) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.468+00:00,"disinv,scina",Insecta
164615328,1911125,2687078,eurobutt-checklist:taxon:bc1d79f733b2153999fe02c7d11375b3,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha glycerion,196469383,196469384,196469385,196469386,196469407,196469446,164615328,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha glycerion (Borkhausen, 1788)",Coenonympha glycerion,Chestnut Heath,"(Borkhausen, 1788) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.525+00:00,"disinv,scina",Insecta
164615329,1911467,2687037,eurobutt-checklist:taxon:c02dbaebeb8f221c4a145d6c6af808e4,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha gardetta,196469383,196469384,196469385,196469386,196469407,196469446,164615329,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha gardetta (de Prunner, 1798)",Coenonympha gardetta,Alpine Heath,"(de Prunner, 1798) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.517+00:00,"disinv,scina",Insecta
164615330,1911298,2687416,eurobutt-checklist:taxon:ae79c46b1d7172645dc9811f4df6c453,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha leander,196469383,196469384,196469385,196469386,196469407,196469446,164615330,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha leander (Esper, 1784)",Coenonympha leander,Russian Heath,"(Esper, 1784) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.523+00:00,"disinv,scina",Insecta
164615331,4535656,2688078,eurobutt-checklist:taxon:9f0ee7168bd6be95fc45f609a66d17ec,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha phryne,196469383,196469384,196469385,196469386,196469407,196469446,164615331,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha phryne (Pallas, 1771)",Coenonympha phryne,Siberian Brown,"(Pallas, 1771) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.514+00:00,scina,Insecta
164615332,1911461,2687983,eurobutt-checklist:taxon:90a49af04643948ec9a9b308a3c7b76a,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha pamphilus,196469383,196469384,196469385,196469386,196469407,196469446,164615332,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha pamphilus (Linnaeus, 1758)",Coenonympha pamphilus,Small Heath,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.512+00:00,"disinv,scina",Insecta
164615333,1911093,2687839,eurobutt-checklist:taxon:8d9f68644813b9c1106aecf45cb82752,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha oedippus,196469383,196469384,196469385,196469386,196469407,196469446,164615333,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha oedippus (Fabricius, 1787)",Coenonympha oedippus,False Ringlet,"(Fabricius, 1787) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.492+00:00,scina,Insecta
164615334,1911177,32844356,eurobutt-checklist:taxon:86a9fd9fa4bc3f9242aa8f21d549ca29,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha orientalis,196469383,196469384,196469385,196469386,196469407,196469446,164615334,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha orientalis Rebel, 1909",Coenonympha orientalis,Balkan Heath,"Rebel, 1909",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.519+00:00,"disinv,scina",Insecta
164615335,1911182,2686757,eurobutt-checklist:taxon:5d4d18160b6b6583646608f09d92c5b8,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha corinna,196469383,196469384,196469385,196469386,196469407,196469446,164615335,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha corinna (Hübner, 1804)",Coenonympha corinna,Corsican Heath,"(Hübner, 1804) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.507+00:00,scina,Insecta
164615336,1911503,2686505,eurobutt-checklist:taxon:5482de19fe87842566d6c1c87031016e,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha amaryllis,196469383,196469384,196469385,196469386,196469407,196469446,164615336,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha amaryllis (Stoll, 1782)",Coenonympha amaryllis,,"(Stoll, 1782) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.510+00:00,scina,Insecta
164615337,1911107,2688155,eurobutt-checklist:taxon:4c8bb8fba281dcde0c4c3a07ac32bde3,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha rhodopensis,196469383,196469384,196469385,196469386,196469407,196469446,164615337,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha rhodopensis Elwes, 1900",Coenonympha rhodopensis,Eastern Large Heath,"Elwes, 1900",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.504+00:00,"disinv,scina",Insecta
164615338,1911112,2686865,eurobutt-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha tullia,196469383,196469384,196469385,196469386,196469407,196469446,164615338,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha tullia (Müller, 1764)",Coenonympha tullia,Large Heath,"(Müller, 1764) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.496+00:00,"disinv,scina",Insecta
164615339,1911122,2688397,eurobutt-checklist:taxon:04883a3b4208ba98739ebd45de2182c3,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha thyrsis,196469383,196469384,196469385,196469386,196469407,196469446,164615339,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha thyrsis (Freyer, 1845)",Coenonympha thyrsis,Cretan Small Heath,"(Freyer, 1845) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.527+00:00,scina,Insecta
164615340,1911168,2687141,eurobutt-checklist:taxon:03dc6d6f3f08c9b0fad6860511acef6e,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha hero,196469383,196469384,196469385,196469386,196469407,196469446,164615340,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469446,Coenonympha,"Coenonympha hero (Linnaeus, 1760)",Coenonympha hero,Scarce Heath,"(Linnaeus, 1760) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.529+00:00,"disinv,scina",Insecta
164615342,4535561,5264102,eurobutt-checklist:taxon:ffc876cefe7ef8cc611baec760cb49d1,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia sbordonii,196469383,196469384,196469385,196469386,196469407,196469447,164615342,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia sbordonii Kudrna, 1984",Hipparchia sbordonii,Ponza Grayling,"Kudrna, 1984",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.571+00:00,scina,Insecta
164615343,8412282,5264128,eurobutt-checklist:taxon:d0bfea8c2146fce1c621cc7074f9b65e,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia aristaeus,196469383,196469384,196469385,196469386,196469407,196469447,164615343,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia aristaeus (Bonelli, 1826)",Hipparchia aristaeus,Southern Grayling,"(Bonelli, 1826) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.551+00:00,scina,Insecta
164615344,1918854,5264232,eurobutt-checklist:taxon:b3c06a9b1cd1404293758800603a8f14,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia syriaca,196469383,196469384,196469385,196469386,196469407,196469447,164615344,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia syriaca (Staudinger, 1871)",Hipparchia syriaca,Eastern Rock Grayling,"(Staudinger, 1871) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.597+00:00,"disinv,scina",Insecta
164615345,1918783,5263915,eurobutt-checklist:taxon:b3e8314c09b8f481ce28b20c3a3ad2eb,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia miguelensis,196469383,196469384,196469385,196469386,196469407,196469447,164615345,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia miguelensis (Le Cerf, 1935)",Hipparchia miguelensis,Le Cerf's Grayling,"(Le Cerf, 1935) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.554+00:00,scina,Insecta
164615346,1918731,5263854,eurobutt-checklist:taxon:c32a18fc9dec033964650e2ac4481762,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia maderensis,196469383,196469384,196469385,196469386,196469407,196469447,164615346,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia maderensis (Bethune-Baker, 1891)",Hipparchia maderensis,Madeirean Grayling,"(Bethune-Baker, 1891) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.595+00:00,scina,Insecta
164615347,1918795,5264184,eurobutt-checklist:taxon:add354ade339b13573289c8d63d076a7,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia azorina,196469383,196469384,196469385,196469386,196469407,196469447,164615347,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia azorina (Strecker, 1899)",Hipparchia azorina,Azores Grayling,"(Strecker, 1899) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.534+00:00,scina,Insecta
164615348,4535539,5264245,eurobutt-checklist:taxon:b1d1093b05dfbb8373df0b031324e45a,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia tamadabae,196469383,196469384,196469385,196469386,196469407,196469447,164615348,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia tamadabae Owen & Smith, 1992",Hipparchia tamadabae,,"Owen & Smith, 1992",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.579+00:00,scina,Insecta
164615349,8176911,5264113,eurobutt-checklist:taxon:9a1cc7d36ab1a155b892681c1398bf3a,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia semele,196469383,196469384,196469385,196469386,196469407,196469447,164615349,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia semele (Linnaeus, 1758)",Hipparchia semele,Grayling,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.598+00:00,"disinv,scina",Insecta
164615350,1918673,5264145,eurobutt-checklist:taxon:a1835d299abdaefeee210de2f7a1a9e2,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia senthes,196469383,196469384,196469385,196469386,196469407,196469447,164615350,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia senthes (Fruhstorfer, 1908)",Hipparchia senthes,Balkan Grayling,"(Fruhstorfer, 1908) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.577+00:00,"disinv,scina",Insecta
164615351,1918636,5263964,eurobutt-checklist:taxon:a1ce0f631480bc41847171f477cd92e0,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia neapolitana,196469383,196469384,196469385,196469386,196469407,196469447,164615351,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia neapolitana (Stauder, 1921)",Hipparchia neapolitana,Italian Grayling,"(Stauder, 1921) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.563+00:00,scina,Insecta
164615352,1918736,5263653,eurobutt-checklist:taxon:8fd44b8015a7905d15aeed554553c17f,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia fatua,196469383,196469384,196469385,196469386,196469407,196469447,164615352,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia fatua Freyer, 1843",Hipparchia fatua,Freyer's Grayling,"Freyer, 1843",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.559+00:00,"disinv,scina",Insecta
164615353,1918843,20496442,eurobutt-checklist:taxon:848fdc8ad78bbf015fb712b56290ff97,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia pellucida,196469383,196469384,196469385,196469386,196469407,196469447,164615353,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia pellucida (Stauder, 1924)",Hipparchia pellucida,Lesbos Grayling,"(Stauder, 1924) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.591+00:00,"disinv,scina",Insecta
164615354,1918859,5263978,eurobutt-checklist:taxon:6c3c35d190ef213041dcdc705d5a7429,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia neomiris,196469383,196469384,196469385,196469386,196469407,196469447,164615354,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia neomiris (Godart, 1823)",Hipparchia neomiris,Corsican Grayling,"(Godart, 1823) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.589+00:00,scina,Insecta
164615355,1918882,5263895,eurobutt-checklist:taxon:6a66b47ead53ccc2c6929f95783d663f,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia mersina,196469383,196469384,196469385,196469386,196469407,196469447,164615355,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia mersina (Staudinger, 1871)",Hipparchia mersina,Samos Grayling,"(Staudinger, 1871) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.543+00:00,scina,Insecta
164615356,1918632,5263673,eurobutt-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia fidia,196469383,196469384,196469385,196469386,196469407,196469447,164615356,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia fidia (Linnaeus, 1767)",Hipparchia fidia,Striped Grayling,"(Linnaeus, 1767) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.549+00:00,scina,Insecta
164615357,1918669,5264435,eurobutt-checklist:taxon:5b93d10d26d250c39db739188cdd9a27,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia fagi,196469383,196469384,196469385,196469386,196469407,196469447,164615357,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia fagi (Scopoli, 1763)",Hipparchia fagi,Woodland Grayling,"(Scopoli, 1763) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.561+00:00,"disinv,scina",Insecta
164615358,1918706,5264292,eurobutt-checklist:taxon:595109ce36b0e2499ae1dc8cc4f3545e,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia christenseni,196469383,196469384,196469385,196469386,196469407,196469447,164615358,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia christenseni Kudrna, 1977",Hipparchia christenseni,Karpathos Grayling,"Kudrna, 1977",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.570+00:00,scina,Insecta
164615359,1918868,5263735,eurobutt-checklist:taxon:57b529550d8887d310af0f7a9b692bcc,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia hermione,196469383,196469384,196469385,196469386,196469407,196469447,164615359,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia hermione (Linnaeus, 1764)",Hipparchia hermione,Rock Grayling,"(Linnaeus, 1764) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.573+00:00,"disinv,scina",Insecta
164615360,8035998,5264171,eurobutt-checklist:taxon:52e7122d436b77753f4cb1de4c92fe56,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia statilinus,196469383,196469384,196469385,196469386,196469407,196469447,164615360,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia statilinus (Hufnagel, 1766)",Hipparchia statilinus,Tree Grayling,"(Hufnagel, 1766) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.593+00:00,"disinv,scina",Insecta
164615361,1918754,5264235,eurobutt-checklist:taxon:4acb3729de1079d53d0c7aca26ae947e,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia blachieri,196469383,196469384,196469385,196469386,196469407,196469447,164615361,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia blachieri (Fruhstorfer, 1908)",Hipparchia blachieri,Sicilian Grayling,"(Fruhstorfer, 1908) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.581+00:00,scina,Insecta
164615362,1918708,5263837,eurobutt-checklist:taxon:4516ec57b39437751d1bca7cfd02d4b9,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia leighebi,196469383,196469384,196469385,196469386,196469407,196469447,164615362,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia leighebi Kudrna, 1976",Hipparchia leighebi,Eolian Grayling,"Kudrna, 1976",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.575+00:00,scina,Insecta
164615363,4535537,5264277,eurobutt-checklist:taxon:2abd07305d981f95a08527a1d4146736,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia tilosi,196469383,196469384,196469385,196469386,196469407,196469447,164615363,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia tilosi Manil, 1984",Hipparchia tilosi,,"Manil, 1984",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.583+00:00,scina,Insecta
164615364,1918627,5264166,eurobutt-checklist:taxon:2215a48b18f41e91bd7f9a71cbb25084,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia autonoe,196469383,196469384,196469385,196469386,196469407,196469447,164615364,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia autonoe (Esper, 1783)",Hipparchia autonoe,,"(Esper, 1783) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.568+00:00,scina,Insecta
164615365,1918676,32844357,eurobutt-checklist:taxon:1cdf003cf49fdaa961501a4e71f29801,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia bacchus,196469383,196469384,196469385,196469386,196469407,196469447,164615365,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia bacchus (Higgins, 1967)",Hipparchia bacchus,El Hierro Grayling,"(Higgins, 1967) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.585+00:00,scina,Insecta
164615366,1918694,5264329,eurobutt-checklist:taxon:183023b435bff099e66e91f31fea6548,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia cretica,196469383,196469384,196469385,196469386,196469407,196469447,164615366,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia cretica (Rebel, 1916)",Hipparchia cretica,Cretan Grayling,"(Rebel, 1916) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.537+00:00,scina,Insecta
164615367,1918688,5264392,eurobutt-checklist:taxon:0e7b2e86b38a10351706767e845ae1ea,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hipparchia,Hipparchia wyssii,196469383,196469384,196469385,196469386,196469407,196469447,164615367,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469447,Hipparchia,"Hipparchia wyssii (Christ, 1889)",Hipparchia wyssii,Tenerife Grayling,"(Christ, 1889) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.546+00:00,scina,Insecta
