gbifID	occurrenceID	species	speciesKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	eventDate	year	month	countryCode	stateProvince	county	locality	basisOfRecord	individualCount	datasetName
4942236242	Natuurpunt:Waarnemingen:327583405	Faxonius limosus	8909595	51.0444	3.68496	5	2024-09-09T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942236085	Natuurpunt:Waarnemingen:327974103	Faxonius limosus	8909595	51.12923	3.97927	7	2024-09-13T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942236032	Natuurpunt:Waarnemingen:327877444	Procambarus acutus	2227289	51.24656	4.18896	4	2024-09-13T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942236031	Natuurpunt:Waarnemingen:327876328	Procambarus acutus	2227289	51.24612	4.18817	4	2024-09-13T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942236030	Natuurpunt:Waarnemingen:327876085	Procambarus acutus	2227289	51.24605	4.18794	4	2024-09-13T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235991	Natuurpunt:Waarnemingen:327808431	Faxonius limosus	8909595	51.17001	2.96156	999	2024-09-12T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235964	Natuurpunt:Waarnemingen:327760344	Procambarus clarkii	2227300	51.10853	3.99511	7	2024-09-08T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235788	Natuurpunt:Waarnemingen:328096601	Procambarus clarkii	2227300	51.26545	3.15837	999	2024-09-15T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	4	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235775	Natuurpunt:Waarnemingen:328076568	Faxonius limosus	8909595	51.22932	5.04038	30	2024-09-15T00:00:00Z	2024	9	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235766	Natuurpunt:Waarnemingen:328066802	Procambarus clarkii	2227300	51.10323	3.69838	4	2024-09-14T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235688	Natuurpunt:Waarnemingen:327953547	Procambarus acutus	2227289	50.99957	4.08721	48	2024-09-09T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235670	Natuurpunt:Waarnemingen:327899223	Faxonius limosus	8909595	51.21195	4.46566	5	2024-09-13T00:00:00Z	2024	9	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235627	Natuurpunt:Waarnemingen:327837221	Procambarus clarkii	2227300	50.94977	4.53479	8	2024-09-12T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235551	Natuurpunt:Waarnemingen:327690152	Procambarus clarkii	2227300	51.30069	3.19695	4	2024-09-10T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	10	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235533	Natuurpunt:Waarnemingen:327660966	Procambarus clarkii	2227300	51.15214	3.98616	9	2024-09-10T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235502	Natuurpunt:Waarnemingen:327606812	Procambarus clarkii	2227300	51.18378	4.0586	15	2024-09-06T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	5	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235493	Natuurpunt:Waarnemingen:327585636	Procambarus clarkii	2227300	51.06691	4.18236	7	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235279	Natuurpunt:Waarnemingen:327874265	Procambarus acutus	2227289	51.24574	4.18688	4	2024-09-13T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235237	Natuurpunt:Waarnemingen:327790079	Procambarus clarkii	2227300	51.29172	3.24823	7	2024-09-12T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	12	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235233	Natuurpunt:Waarnemingen:327778875	Procambarus clarkii	2227300	51.30247	3.19714	7	2024-09-11T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	9	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235180	Natuurpunt:Waarnemingen:327708179	Procambarus clarkii	2227300	51.30151	4.88201	6	2024-08-30T00:00:00Z	2024	8	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235178	Natuurpunt:Waarnemingen:327706874	Faxonius limosus	8909595	51.16999	2.96207	999	2024-09-10T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235158	Natuurpunt:Waarnemingen:327682079	Procambarus clarkii	2227300	50.99408	4.51427	11	2024-09-10T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942235142	Natuurpunt:Waarnemingen:327660947	Procambarus clarkii	2227300	51.2918	3.24798	2	2024-09-10T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	9	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234889	Natuurpunt:Waarnemingen:327877711	Procambarus acutus	2227289	51.24714	4.18953	4	2024-09-13T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234885	Natuurpunt:Waarnemingen:327875380	Procambarus acutus	2227289	51.24591	4.18758	4	2024-09-13T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234884	Natuurpunt:Waarnemingen:327875146	Procambarus acutus	2227289	51.24587	4.1874	4	2024-09-13T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234883	Natuurpunt:Waarnemingen:327874886	Procambarus acutus	2227289	51.24586	4.18739	4	2024-09-13T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234873	Natuurpunt:Waarnemingen:327856615	Procambarus clarkii	2227300	51.29176	3.24803	4	2024-09-13T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	10	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234870	Natuurpunt:Waarnemingen:327851746	Procambarus clarkii	2227300	51.30213	3.19691	15	2024-09-12T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	13	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234855	Natuurpunt:Waarnemingen:327825538	Procambarus clarkii	2227300	51.1895	4.0385	60	2024-09-12T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	13	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234839	Natuurpunt:Waarnemingen:327783346	Faxonius limosus	8909595	51.21195	4.46566	4	2024-09-10T00:00:00Z	2024	9	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234832	Natuurpunt:Waarnemingen:327770629	Procambarus clarkii	2227300	51.17001	2.96167	999	2024-09-11T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234817	Natuurpunt:Waarnemingen:327753286	Procambarus clarkii	2227300	51.1895	4.0385	15	2024-09-11T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	20	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234799	Natuurpunt:Waarnemingen:327724062	Procambarus clarkii	2227300	51.29173	3.24808	15	2024-09-11T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	20	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234783	Natuurpunt:Waarnemingen:327701904	Faxonius limosus	8909595	51.21177	4.46588	7	2024-09-10T00:00:00Z	2024	9	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	3	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234780	Natuurpunt:Waarnemingen:327700013	Procambarus clarkii	2227300	51.15261	4.05425	5	2024-09-10T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234735	Natuurpunt:Waarnemingen:327624126	Faxonius limosus	8909595	51.18278	5.26535	2	2024-09-07T00:00:00Z	2024	9	BE	Limburg	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234714	Natuurpunt:Waarnemingen:327560785	Procambarus clarkii	2227300	51.14799	3.91081	999	2024-09-08T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	3	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234371	Natuurpunt:Waarnemingen:327675633	Procambarus clarkii	2227300	51.07422	4.9666	3	2024-09-10T00:00:00Z	2024	9	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4942234336	Natuurpunt:Waarnemingen:327630263	Faxonius limosus	8909595	51.17002	2.96197	15	2024-09-09T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930267271	Natuurpunt:Waarnemingen:327428357	Procambarus clarkii	2227300	51.12613	3.97853	6	2024-09-08T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930267126	Natuurpunt:Waarnemingen:327204193	Faxonius limosus	8909595	51.17195	4.63001	30	2024-09-06T00:00:00Z	2024	9	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930267083	Natuurpunt:Waarnemingen:327141940	Faxonius limosus	8909595	51.24836	5.41726	4	2024-09-01T00:00:00Z	2024	9	BE	Limburg	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930267082	Natuurpunt:Waarnemingen:327141625	Faxonius limosus	8909595	51.24836	5.41726	4	2024-08-31T00:00:00Z	2024	8	BE	Limburg	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930267043	Natuurpunt:Waarnemingen:327094213	Procambarus virginalis	9442269	50.8927	4.72118	8	2024-09-04T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266975	Natuurpunt:Waarnemingen:326954066	Procambarus clarkii	2227300	51.18377	4.05863	7	2024-09-04T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	3	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266938	Natuurpunt:Waarnemingen:326855174	Procambarus acutus	2227289	51.24625	4.18847	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266928	Natuurpunt:Waarnemingen:326823106	Faxonius limosus	8909595	50.89251	4.72473	15	2024-09-03T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	3	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266783	Natuurpunt:Waarnemingen:327516141	Procambarus clarkii	2227300	51.23285	3.22965	15	2024-09-08T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266715	Natuurpunt:Waarnemingen:327399908	Procambarus virginalis	9442269	50.89243	4.72303	5	2024-09-08T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266686	Natuurpunt:Waarnemingen:327336330	Faxonius limosus	8909595	51.05497	3.80894	7	2024-09-07T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266457	Natuurpunt:Waarnemingen:326855641	Procambarus acutus	2227289	51.24676	4.18925	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266451	Natuurpunt:Waarnemingen:326824339	Procambarus virginalis	9442269	50.89348	4.72145	4	2024-09-03T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	3	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266401	Natuurpunt:Waarnemingen:326743320	Faxonius limosus	8909595	51.1523	5.75203	4	2024-09-02T00:00:00Z	2024	9	BE	Limburg	NA	NA	HUMAN_OBSERVATION	4	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266269	Natuurpunt:Waarnemingen:327417294	Procambarus virginalis	9442269	50.89228	4.72229	5	2024-09-08T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266137	Natuurpunt:Waarnemingen:327187551	Faxonius limosus	8909595	50.89255	4.72479	30	2024-09-06T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266135	Natuurpunt:Waarnemingen:327182880	Faxonius limosus	8909595	51.22342	5.18984	30	2024-09-05T00:00:00Z	2024	9	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266130	Natuurpunt:Waarnemingen:327172782	Procambarus virginalis	9442269	50.89268	4.7212	8	2024-09-06T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	10	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266129	Natuurpunt:Waarnemingen:327172557	Procambarus virginalis	9442269	50.89279	4.7208	8	2024-09-06T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	8	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930266075	Natuurpunt:Waarnemingen:327094356	Procambarus virginalis	9442269	50.89243	4.72138	8	2024-09-05T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	5	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930265553	Natuurpunt:Waarnemingen:327095408	Procambarus virginalis	9442269	50.89301	4.72209	8	2024-09-05T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930265549	Natuurpunt:Waarnemingen:327093725	Faxonius limosus	8909595	50.89249	4.72473	15	2024-09-04T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930265439	Natuurpunt:Waarnemingen:326855478	Procambarus acutus	2227289	51.24668	4.18914	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930265437	Natuurpunt:Waarnemingen:326854055	Procambarus acutus	2227289	51.24574	4.18692	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930265435	Natuurpunt:Waarnemingen:326853236	Procambarus acutus	2227289	51.2456	4.18606	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930265254	Natuurpunt:Waarnemingen:327459845	Procambarus clarkii	2227300	51.28904	3.17407	4	2024-09-08T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	25	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930265253	Natuurpunt:Waarnemingen:327458855	Procambarus clarkii	2227300	51.28796	3.17293	4	2024-09-06T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	18	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930264926	Natuurpunt:Waarnemingen:326854270	Faxonius limosus	8909595	51.24595	4.1877	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930264916	Natuurpunt:Waarnemingen:326825678	Procambarus virginalis	9442269	50.89289	4.72082	8	2024-09-03T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	24	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930264915	Natuurpunt:Waarnemingen:326825010	Procambarus virginalis	9442269	50.8926	4.72129	8	2024-09-03T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930264730	Natuurpunt:Waarnemingen:327438180	Faxonius limosus	8909595	51.21196	4.46581	15	2024-09-08T00:00:00Z	2024	9	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	3	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930264639	Natuurpunt:Waarnemingen:327276397	Procambarus clarkii	2227300	51.148	3.91074	999	2024-09-07T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	4	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930264601	Natuurpunt:Waarnemingen:327165444	Procambarus clarkii	2227300	51.14796	3.91088	4	2024-09-06T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	3	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930264553	Natuurpunt:Waarnemingen:327094911	Procambarus virginalis	9442269	50.89292	4.72088	8	2024-09-05T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	4	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930264438	Natuurpunt:Waarnemingen:326855917	Procambarus acutus	2227289	51.24702	4.18945	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930264437	Natuurpunt:Waarnemingen:326854765	Procambarus acutus	2227289	51.24617	4.18827	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930264084	Natuurpunt:Waarnemingen:327142222	Faxonius limosus	8909595	51.24836	5.41728	4	2024-09-02T00:00:00Z	2024	9	BE	Limburg	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930264054	Natuurpunt:Waarnemingen:327094640	Procambarus virginalis	9442269	50.89286	4.72077	4	2024-09-04T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930263989	Natuurpunt:Waarnemingen:326953700	Procambarus clarkii	2227300	51.18375	4.05852	7	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930263962	Natuurpunt:Waarnemingen:326919159	Faxonius limosus	8909595	51.15185	5.14616	60	2024-08-26T00:00:00Z	2024	8	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930263946	Natuurpunt:Waarnemingen:326854944	Procambarus acutus	2227289	51.24627	4.18848	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930263944	Natuurpunt:Waarnemingen:326854412	Procambarus acutus	2227289	51.24619	4.18824	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930263943	Natuurpunt:Waarnemingen:326852928	Faxonius limosus	8909595	51.24559	4.18589	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930263871	Natuurpunt:Waarnemingen:326753180	Procambarus clarkii	2227300	51.14788	3.82914	30	2024-09-02T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	4	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930263421	Natuurpunt:Waarnemingen:326853449	Procambarus acutus	2227289	51.24568	4.18658	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930263395	Natuurpunt:Waarnemingen:326781764	Procambarus clarkii	2227300	51.23146	3.24572	6	2024-09-03T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930263262	Natuurpunt:Waarnemingen:327482863	Procambarus clarkii	2227300	50.98444	4.5141	33	2024-09-08T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930263223	Natuurpunt:Waarnemingen:327426081	Procambarus clarkii	2227300	50.99	4.51	999	2024-09-08T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930263089	Natuurpunt:Waarnemingen:327229927	Faxonius limosus	8909595	51.21188	4.46569	7	2024-09-06T00:00:00Z	2024	9	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	5	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930262909	Natuurpunt:Waarnemingen:326856120	Procambarus acutus	2227289	51.24699	4.18944	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930262907	Natuurpunt:Waarnemingen:326853790	Procambarus acutus	2227289	51.24568	4.18658	4	2024-09-03T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930262879	Natuurpunt:Waarnemingen:326781899	Procambarus clarkii	2227300	51.23198	3.24474	16	2024-09-03T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930262860	Natuurpunt:Waarnemingen:326752521	Procambarus clarkii	2227300	51.14774	3.8294	30	2024-08-31T00:00:00Z	2024	8	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	7	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930262609	Natuurpunt:Waarnemingen:327192675	Procambarus clarkii	2227300	51.19508	3.09175	15	2024-09-05T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4930262529	Natuurpunt:Waarnemingen:327060671	Procambarus clarkii	2227300	51.14774	3.9111	4	2024-09-05T00:00:00Z	2024	9	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
